"","RT1","RT2","RT3","RT4","Order1","Order2","Order3","Order4","Value1","Value2","Value3","Value4","trialNGlobal","id","choiceCondition","phase","firstRT","firstValue","meanValue","valueDiff","bestValue","worstValue","secondValue","thirdValue","isBestFirst","conflict","confrt","participant"
"1801",-1,4.72739999997611,-1,-1,-1,1,-1,-1,2.06185283358135,3.91015334356399,7.85761951264881,5.0228271484375,0,19726,1,"XOR",4.72739999997611,3.91015334356399,4.71311320955791,4.19267507078786,7.85761951264881,2.06185283358135,5.0228271484375,3.91015334356399,FALSE,1,6.6227,19726
"1802",2.71630000007144,-1,-1,-1,1,-1,-1,-1,7.97989133804563,1.89676436166915,1.91126747736855,3.02139330667163,1,19726,1,"XOR",2.71630000007144,7.97989133804563,3.70232912093874,5.70341628947586,7.97989133804563,1.89676436166915,3.02139330667163,1.91126747736855,TRUE,4,8.0043,19726
"1803",-1,-1,-1,4.09899999999993,-1,-1,-1,1,8.07620287698413,7.88848876953125,5.15545654296875,7.98852926587302,2,19726,1,"XOR",4.09899999999993,7.98852926587302,7.27716936383929,1.06537801752645,8.07620287698413,5.15545654296875,7.98852926587302,7.88848876953125,FALSE,2,5.3042,19726
"1804",-1,-1,3.84750000000008,-1,-1,-1,1,-1,8.02096509176587,8.000245109437,10,6.94353666759673,3,19726,1,"XOR",3.84750000000008,10,8.2411867171999,2.3450843770668,10,6.94353666759673,8.02096509176587,8.000245109437,TRUE,2,6.9575,19726
"1805",-1,8.29700000000003,-1,-1,-1,1,-1,-1,3.95757281591022,4.98241509331597,4.94669693235367,4.96313670324901,4,19726,1,"XOR",8.29700000000003,4.98241509331597,4.71245538620722,0.359946276145006,4.98241509331597,3.95757281591022,4.96313670324901,4.94669693235367,TRUE,1,5.977,19726
"1806",-1,12.7102999999524,-1,-1,-1,1,-1,-1,1.92036849733383,2.04935031467014,1.99263993520585,1.97943890283978,5,19726,1,"XOR",12.7102999999524,2.04935031467014,1.9854494125124,0.0852012028769835,2.04935031467014,1.92036849733383,1.99263993520585,1.97943890283978,TRUE,5,4.3025,19726
"1807",-1,5.8626000000238,-1,-1,-1,1,-1,-1,0,1.97836352151538,0.075736878410218,10,6,19726,1,"XOR",5.8626000000238,1.97836352151538,3.0135250999814,9.31529986669147,10,0,1.97836352151538,0.075736878410218,FALSE,2,4.4235,19726
"1808",-1,-1,-1,12.4246999999284,-1,-1,-1,1,6.10564798022073,0.97132558671255,10,3.99722532242063,7,19726,1,"XOR",12.4246999999284,3.99722532242063,5.26854972233848,6.30860037021536,10,0.97132558671255,6.10564798022073,3.99722532242063,FALSE,2,4.4426,19726
"1809",-1,-1,11.4934000000953,-1,-1,-1,1,-1,1.04967196025546,1.91914391896081,1.98448350694444,1.2141602531312,8,19726,1,"XOR",11.4934000000953,1.98448350694444,1.54186490982298,0.590158129495288,1.98448350694444,1.04967196025546,1.91914391896081,1.2141602531312,TRUE,1,4.6565,19726
"1810",-1,-1,8.80400000000009,-1,-1,-1,1,-1,7.88848876953125,8.89175172836062,8.94029889787946,9.1188732328869,9,19726,1,"XOR",8.80400000000009,8.94029889787946,8.70985315716456,0.545360100963126,9.1188732328869,7.88848876953125,8.94029889787946,8.89175172836062,FALSE,3,8.8076,19726
"1811",-1,2.79829999995241,-1,-1,-1,1,-1,-1,0.075736878410218,2.84243532211061,5.09465583922371,1.91914391896081,10,19726,1,"XOR",2.79829999995241,2.84243532211061,2.48299298967634,3.48221713272983,5.09465583922371,0.075736878410218,2.84243532211061,1.91914391896081,FALSE,1,7.5202,19726
"1812",-1,-1,-1,4.63249999999994,-1,-1,-1,1,5.04356844463046,6.04920305524554,6.04052928137401,8.96662733289931,11,19726,1,"XOR",4.63249999999994,8.96662733289931,6.52498202853733,3.25552707248264,8.96662733289931,5.04356844463046,6.04920305524554,6.04052928137401,TRUE,4,5.4403,19726
"1813",-1,6.51139999997622,-1,-1,-1,1,-1,-1,1.97987971230159,3.94396488250248,1.93118722098214,1.91126747736855,12,19726,0,"OR1",6.51139999997622,3.94396488250248,2.44157482328869,2.00318674561839,3.94396488250248,1.91126747736855,1.97987971230159,1.93118722098214,TRUE,2,6.3711,19726
"1814",7.11149999999998,-1,-1,-1,1,-1,-1,-1,3.92160082620288,1.89676436166915,1.98448350694444,2.9961925688244,13,19726,0,"OR1",7.11149999999998,3.92160082620288,2.69976031591022,1.62912068039021,3.92160082620288,1.89676436166915,2.9961925688244,1.98448350694444,TRUE,1,11.6833,19726
"1815",-1,-1,-1,8.02750000000015,-1,-1,-1,1,10,2.06185283358135,0,1.97836352151538,14,19726,0,"OR1",8.02750000000015,1.97836352151538,3.51005408877418,8.65326121496776,10,0,2.06185283358135,1.97836352151538,FALSE,1,4.0703,19726
"1816",-1,-1,4.24530000007144,-1,-1,-1,1,-1,8.94363257998512,10,9.86293635292659,9.9326908172123,15,19726,0,"OR1",4.24530000007144,9.86293635292659,9.684814937531,0.420246749958663,10,8.94363257998512,9.9326908172123,9.86293635292659,FALSE,1,3.8703,19726
"1817",7.94480000007161,-1,-1,-1,1,-1,-1,-1,9.96458604600694,3.0118175688244,1.04967196025546,8.000245109437,16,19726,0,"OR1",7.94480000007161,9.96458604600694,5.50658017113095,5.94400783316799,9.96458604600694,1.04967196025546,8.000245109437,3.0118175688244,TRUE,3,6.842,19726
"1818",-1,-1,3.38009999990459,-1,-1,-1,1,-1,5.95600237165178,8.07535710410466,8.06165519593254,6.86326671781994,17,19726,0,"OR1",3.38009999990459,8.06165519593254,7.23907034737723,1.11504900896991,8.07535710410466,5.95600237165178,8.06165519593254,6.86326671781994,FALSE,1,4.5407,19726
"1819",-1,-1,-1,16.3393999999762,-1,-1,-1,1,1.92036849733383,1.97943890283978,0.97132558671255,3.0955568343874,18,19726,0,"OR1",16.3393999999762,3.0955568343874,1.99167245531839,1.47184583875868,3.0955568343874,0.97132558671255,1.97943890283978,1.92036849733383,TRUE,1,3.6888,19726
"1820",14.1255000000001,-1,-1,-1,1,-1,-1,-1,10,4.06197587270585,7.91697378007193,4.930663093688,19,19726,0,"OR1",14.1255000000001,10,6.72740318661644,4.36346241784474,10,4.06197587270585,7.91697378007193,4.930663093688,TRUE,1,4.0752,19726
"1821",3.41540000009536,-1,-1,-1,1,-1,-1,-1,3.02139330667163,3.02537512400794,4.98241509331597,1.2141602531312,20,19726,0,"OR1",3.41540000009536,3.02139330667163,3.06083594428168,2.56210553204572,4.98241509331597,1.2141602531312,3.02537512400794,3.02139330667163,FALSE,1,3.1074,19726
"1822",4.14710000002378,-1,-1,-1,1,-1,-1,-1,9.86293635292659,10,8.98080299014137,9.1188732328869,21,19726,0,"OR1",4.14710000002378,9.86293635292659,9.49065314398872,0.679129141348378,10,8.98080299014137,9.86293635292659,9.1188732328869,FALSE,1,3.9673,19726
"1823",10.2265999999047,-1,-1,-1,1,-1,-1,-1,8.89175172836062,5.0228271484375,1.97987971230159,4.96854654947917,22,19726,0,"OR1",10.2265999999047,8.89175172836062,5.21575128464472,4.90133392495453,8.89175172836062,1.97987971230159,5.0228271484375,4.96854654947917,TRUE,2,4.2569,19726
"1824",4.79679999995233,-1,-1,-1,1,-1,-1,-1,2.84243532211061,1.98448350694444,7.91697378007193,1.91914391896081,23,19726,0,"OR1",4.79679999995233,2.84243532211061,3.66575913202195,5.66828619739997,7.91697378007193,1.91914391896081,2.84243532211061,1.98448350694444,FALSE,1,7.4517,19726
"1825",-1,7.89420000004748,-1,-1,-1,1,-1,-1,9.99750434027778,8.94190034412203,10,8.96604410807292,24,19726,1,"XOR",7.89420000004748,8.94190034412203,9.47636219811818,0.698183735842425,10,8.94190034412203,9.99750434027778,8.96604410807292,FALSE,4,9.3991,19726
"1826",-1,-1,7.86230000007163,-1,-1,-1,1,-1,1.99263993520585,2.04935031467014,5.00377546037946,3.0118175688244,25,19726,1,"XOR",7.86230000007163,5.00377546037946,3.01439581976997,2.65250618747933,5.00377546037946,1.99263993520585,3.0118175688244,2.04935031467014,TRUE,1,5.1734,19726
"1827",2.16639999997642,-1,-1,-1,1,-1,-1,-1,1.93118722098214,1.89676436166915,1.92036849733383,1.97943890283978,26,19726,1,"XOR",2.16639999997642,1.93118722098214,1.93193974570623,0.0633322095114088,1.97943890283978,1.89676436166915,1.93118722098214,1.92036849733383,FALSE,1,4.7533,19726
"1828",-1,-1,-1,-1,-1,-1,-1,-1,10,3.95757281591022,7.00548347594246,7.89161318824405,27,19726,1,"XOR",-1,-1,7.21366737002418,3.71511017330109,10,3.95757281591022,7.89161318824405,7.00548347594246,FALSE,2,6.224,19726
"1829",-1,-1,-1,17.8376999999286,-1,-1,-1,1,3.99722532242063,1.97836352151538,1.91126747736855,10,28,19726,1,"XOR",17.8376999999286,10,4.47171408032614,7.37104789289848,10,1.91126747736855,3.99722532242063,1.97836352151538,TRUE,4,7.1069,19726
"1830",-1,2.33619999992834,-1,-1,-1,1,-1,-1,3.92160082620288,3.91015334356399,1.2141602531312,2.9961925688244,29,19726,1,"XOR",2.33619999992834,3.91015334356399,3.01052674793062,1.21476543769635,3.92160082620288,1.2141602531312,3.91015334356399,2.9961925688244,FALSE,2,5.1748,19726
"1831",-1,-1,10.3567999999523,-1,-1,-1,1,-1,1.04967196025546,0.075736878410218,3.0955568343874,10,30,19726,1,"XOR",10.3567999999523,3.0955568343874,3.55524141826327,8.59301144231564,10,0.075736878410218,3.0955568343874,1.04967196025546,FALSE,3,4.7362,19726
"1832",-1,-1,9.45860000002358,-1,-1,-1,1,-1,5.91546533978175,8.02096509176587,8.03912741040427,7.98828900049603,31,19726,1,"XOR",9.45860000002358,8.03912741040427,7.49096171061198,0.730887599723048,8.03912741040427,5.91546533978175,8.02096509176587,7.98828900049603,TRUE,2,4.7268,19726
"1833",6.82860000002393,-1,-1,-1,1,-1,-1,-1,6.86326671781994,2.06185283358135,0,0.97132558671255,32,19726,1,"XOR",6.82860000002393,6.86326671781994,2.47411128452846,5.85220724438864,6.86326671781994,0,2.06185283358135,0.97132558671255,TRUE,1,3.6855,19726
"1834",-1,-1,13.8215,-1,-1,-1,1,-1,8.89175172836062,9.0569835844494,8.9908699156746,7.0020984468006,33,19726,1,"XOR",13.8215,8.9908699156746,8.4854259188213,0.762076887504133,9.0569835844494,7.0020984468006,8.9908699156746,8.89175172836062,FALSE,4,6.4582,19726
"1835",16.2882000000477,-1,-1,-1,1,-1,-1,-1,7.89161318824405,6.06121148003472,4.9530513702877,3.0955568343874,34,19726,1,"XOR",16.2882000000477,7.89161318824405,5.50035821823847,3.18833996000744,7.89161318824405,3.0955568343874,6.06121148003472,4.9530513702877,TRUE,3,7.418,19726
"1836",-1,-1,-1,1.89679999995224,-1,-1,-1,1,2.9961925688244,2.06185283358135,2.04935031467014,2.84243532211061,35,19726,1,"XOR",1.89679999995224,2.84243532211061,2.48745775979663,0.678313078703705,2.9961925688244,2.04935031467014,2.84243532211061,2.06185283358135,FALSE,1,3.8879,19726
"1837",-1,2.62989999997626,-1,-1,-1,1,-1,-1,6.97370062934028,9.0058351546999,6.03370496961806,7.00548347594246,36,19726,1,"XOR",2.62989999997626,9.0058351546999,7.25468105740017,2.33487212973297,9.0058351546999,6.03370496961806,7.00548347594246,6.97370062934028,TRUE,2,3.9001,19726
"1838",-1,-1,5.92700000000013,-1,-1,-1,1,-1,7.98852926587302,9.10715545169891,7.04847547743056,10,37,19726,1,"XOR",5.92700000000013,7.04847547743056,8.53604004875062,1.95194660166584,10,7.04847547743056,9.10715545169891,7.98852926587302,FALSE,3,5.5573,19726
"1839",5.99639999997589,-1,-1,-1,1,-1,-1,-1,3.91015334356399,1.97836352151538,1.99263993520585,1.98448350694444,38,19726,1,"XOR",5.99639999997589,3.91015334356399,2.46641007680742,1.9249910223421,3.91015334356399,1.97836352151538,1.99263993520585,1.98448350694444,TRUE,3,5.1074,19726
"1840",-1,5.63129999995226,-1,-1,-1,1,-1,-1,9.96458604600694,3.02139330667163,10,1.91126747736855,39,19726,1,"XOR",5.63129999995226,3.02139330667163,6.22431170751178,5.03425105665096,10,1.91126747736855,9.96458604600694,3.02139330667163,FALSE,2,8.7172,19726
"1841",11.0574999999999,-1,-1,-1,1,-1,-1,-1,1.92036849733383,5.09465583922371,1.97987971230159,1.97943890283978,40,19726,1,"XOR",11.0574999999999,1.92036849733383,2.74358573792473,3.13476013506531,5.09465583922371,1.92036849733383,1.97987971230159,1.97943890283978,FALSE,5,4.4423,19726
"1842",-1,-1,-1,2.16569999992862,-1,-1,-1,1,1.93118722098214,1.91914391896081,0.97132558671255,10,41,19726,1,"XOR",2.16569999992862,10,3.70541418166388,8.39278109111483,10,0.97132558671255,1.93118722098214,1.91914391896081,TRUE,4,10.9699,19726
"1843",-1,-1,7.16320000004771,-1,-1,-1,1,-1,7.96913558717758,7.9685775514633,8.04995291573661,7.93763563368056,42,19726,1,"XOR",7.16320000004771,8.04995291573661,7.98132542201451,0.0915033249627983,8.04995291573661,7.93763563368056,7.96913558717758,7.9685775514633,TRUE,1,6.5341,19726
"1844",-1,5.76310000002377,-1,-1,-1,1,-1,-1,5.97653537326389,7.05567278180804,1.2141602531312,5.98292953249008,43,19726,1,"XOR",5.76310000002377,7.05567278180804,5.0573244851733,2.66446439551298,7.05567278180804,1.2141602531312,5.98292953249008,5.97653537326389,TRUE,2,9.1871,19726
"1845",-1,-1,8.79449999999997,-1,-1,-1,1,-1,7.03606112041171,4.98909989614335,9.99750434027778,5.02800447978671,44,19726,1,"XOR",8.79449999999997,9.99750434027778,6.76266745915489,4.31311584149719,9.99750434027778,4.98909989614335,7.03606112041171,5.02800447978671,TRUE,4,4.993,19726
"1846",-1,-1,9.09309999990455,-1,-1,-1,1,-1,4.93911791604663,5.95600237165178,5.0228271484375,4.01033625527034,45,19726,1,"XOR",9.09309999990455,5.0228271484375,4.98207092285156,1.29857526506696,5.95600237165178,4.01033625527034,5.0228271484375,4.93911791604663,FALSE,1,6.5062,19726
"1847",-1,12.1902000000473,-1,-1,-1,1,-1,-1,1.04967196025546,0,0.075736878410218,1.89676436166915,46,19726,1,"XOR",12.1902000000473,0,0.755543300083706,1.52162808211392,1.89676436166915,0,1.04967196025546,0.075736878410218,FALSE,1,9.2557,19726
"1848",5.16499999999996,-1,-1,-1,1,-1,-1,-1,1.97836352151538,1.97943890283978,1.91914391896081,8.98080299014137,47,19726,1,"XOR",5.16499999999996,1.97836352151538,3.71443733336434,7.02182087570271,8.98080299014137,1.91914391896081,1.97943890283978,1.97836352151538,FALSE,1,3.8713,19726
"1849",-1,-1,2.16430000007176,-1,-1,-1,1,-1,9.00128851996528,8.89175172836062,9.86293635292659,10,48,19726,0,"OR1",2.16430000007176,9.86293635292659,9.43899415031312,0.748007799582505,10,8.89175172836062,9.86293635292659,9.00128851996528,FALSE,1,3.4942,19726
"1850",-1,-1,1.93150000000014,-1,-1,-1,1,-1,1.92036849733383,1.99263993520585,3.0955568343874,2.06185283358135,49,19726,0,"OR1",1.93150000000014,3.0955568343874,2.26760452512711,1.10393641234706,3.0955568343874,1.92036849733383,2.06185283358135,1.99263993520585,TRUE,1,7.5521,19726
"1851",-1,7.19520000004741,-1,-1,-1,1,-1,-1,10,6.99345276847718,7.98828900049603,7.89161318824405,50,19726,0,"OR1",7.19520000004741,6.99345276847718,8.21833873930431,2.37554834759425,10,6.99345276847718,7.98828900049603,7.89161318824405,FALSE,1,3.0106,19726
"1852",-1,9.66029999995226,-1,-1,-1,1,-1,-1,1.97987971230159,8.07620287698413,1.91126747736855,1.89676436166915,51,19726,0,"OR1",9.66029999995226,8.07620287698413,3.46602860708085,6.1468990265377,8.07620287698413,1.89676436166915,1.97987971230159,1.91126747736855,TRUE,1,3.6374,19726
"1853",-1,2.23199999999997,-1,-1,-1,1,-1,-1,3.92160082620288,3.91015334356399,3.02139330667163,2.9961925688244,52,19726,0,"OR1",2.23199999999997,3.91015334356399,3.46233501131572,0.612354419849537,3.92160082620288,2.9961925688244,3.91015334356399,3.02139330667163,FALSE,1,3.4211,19726
"1854",4.52999999999975,-1,-1,-1,1,-1,-1,-1,10,1.98448350694444,6.98812042720734,8.000245109437,53,19726,0,"OR1",4.52999999999975,10,6.7432122608972,4.34238365213707,10,1.98448350694444,8.000245109437,6.98812042720734,TRUE,1,3.3044,19726
