"","RT1","RT2","RT3","RT4","Order1","Order2","Order3","Order4","Value1","Value2","Value3","Value4","choiceCondition","trialN","participant","endTime","firstRT","firstValue","meanValue","valueDiff","bestValue","worstValue","secondValue","thirdValue","NChosen","minValue","maxValue","isWorstFirst","isSecondFirst","isThirdFirst","isBestFirst","catChoiceCondition","conflict"
"3530",4.06649999999991,-1,2.54970000000026,-1,2,-1,1,-1,7.06481509738498,5.00925911797418,5.02777806034795,5.99074116459599,0,49,"5ee5e3b02eebe932ee9559c5",3.5666,2.54970000000026,5.02777806034795,5.77314836007577,1.0185189894688,7.06481509738498,5.00925911797418,5.99074116459599,5.02777806034795,2,1.842592734,9.074074074,FALSE,FALSE,TRUE,FALSE,"OR",2
"3531",-1,5.18229999999994,-1,6.53260000000068,-1,1,-1,2,8.0462971440068,8.02777749520761,8.99074130588108,8.97222306993273,0,50,"5ee5e3b02eebe932ee9559c5",2.3814,5.18229999999994,8.02777749520761,8.50925975375705,0.641976344732591,8.99074130588108,8.02777749520761,8.97222306993273,8.0462971440068,2,1.842592734,9.074074074,TRUE,FALSE,FALSE,FALSE,"OR",3
"3532",-1,-1,-1,3.84950000000003,-1,-1,-1,1,8.01851908365886,8.0462971440068,7.94444472701461,7.09259245130751,0,51,"5ee5e3b02eebe932ee9559c5",1.0709,3.84950000000003,7.09259245130751,7.77546335149694,0.910494533585913,8.0462971440068,7.09259245130751,8.01851908365886,7.94444472701461,1,1.842592734,9.074074074,TRUE,FALSE,FALSE,FALSE,"OR",5
"3533",-1,-1,-1,2.95000000000005,-1,-1,-1,1,5.97222222222222,5.01851894237377,4.96296282167788,3.95370412755896,1,52,"5ee5e3b02eebe932ee9559c5",0.6703,2.95000000000005,3.95370412755896,4.97685202845821,1.364197201199,5.97222222222222,3.95370412755896,5.01851894237377,4.96296282167788,1,1.842592734,9.074074074,TRUE,FALSE,FALSE,FALSE,"XOR",1
"3534",6.91579999999999,-1,8.38239999999951,-1,1,-1,2,-1,5.84259245130751,7.94444472701461,4.98148176405165,8.07407379150391,0,53,"5ee5e3b02eebe932ee9559c5",2.2815,6.91579999999999,5.84259245130751,6.71064818346942,2.30555522589036,8.07407379150391,4.98148176405165,7.94444472701461,5.84259245130751,2,1.842592734,9.074074074,FALSE,FALSE,TRUE,FALSE,"OR",2
"3535",-1,-1,3.88300000000004,-1,-1,-1,1,-1,7.05555597941081,7.06481509738498,5.0462962962963,7.03703703703704,1,54,"5ee5e3b02eebe932ee9559c5",1.6748,3.88300000000004,5.0462962962963,6.55092610253228,2.00617307498131,7.06481509738498,5.0462962962963,7.05555597941081,7.03703703703704,1,1.842592734,9.074074074,TRUE,FALSE,FALSE,FALSE,"XOR",2
"3536",-1,-1,3.08330000000069,-1,-1,-1,1,-1,8.0000008477105,7.94444472701461,6.02777763649269,6.99999985871492,1,55,"5ee5e3b02eebe932ee9559c5",0.9335,3.08330000000069,6.02777763649269,7.24305576748318,1.62037084132065,8.0000008477105,6.02777763649269,7.94444472701461,6.99999985871492,1,1.842592734,9.074074074,TRUE,FALSE,FALSE,FALSE,"XOR",1
"3537",3.89940000000024,-1,-1,-1,1,-1,-1,-1,6.93518532647027,6.00000028257017,5.00925911797418,4.93518546775535,1,56,"5ee5e3b02eebe932ee9559c5",1.1415,3.89940000000024,6.93518532647027,5.71990754869249,1.04629610791618,6.93518532647027,4.93518546775535,6.00000028257017,5.00925911797418,1,1.842592734,9.074074074,FALSE,FALSE,FALSE,TRUE,"XOR",1
"3538",-1,-1,4.23209999999949,-1,-1,-1,1,-1,8.07407379150391,8.10185185185185,7.95370384498879,7.94444472701461,0,57,"5ee5e3b02eebe932ee9559c5",1.4339,4.23209999999949,7.95370384498879,8.01851855383979,0.0987651024335694,8.10185185185185,7.94444472701461,8.07407379150391,7.95370384498879,1,1.842592734,9.074074074,FALSE,FALSE,TRUE,FALSE,"OR",2
"3539",4.44939999999951,-1,-1,3.38300000000004,2,-1,-1,1,6.98148162276657,7.05555597941081,7.02777791906286,4.89814828943323,0,58,"5ee5e3b02eebe932ee9559c5",5.569,3.38300000000004,4.89814828943323,6.49074095266837,2.12345688431351,7.05555597941081,4.89814828943323,7.02777791906286,6.98148162276657,2,1.842592734,9.074074074,TRUE,FALSE,FALSE,FALSE,"OR",1
"3540",-1,-1,3.09979999999973,-1,-1,-1,1,-1,4.99074088202582,5.96296310424805,5.10185171056677,4.96296282167788,1,59,"5ee5e3b02eebe932ee9559c5",1.224,3.09979999999973,5.10185171056677,5.25462962962963,0.388889077269001,5.96296310424805,4.96296282167788,5.10185171056677,4.99074088202582,1,1.842592734,9.074074074,FALSE,TRUE,FALSE,FALSE,"XOR",3
"3541",-1,-1,-1,3.34940000000029,-1,-1,-1,1,5.84259245130751,6.05555569684064,6.99074074074074,5.03703717832212,1,60,"5ee5e3b02eebe932ee9559c5",0.5355,3.34940000000029,5.03703717832212,5.98148151680275,1.25925911797417,6.99074074074074,5.03703717832212,6.05555569684064,5.84259245130751,1,1.842592734,9.074074074,TRUE,FALSE,FALSE,FALSE,"XOR",1
"3542",-1,-1,5.46589999999946,-1,-1,-1,1,-1,7.05555597941081,7.97222278736256,5.03703717832212,8.01851908365886,0,61,"5ee5e3b02eebe932ee9559c5",3.3976,5.46589999999946,5.03703717832212,7.02083375718859,2.64506210515528,8.01851908365886,5.03703717832212,7.97222278736256,7.05555597941081,1,1.842592734,9.074074074,TRUE,FALSE,FALSE,FALSE,"OR",1
"3543",-1,2.91669999999931,-1,-1,-1,1,-1,-1,5.01851894237377,5.92592592592593,4.91666652538158,4.02777777777778,1,62,"5ee5e3b02eebe932ee9559c5",1.1044,2.91669999999931,5.92592592592593,4.97222229286476,1.25925935344931,5.92592592592593,4.02777777777778,5.01851894237377,4.91666652538158,1,1.842592734,9.074074074,FALSE,FALSE,FALSE,TRUE,"XOR",2
"3544",-1,5.11599999999976,6.2657999999999,7.91559999999959,-1,1,2,3,5.92592592592593,4.97222264607747,4.93518546775535,4.99074088202582,0,63,"5ee5e3b02eebe932ee9559c5",3.3552,5.11599999999976,4.97222264607747,5.20601873044614,0.361111016921055,5.92592592592593,4.93518546775535,4.99074088202582,4.97222264607747,3,1.842592734,9.074074074,FALSE,FALSE,TRUE,FALSE,"OR",2
"3545",-1,-1,-1,35.078,-1,-1,-1,1,9.03703760217737,9.07407407407407,8.94444500958478,8.95370342113354,1,64,"5ee5e3b02eebe932ee9559c5",0.6218,35.078,8.95370342113354,9.00231502674244,0.0771600228768783,9.07407407407407,8.94444500958478,9.03703760217737,8.95370342113354,1,1.842592734,9.074074074,FALSE,FALSE,TRUE,FALSE,"XOR",4
"3546",-1,2.44950000000017,-1,-1,-1,1,-1,-1,7.98148119891131,5.96296310424805,6.98148162276657,7.00925968311451,1,65,"5ee5e3b02eebe932ee9559c5",0.7877,2.44950000000017,5.96296310424805,6.98379640226011,1.36111106401608,7.98148119891131,5.96296310424805,7.00925968311451,6.98148162276657,1,1.842592734,9.074074074,TRUE,FALSE,FALSE,FALSE,"XOR",2
"3547",-1,4.13310000000001,-1,-1,-1,1,-1,-1,7.95370384498879,6.91666709052192,7.05555597941081,8.00925925925926,1,66,"5ee5e3b02eebe932ee9559c5",1.0308,4.13310000000001,6.91666709052192,7.48379654354519,0.756172604031033,8.00925925925926,6.91666709052192,7.95370384498879,7.05555597941081,1,1.842592734,9.074074074,TRUE,FALSE,FALSE,FALSE,"XOR",2
"3548",2.81680000000006,-1,-1,-1,1,-1,-1,-1,8.02777749520761,7.02777791906286,7.94444472701461,6.96296338681822,1,67,"5ee5e3b02eebe932ee9559c5",0.9218,2.81680000000006,8.02777749520761,7.49074088202583,0.70370332694348,8.02777749520761,6.96296338681822,7.94444472701461,7.02777791906286,1,1.842592734,9.074074074,FALSE,FALSE,FALSE,TRUE,"XOR",2
"3549",-1,4.13340000000062,-1,-1,-1,1,-1,-1,8.02777749520761,3.98148148148148,7.90740754869249,8.0000008477105,0,68,"5ee5e3b02eebe932ee9559c5",2.5,4.13340000000062,3.98148148148148,6.97916684327302,3.99691381572205,8.02777749520761,3.98148148148148,8.0000008477105,7.90740754869249,1,1.842592734,9.074074074,TRUE,FALSE,FALSE,FALSE,"OR",3
"3550",2.89920000000029,-1,-1,-1,1,-1,-1,-1,5.97222222222222,6.96296338681822,8.02777749520761,4.94444458572953,1,69,"5ee5e3b02eebe932ee9559c5",0.6986,2.89920000000029,5.97222222222222,6.47685192249439,2.04320978235315,8.02777749520761,4.94444458572953,6.96296338681822,5.97222222222222,1,1.842592734,9.074074074,FALSE,FALSE,TRUE,FALSE,"XOR",2
"3551",-1,-1,6.09940000000051,-1,-1,-1,1,-1,6.99074074074074,6.95370356241862,7.00925968311451,8.10185185185185,0,70,"5ee5e3b02eebe932ee9559c5",1.2704,6.09940000000051,7.00925968311451,7.26388895953143,0.413580529483748,8.10185185185185,6.95370356241862,7.00925968311451,6.99074074074074,1,1.842592734,9.074074074,FALSE,TRUE,FALSE,FALSE,"OR",2
"3552",2.89960000000065,5.18240000000014,-1,2.0332999999996,2,3,-1,1,5.02777806034795,7.04629615501121,7.95370384498879,3.95370412755896,0,71,"5ee5e3b02eebe932ee9559c5",3.65,2.0332999999996,3.95370412755896,5.99537054697673,2.72222189255703,7.95370384498879,3.95370412755896,7.04629615501121,5.02777806034795,3,1.842592734,9.074074074,TRUE,FALSE,FALSE,FALSE,"OR",2
"3553",-1,-1,3.16630000000077,-1,-1,-1,1,-1,6.92592620849609,7.04629615501121,6.07407393278899,8.0000008477105,1,72,"5ee5e3b02eebe932ee9559c5",0.8503,3.16630000000077,6.07407393278899,7.0115742860017,1.25000047095028,8.0000008477105,6.07407393278899,7.04629615501121,6.92592620849609,1,1.842592734,9.074074074,TRUE,FALSE,FALSE,FALSE,"XOR",1
"3554",7.41559999999981,4.93249999999989,-1,4.13279999999986,3,2,-1,1,5.9814813401964,6.03703746089229,6.00925940054434,4.92592634978118,0,73,"5ee5e3b02eebe932ee9559c5",3.9355,4.13279999999986,4.92592634978118,5.73842613785355,1.08333305076317,6.03703746089229,4.92592634978118,6.00925940054434,5.9814813401964,3,1.842592734,9.074074074,TRUE,FALSE,FALSE,FALSE,"OR",2
"3555",-1,2.81640000000061,-1,-1,-1,1,-1,-1,8.0000008477105,8.95370342113354,7.95370384498879,7.96296296296296,1,74,"5ee5e3b02eebe932ee9559c5",0.7508,2.81640000000061,8.95370342113354,8.21759276919895,0.351851898946881,8.95370342113354,7.95370384498879,8.0000008477105,7.96296296296296,1,1.842592734,9.074074074,FALSE,FALSE,FALSE,TRUE,"XOR",3
"3556",4.44970000000012,3,-1,3.88309999999956,3,1,-1,2,5.97222222222222,6.00000028257017,7.07407421535916,6.93518532647027,0,75,"5ee5e3b02eebe932ee9559c5",2.6002,3,6.00000028257017,6.49537051165546,0.697531052577644,7.07407421535916,5.97222222222222,6.93518532647027,6.00000028257017,3,1.842592734,9.074074074,FALSE,FALSE,TRUE,FALSE,"OR",1
"3557",3.23290000000043,-1,-1,-1,1,-1,-1,-1,4.9537037037037,5.02777806034795,6.95370356241862,7.99074102331091,1,76,"5ee5e3b02eebe932ee9559c5",1.1506,3.23290000000043,4.9537037037037,6.23148158744529,1.70370384498879,7.99074102331091,4.9537037037037,6.95370356241862,5.02777806034795,1,1.842592734,9.074074074,TRUE,FALSE,FALSE,FALSE,"XOR",1
"3558",-1,10.0984000000003,-1,-1,-1,1,-1,-1,7.94444472701461,7.95370384498879,8.0000008477105,6.99999985871492,0,77,"5ee5e3b02eebe932ee9559c5",1.9913,10.0984000000003,7.95370384498879,7.7245373196072,0.966049947856385,8.0000008477105,6.99999985871492,7.95370384498879,7.94444472701461,1,1.842592734,9.074074074,FALSE,TRUE,FALSE,FALSE,"OR",2
"3559",-1,6.11619999999994,9.84859999999935,-1,-1,1,2,-1,9.00925954182943,4.96296282167788,7.91666666666667,8.99074130588108,0,78,"5ee5e3b02eebe932ee9559c5",4.2469,6.11619999999994,4.96296282167788,7.71990758401376,3.67592634978118,9.00925954182943,4.96296282167788,8.99074130588108,7.91666666666667,2,1.842592734,9.074074074,TRUE,FALSE,FALSE,FALSE,"OR",1
"3560",-1,-1,9.68199999999979,5.3162999999995,-1,-1,2,1,5.99074116459599,7.02777791906286,5.99074116459599,4.97222264607747,0,79,"5ee5e3b02eebe932ee9559c5",4.9407,5.3162999999995,4.97222264607747,5.99537072358308,1.36419743667414,7.02777791906286,4.97222264607747,5.99074116459599,5.99074116459599,2,1.842592734,9.074074074,TRUE,FALSE,FALSE,FALSE,"OR",2
"3561",-1,6.7157000000002,4.69920000000002,-1,-1,2,1,-1,6.99999985871492,6.97222250479239,6.00000028257017,8.96296324553313,0,80,"5ee5e3b02eebe932ee9559c5",3.8709,4.69920000000002,6.00000028257017,7.23379647290265,1.64506158710998,8.96296324553313,6.00000028257017,6.99999985871492,6.97222250479239,2,1.842592734,9.074074074,TRUE,FALSE,FALSE,FALSE,"OR",1
"3562",2.28319999999894,-1,-1,-1,1,-1,-1,-1,5.09259259259259,7.09259245130751,6.99074074074074,7.02777791906286,0,81,"5ee5e3b02eebe932ee9559c5",3.0532,2.28319999999894,5.09259259259259,6.55092592592593,1.94444444444444,7.09259245130751,5.09259259259259,7.02777791906286,6.99074074074074,1,1.842592734,9.074074074,TRUE,FALSE,FALSE,FALSE,"OR",1
"3563",-1,-1,2.86629999999968,-1,-1,-1,1,-1,8.90740712483724,7.95370384498879,7.94444472701461,9.07407407407407,0,82,"5ee5e3b02eebe932ee9559c5",2.0343,2.86629999999968,7.94444472701461,8.46990744272868,0.700616954285421,9.07407407407407,7.94444472701461,8.90740712483724,7.95370384498879,1,1.842592734,9.074074074,TRUE,FALSE,FALSE,FALSE,"OR",2
"3564",-1,-1,-1,3.23270000000002,-1,-1,-1,1,7.98148119891131,7.02777791906286,6.01851851851852,6.05555569684064,1,83,"5ee5e3b02eebe932ee9559c5",1.7111,3.23270000000002,6.05555569684064,6.77083333333333,1.00308641975309,7.98148119891131,6.01851851851852,7.02777791906286,6.05555569684064,1,1.842592734,9.074074074,FALSE,FALSE,TRUE,FALSE,"XOR",1
"3565",1.5,5.63270000000011,7.54899999999998,8.24880000000076,1,2,3,4,4.92592634978118,5.01851894237377,4.99074088202582,6.05555569684064,0,84,"5ee5e3b02eebe932ee9559c5",9.5529,1.5,4.92592634978118,5.24768546775535,0.4290121572989,6.05555569684064,4.92592634978118,5.01851894237377,4.99074088202582,4,1.842592734,9.074074074,TRUE,FALSE,FALSE,FALSE,"OR",1
"3566",4.94910000000073,3.9324000000006,-1,-1,2,1,-1,-1,5.9814813401964,5.99074116459599,8.0000008477105,6.99074074074074,0,85,"5ee5e3b02eebe932ee9559c5",2.5334,3.9324000000006,5.99074116459599,6.74074102331091,1.01234624415268,8.0000008477105,5.9814813401964,6.99074074074074,5.99074116459599,2,1.842592734,9.074074074,FALSE,FALSE,TRUE,FALSE,"OR",2
"3567",-1,3.06650000000036,-1,-1,-1,1,-1,-1,8.01851908365886,5.02777806034795,7.95370384498879,6.01851851851852,1,86,"5ee5e3b02eebe932ee9559c5",1.1313,3.06650000000036,5.02777806034795,6.75462987687853,2.30246908870744,8.01851908365886,5.02777806034795,7.95370384498879,6.01851851851852,1,1.842592734,9.074074074,TRUE,FALSE,FALSE,FALSE,"XOR",2
"3568",-1,-1,3.23290000000043,-1,-1,-1,1,-1,7.02777791906286,8.90740712483724,6.91666709052192,7.99074102331091,0,87,"5ee5e3b02eebe932ee9559c5",9.2993,3.23290000000043,6.91666709052192,7.71064828943323,1.05864159854842,8.90740712483724,6.91666709052192,7.99074102331091,7.02777791906286,1,1.842592734,9.074074074,TRUE,FALSE,FALSE,FALSE,"OR",2
"3569",-1,-1,-1,2.53340000000071,-1,-1,-1,1,4.87963005348488,7.09259245130751,6.07407393278899,6.00000028257017,1,88,"5ee5e3b02eebe932ee9559c5",0.9248,2.53340000000071,6.00000028257017,6.01157418003789,1.50925883540401,7.09259245130751,4.87963005348488,6.07407393278899,6.00000028257017,1,1.842592734,9.074074074,FALSE,FALSE,TRUE,FALSE,"XOR",1
"3570",-1,3.01590000000033,-1,-1,-1,1,-1,-1,8.0000008477105,4.98148176405165,7.96296296296296,6.96296338681822,0,89,"5ee5e3b02eebe932ee9559c5",3.523,3.01590000000033,4.98148176405165,6.97685224038583,2.66049396844558,8.0000008477105,4.98148176405165,7.96296296296296,6.96296338681822,1,1.842592734,9.074074074,TRUE,FALSE,FALSE,FALSE,"OR",2
"3571",-1,6.0327000000002,-1,-1,-1,1,-1,-1,8.02777749520761,5.96296310424805,6.98148162276657,7.96296296296296,0,90,"5ee5e3b02eebe932ee9559c5",2.4833,6.0327000000002,5.96296310424805,7.2337962962963,1.69444425606433,8.02777749520761,5.96296310424805,7.96296296296296,6.98148162276657,1,1.842592734,9.074074074,TRUE,FALSE,FALSE,FALSE,"OR",3
"3572",5.23240000000033,4.23270000000002,2.91640000000052,-1,3,2,1,-1,5.02777806034795,4.97222264607747,4.02777777777778,4.98148176405165,0,91,"5ee5e3b02eebe932ee9559c5",5.9968,2.91640000000052,4.02777777777778,4.75231506206371,0.966049712381245,5.02777806034795,4.02777777777778,4.98148176405165,4.97222264607747,3,1.842592734,9.074074074,TRUE,FALSE,FALSE,FALSE,"OR",1
"3573",-1,3.50140000000056,-1,-1,-1,1,-1,-1,7.96296296296296,8.00925925925926,7.98148119891131,8.0000008477105,0,92,"5ee5e3b02eebe932ee9559c5",2.4559,3.50140000000056,8.00925925925926,7.98842606721101,0.0339508056640616,8.00925925925926,7.96296296296296,8.0000008477105,7.98148119891131,1,1.842592734,9.074074074,FALSE,FALSE,FALSE,TRUE,"OR",1
"3574",-1,-1,-1,2.44970000000012,-1,-1,-1,1,6.89814814814815,8.0000008477105,8.00925925925926,7.94444472701461,0,93,"5ee5e3b02eebe932ee9559c5",5.8808,2.44970000000012,7.94444472701461,7.71296324553313,1.08642012984664,8.00925925925926,6.89814814814815,8.0000008477105,7.94444472701461,1,1.842592734,9.074074074,FALSE,FALSE,TRUE,FALSE,"OR",2
"3575",-1,3.54950000000008,-1,-1,-1,1,-1,-1,7.94444472701461,6.00000028257017,6.05555569684064,7.96296296296296,1,94,"5ee5e3b02eebe932ee9559c5",0.8483,3.54950000000008,6.00000028257017,6.9907409173471,1.3209875130359,7.96296296296296,6.00000028257017,7.94444472701461,6.05555569684064,1,1.842592734,9.074074074,TRUE,FALSE,FALSE,FALSE,"XOR",1
"3576",3.11589999999933,5.86549999999988,-1,-1,1,2,-1,-1,7.02777791906286,6.97222250479239,7.99074102331091,8.99074130588108,0,95,"5ee5e3b02eebe932ee9559c5",3.42,3.11589999999933,7.02777791906286,7.74537068826181,1.03086424462589,8.99074130588108,6.97222250479239,7.99074102331091,7.02777791906286,2,1.842592734,9.074074074,FALSE,FALSE,TRUE,FALSE,"OR",3
"3577",-1,-1,5.93279999999959,-1,-1,-1,1,-1,7.95370384498879,8.00925925925926,8.02777749520761,8.0833336159035,1,96,"5ee5e3b02eebe932ee9559c5",0.6396,5.93279999999959,8.02777749520761,8.01851855383979,0.0864196118013343,8.0833336159035,7.95370384498879,8.02777749520761,8.00925925925926,1,1.842592734,9.074074074,FALSE,TRUE,FALSE,FALSE,"XOR",3
"3578",-1,4.64969999999994,-1,3.63339999999926,-1,2,-1,1,8.99074130588108,6.06481481481481,8.93518518518519,6.03703746089229,0,97,"5ee5e3b02eebe932ee9559c5",1.7545,3.63339999999926,6.03703746089229,7.50694469169334,1.95987630773474,8.99074130588108,6.03703746089229,8.93518518518519,6.06481481481481,2,1.842592734,9.074074074,TRUE,FALSE,FALSE,FALSE,"OR",1
"3579",4.09900000000016,-1,-1,-1,1,-1,-1,-1,7.96296296296296,7.96296296296296,7.96296296296296,8.99074130588108,1,98,"5ee5e3b02eebe932ee9559c5",0.6888,4.09900000000016,7.96296296296296,8.21990754869249,0.342592780972706,8.99074130588108,7.96296296296296,7.96296296296296,7.96296296296296,1,1.842592734,9.074074074,TRUE,TRUE,TRUE,FALSE,"XOR",1
"3580",5.19919999999911,-1,7.64889999999923,3.24939999999924,2,-1,3,1,4.87963005348488,5.03703717832212,5.03703717832212,5.09259259259259,0,99,"5ee5e3b02eebe932ee9559c5",4.9364,3.24939999999924,5.09259259259259,5.01157425068043,0.17592559626073,5.09259259259259,4.87963005348488,5.03703717832212,5.03703717832212,3,1.842592734,9.074074074,FALSE,FALSE,FALSE,TRUE,"OR",1
"3581",5.64949999999999,6.09929999999986,4.16640000000052,2.68310000000065,3,4,2,1,5.96296310424805,5.99074116459599,3.92592606721101,5.92592592592593,0,100,"5ee5e3b02eebe932ee9559c5",3.8232,2.68310000000065,5.92592592592593,5.45138906549524,2.03395066437898,5.99074116459599,3.92592606721101,5.96296310424805,5.92592592592593,4,1.842592734,9.074074074,FALSE,FALSE,TRUE,FALSE,"OR",2
"3582",-1,-1,4.16600000000017,-1,-1,-1,1,-1,5,5.99074116459599,6.95370356241862,6.98148162276657,0,101,"5ee5e3b02eebe932ee9559c5",2.2088,4.16600000000017,6.95370356241862,6.2314815874453,1.64197544992706,6.98148162276657,5,6.95370356241862,5.99074116459599,1,1.842592734,9.074074074,FALSE,TRUE,FALSE,FALSE,"OR",2
"3583",-1,7.29889999999932,4.91599999999971,4.01619999999912,-1,3,2,1,6.99074074074074,5.95370398627387,5.00925911797418,4.88888917145906,0,102,"5ee5e3b02eebe932ee9559c5",4.0746,4.01619999999912,4.88888917145906,5.71064825411196,1.09567877687054,6.99074074074074,4.88888917145906,5.95370398627387,5.00925911797418,3,1.842592734,9.074074074,TRUE,FALSE,FALSE,FALSE,"OR",1
"3584",-1,-1,2.88270000000011,-1,-1,-1,1,-1,5.0462962962963,5.03703717832212,5,6.04629657886646,1,103,"5ee5e3b02eebe932ee9559c5",0.7409,2.88270000000011,5,5.28240751337122,0.376543351161627,6.04629657886646,5,5.0462962962963,5.03703717832212,1,1.842592734,9.074074074,TRUE,FALSE,FALSE,FALSE,"XOR",1
"3585",-1,-1,-1,2.31629999999996,-1,-1,-1,1,5.01851894237377,6.97222250479239,5.9351850439001,4.89814828943323,0,104,"5ee5e3b02eebe932ee9559c5",7.1862,2.31629999999996,4.89814828943323,5.70601869512487,1.07716054092219,6.97222250479239,4.89814828943323,5.9351850439001,5.01851894237377,1,1.842592734,9.074074074,TRUE,FALSE,FALSE,FALSE,"OR",2
"3586",-1,-1,4.71639999999979,-1,-1,-1,1,-1,7.41666652538158,7.96296296296296,7.04629615501121,7.03703703703704,1,105,"5ee5e3b02eebe932ee9559c5",0.7534,4.71639999999979,7.04629615501121,7.3657406700982,0.438271510748216,7.96296296296296,7.03703703703704,7.41666652538158,7.04629615501121,1,1.842592734,9.074074074,FALSE,FALSE,TRUE,FALSE,"XOR",3
"3587",-1,-1,3.66909999999962,-1,-1,-1,1,-1,4.99074088202582,7.07407421535916,5.02777806034795,6.99999985871492,1,106,"5ee5e3b02eebe932ee9559c5",0.6167,3.66909999999962,5.02777806034795,6.02314825411196,1.37654316278151,7.07407421535916,4.99074088202582,6.99999985871492,5.02777806034795,1,1.842592734,9.074074074,FALSE,FALSE,TRUE,FALSE,"XOR",3
"3588",6.5983999999994,-1,-1,-1,1,-1,-1,-1,7.87962948834455,7.95370384498879,7.99074102331091,7.96296296296296,0,107,"5ee5e3b02eebe932ee9559c5",1.1842,6.5983999999994,7.87962948834455,7.9467593299018,0.0895064554096736,7.99074102331091,7.87962948834455,7.96296296296296,7.95370384498879,1,1.842592734,9.074074074,TRUE,FALSE,FALSE,FALSE,"OR",3
"3589",9.03200000000015,-1,-1,3.81640000000016,2,-1,-1,1,6.98148162276657,6.96296338681822,6.01851851851852,6.00000028257017,0,108,"5ee5e3b02eebe932ee9559c5",6.5001,3.81640000000016,6.00000028257017,6.49074095266837,0.654320893464265,6.98148162276657,6.00000028257017,6.96296338681822,6.01851851851852,2,1.842592734,9.074074074,TRUE,FALSE,FALSE,FALSE,"OR",2
"3590",-1,-1,-1,10.2150000000001,-1,-1,-1,1,8.01851908365886,7.95370384498879,8.0000008477105,7.98148119891131,0,109,"5ee5e3b02eebe932ee9559c5",0.4674,10.2150000000001,7.98148119891131,7.98842624381736,0.0462965317714374,8.01851908365886,7.95370384498879,8.0000008477105,7.98148119891131,1,1.842592734,9.074074074,FALSE,FALSE,TRUE,FALSE,"OR",4
"3591",-1,-1,3.23320000000012,-1,-1,-1,1,-1,7.04629615501121,6.96296338681822,6.03703746089229,3.92592606721101,1,110,"5ee5e3b02eebe932ee9559c5",0.8005,3.23320000000012,6.03703746089229,5.99305576748318,2.75617293369623,7.04629615501121,3.92592606721101,6.96296338681822,6.03703746089229,1,1.842592734,9.074074074,FALSE,FALSE,TRUE,FALSE,"XOR",1
"3592",2.23300000000017,-1,-1,-1,1,-1,-1,-1,5.09259259259259,7.96296296296296,4.98148176405165,8.02777749520761,1,111,"5ee5e3b02eebe932ee9559c5",0.9039,2.23300000000017,5.09259259259259,6.5162037037037,2.04629591953607,8.02777749520761,4.98148176405165,7.96296296296296,5.09259259259259,1,1.842592734,9.074074074,FALSE,FALSE,TRUE,FALSE,"XOR",1
"3593",6.44899999999961,-1,-1,4.51610000000028,2,-1,-1,1,6.03703746089229,8.0000008477105,6.02777763649269,5.95370398627387,0,112,"5ee5e3b02eebe932ee9559c5",2.8496,4.51610000000028,5.95370398627387,6.50462998284234,0.734567995424624,8.0000008477105,5.95370398627387,6.03703746089229,6.02777763649269,2,1.842592734,9.074074074,TRUE,FALSE,FALSE,FALSE,"OR",2
"3594",1.94979999999987,-1,-1,-1,1,-1,-1,-1,6.95370356241862,6.98148162276657,6.90740726612232,7.97222278736256,1,113,"5ee5e3b02eebe932ee9559c5",0.6993,1.94979999999987,6.95370356241862,7.20370380966752,0.395062058060258,7.97222278736256,6.90740726612232,6.98148162276657,6.95370356241862,1,1.842592734,9.074074074,FALSE,FALSE,TRUE,FALSE,"XOR",1
"3595",-1,-1,3.41670000000022,-1,-1,-1,1,-1,7.96296296296296,7.93518560904044,6.03703746089229,8.0833336159035,1,114,"5ee5e3b02eebe932ee9559c5",0.7145,3.41670000000022,6.03703746089229,7.5046299121998,1.95678993507668,8.0833336159035,6.03703746089229,7.96296296296296,7.93518560904044,1,1.842592734,9.074074074,TRUE,FALSE,FALSE,FALSE,"XOR",3
"3596",-1,-1,-1,2.9670000000001,-1,-1,-1,1,6.99999985871492,7.01851880108869,5.96296310424805,5.92592592592593,1,115,"5ee5e3b02eebe932ee9559c5",1.0869,2.9670000000001,5.92592592592593,6.47685192249439,0.734567995424625,7.01851880108869,5.92592592592593,6.99999985871492,5.96296310424805,1,1.842592734,9.074074074,TRUE,FALSE,FALSE,FALSE,"XOR",1
"3597",4.61630000000059,5.5659999999998,-1,-1,1,2,-1,-1,8.98148148148148,7.04629615501121,7.01851880108869,7.00925968311451,0,116,"5ee5e3b02eebe932ee9559c5",1.6645,4.61630000000059,8.98148148148148,7.51388903017397,0.672839129412616,8.98148148148148,7.00925968311451,7.04629615501121,7.01851880108869,2,1.842592734,9.074074074,FALSE,FALSE,FALSE,TRUE,"OR",2
"3598",5.19920000000002,7.79880000000048,-1,7.08199999999988,1,3,-1,2,3.99074059945566,5.03703717832212,4.91666652538158,5.00925911797418,0,117,"5ee5e3b02eebe932ee9559c5",3.6812,5.19920000000002,3.99074059945566,4.73842585528338,0.996913674436971,5.03703717832212,3.99074059945566,5.00925911797418,4.91666652538158,3,1.842592734,9.074074074,TRUE,FALSE,FALSE,FALSE,"OR",2
