"","RT1","RT2","RT3","RT4","Order1","Order2","Order3","Order4","Value1","Value2","Value3","Value4","choiceCondition","trialN","participant","firstRT","firstValue","meanValue","valueDiff","bestValue","worstValue","isMoreTarget","NChosen","minValue","maxValue","isWorstFirst","isBestFirst","catChoiceCondition","conflict","conflictRT","secondValue","thirdValue","isSecondFirst","isThirdFirst","multiTarget"
"5543",4.4712000000477,-1,-1,-1,1,-1,-1,-1,9.16116515877778,9.38093107460617,9.27104811669198,9.27628047881352,1,22,"60df57a425fb6b4ddf63a3ed",4.4712000000477,9.16116515877778,9.27235620722236,0.148254731259446,9.38093107460617,9.16116515877778,FALSE,1,0.004249764,9.867555283,TRUE,FALSE,"XOR",4,2.2468,9.27628047881352,9.27104811669198,FALSE,FALSE,FALSE
"5544",1.86900000000014,2.50340000009555,3.23760000002403,-1,1,2,3,-1,6.6600178195717,7.09431728910695,7.67512736919446,7.54431384500683,0,23,"60df57a425fb6b4ddf63a3ed",1.86900000000014,6.6600178195717,7.24344408071998,0.77790168153104,7.67512736919446,6.6600178195717,FALSE,3,0.004249764,9.867555283,TRUE,FALSE,"OR",1,2.2528,7.54431384500683,7.09431728910695,FALSE,FALSE,FALSE
"5545",-1,-1,3.9379000000954,-1,-1,-1,1,-1,8.10942795651695,6.16293000457792,1.50598463963475,0.0827379899780983,1,24,"60df57a425fb6b4ddf63a3ed",3.9379000000954,1.50598463963475,3.96527014767693,5.17670954359844,8.10942795651695,0.0827379899780983,FALSE,1,0.004249764,9.867555283,FALSE,FALSE,"XOR",2,1.6474,6.16293000457792,1.50598463963475,FALSE,TRUE,FALSE
"5546",4.27119999992829,2.37119999992842,-1,-1,2,1,-1,-1,2.46353597034601,0.616455134290825,8.43907683025955,7.55478080482442,0,25,"60df57a425fb6b4ddf63a3ed",2.37119999992842,0.616455134290825,4.7684621849302,5.5360094008525,8.43907683025955,0.616455134290825,FALSE,2,0.004249764,9.867555283,TRUE,FALSE,"OR",1,1.5253,7.55478080482442,2.46353597034601,FALSE,FALSE,FALSE
"5547",1.86879999995222,-1,-1,-1,1,-1,-1,-1,0.605989851154111,0.53273454587798,8.88383990625064,0.53273454587798,1,26,"60df57a425fb6b4ddf63a3ed",1.86879999995222,0.605989851154111,2.63882471229018,2.80812022188293,8.88383990625064,0.53273454587798,TRUE,1,0.004249764,9.867555283,FALSE,FALSE,"XOR",1,1.7158,0.605989851154111,0.53273454587798,TRUE,FALSE,TRUE
"5548",1.60419999992837,2.13629999995214,3.60409999990452,-1,1,2,3,-1,1.29668288915582,0.616455134290825,1.00366166805129,0.53273454587798,0,27,"60df57a425fb6b4ddf63a3ed",1.60419999992837,1.29668288915582,0.862383559343979,0.439532017954666,1.29668288915582,0.53273454587798,FALSE,3,0.004249764,9.867555283,FALSE,TRUE,"OR",4,2.354,1.00366166805129,0.616455134290825,FALSE,FALSE,FALSE
"5549",0.96780000007152,-1,-1,-1,1,-1,-1,-1,0.276340977411518,0.380991573204171,0.0618085414919184,0.0879709109932691,1,28,"60df57a425fb6b4ddf63a3ed",0.96780000007152,0.276340977411518,0.201778000775219,0.186625945711067,0.380991573204171,0.0618085414919184,FALSE,1,0.004249764,9.867555283,FALSE,FALSE,"XOR",3,2.949,0.276340977411518,0.0879709109932691,TRUE,FALSE,FALSE
"5550",-1,1.40220000004751,2.10239999997611,3.00320000004763,-1,1,2,3,0.0879709109932691,1.38040403646229,0.171691499406116,1.0507551627197,0,29,"60df57a425fb6b4ddf63a3ed",1.40220000004751,1.38040403646229,0.672705402395343,0.779645988536099,1.38040403646229,0.0879709109932691,FALSE,3,0.004249764,9.867555283,FALSE,TRUE,"OR",3,2.1501,1.0507551627197,0.171691499406116,FALSE,FALSE,FALSE
"5551",1.80219999992846,-1,-1,-1,1,-1,-1,-1,0.0199474089450563,0.553664553257786,0.689710439566958,1.00366166805129,1,30,"60df57a425fb6b4ddf63a3ed",1.80219999992846,0.0199474089450563,0.566746017455273,0.729064811346955,1.00366166805129,0.0199474089450563,FALSE,1,0.004249764,9.867555283,TRUE,FALSE,"XOR",3,2.7831,0.689710439566958,0.553664553257786,FALSE,FALSE,FALSE
"5552",6.57349999999997,-1,-1,-1,1,-1,-1,-1,9.3547681462112,8.93616464525333,9.1350022303828,8.98325925770899,1,31,"60df57a425fb6b4ddf63a3ed",6.57349999999997,9.3547681462112,9.10229856988908,0.221511899514327,9.3547681462112,8.93616464525333,FALSE,1,0.004249764,9.867555283,FALSE,TRUE,"XOR",2,1.8841,9.1350022303828,8.98325925770899,FALSE,FALSE,FALSE
"5553",-1,1.83640000009541,-1,-1,-1,1,-1,-1,7.89489328502285,8.34488984092273,4.87049520242802,4.99084512015981,1,32,"60df57a425fb6b4ddf63a3ed",1.83640000009541,8.34488984092273,6.52528086213335,2.20638087960711,8.34488984092273,4.87049520242802,FALSE,1,0.004249764,9.867555283,FALSE,TRUE,"XOR",2,1.5528,7.89489328502285,4.99084512015981,FALSE,FALSE,FALSE
"5554",1.33480000007171,-1,-1,-1,1,-1,-1,-1,3.71934144317696,0.53273454587798,3.53620317998664,1.825167671347,1,33,"60df57a425fb6b4ddf63a3ed",1.33480000007171,3.71934144317696,2.40336171009715,2.49416955229222,3.71934144317696,0.53273454587798,FALSE,1,0.004249764,9.867555283,FALSE,TRUE,"XOR",2,3.0508,3.53620317998664,1.825167671347,FALSE,FALSE,FALSE
"5555",1.93599999999992,-1,-1,-1,1,-1,-1,-1,4.91235521718763,5.31002703408481,3.53620317998664,1.12924227122375,1,34,"60df57a425fb6b4ddf63a3ed",1.93599999999992,4.91235521718763,3.72195692562071,3.45695287252927,5.31002703408481,1.12924227122375,FALSE,1,0.004249764,9.867555283,FALSE,FALSE,"XOR",2,1.8173,4.91235521718763,3.53620317998664,TRUE,FALSE,FALSE
"5556",-1,1.37090000009539,-1,-1,-1,1,-1,-1,0.16645801949732,0.203085672135385,0.0722727068413825,0.00948268470196634,1,35,"60df57a425fb6b4ddf63a3ed",1.37090000009539,0.203085672135385,0.112824770794014,0.13778944812273,0.203085672135385,0.00948268470196634,FALSE,1,0.004249764,9.867555283,FALSE,TRUE,"XOR",2,1.5807,0.16645801949732,0.0722727068413825,FALSE,FALSE,FALSE
"5557",-1,-1,-1,-1,-1,-1,-1,-1,0.380991573204171,2.19667655984921,0.302503905806494,0.380991573204171,1,36,"60df57a425fb6b4ddf63a3ed",-1,-1,0.81529090301601,0.683715996279355,2.19667655984921,0.302503905806494,FALSE,-1,0.004249764,9.867555283,FALSE,FALSE,"XOR",2,1.8469,0.380991573204171,0.380991573204171,FALSE,FALSE,FALSE
"5558",-1,1.84179999995217,-1,-1,-1,1,-1,-1,8.94663160507092,9.55360237797891,9.50127875676346,8.93616464525333,1,37,"60df57a425fb6b4ddf63a3ed",1.84179999995217,9.55360237797891,9.23441934626666,0.397672934684429,9.55360237797891,8.93616464525333,FALSE,1,0.004249764,9.867555283,FALSE,TRUE,"XOR",5,3.1514,9.50127875676346,8.94663160507092,FALSE,FALSE,FALSE
"5559",1.10189999997601,-1,-1,-1,1,-1,-1,-1,7.07862132052956,1.00366166805129,0.292038622669778,7.37164254163409,1,38,"60df57a425fb6b4ddf63a3ed",1.10189999997601,7.07862132052956,3.93649103822118,4.85926988740187,7.37164254163409,0.292038622669778,FALSE,1,0.004249764,9.867555283,FALSE,FALSE,"XOR",2,2.3138,7.07862132052956,1.00366166805129,TRUE,FALSE,FALSE
"5560",1.90220000004751,-1,-1,-1,1,-1,-1,-1,8.34488984092273,8.83674864715673,9.1350022303828,8.04663625769666,1,39,"60df57a425fb6b4ddf63a3ed",1.90220000004751,8.34488984092273,8.59081924403973,0.725577315124092,9.1350022303828,8.04663625769666,FALSE,1,0.004249764,9.867555283,FALSE,FALSE,"XOR",1,2.2154,8.83674864715673,8.34488984092273,FALSE,TRUE,FALSE
"5561",-1,-1,2.40349999999989,-1,-1,-1,1,-1,1.05598696594762,2.61527838412619,2.5472554409716,0.380991573204171,1,40,"60df57a425fb6b4ddf63a3ed",2.40349999999989,2.5472554409716,1.6498780910624,1.69184869047763,2.61527838412619,0.380991573204171,FALSE,1,0.004249764,9.867555283,FALSE,FALSE,"XOR",3,1.981,2.5472554409716,1.05598696594762,TRUE,FALSE,FALSE
"5562",1.56860000002393,3.13680000007162,2.40280000007147,-1,1,3,2,-1,5.36235289087476,0.778663948994976,0.53273454587798,7.99431263648121,0,41,"60df57a425fb6b4ddf63a3ed",1.56860000002393,5.36235289087476,3.66701600555723,4.179041946239,7.99431263648121,0.53273454587798,FALSE,3,0.004249764,9.867555283,FALSE,FALSE,"OR",2,2.4153,5.36235289087476,0.778663948994976,TRUE,FALSE,FALSE
"5563",1.33389999997621,1.91710000002377,-1,3.24729999995225,1,2,-1,3,3.20132082633525,0.94610400803342,0.182155664755581,4.21119745494283,0,42,"60df57a425fb6b4ddf63a3ed",1.33389999997621,3.20132082633525,2.13519448851677,2.60405176501492,4.21119745494283,0.182155664755581,FALSE,3,0.004249764,9.867555283,FALSE,FALSE,"OR",1,2.35,3.20132082633525,0.94610400803342,TRUE,FALSE,FALSE
"5564",1.84799999999996,1.29929999995238,2.64839999997616,-1,2,1,3,-1,0.689710439566958,1.0507551627197,0.783895752222896,4.99084512015981,0,43,"60df57a425fb6b4ddf63a3ed",1.29929999995238,1.0507551627197,1.87880161866734,1.58545490546718,4.99084512015981,0.689710439566958,FALSE,3,0.004249764,9.867555283,FALSE,FALSE,"OR",1,1.8569,1.0507551627197,0.783895752222896,TRUE,FALSE,FALSE
"5565",4.90609999990465,1.5891999999285,3.53889999997614,3.00549999999998,4,1,3,2,1.31761289653562,0.380991573204171,0.689710439566958,0.53273454587798,0,44,"60df57a425fb6b4ddf63a3ed",1.5891999999285,0.380991573204171,0.730262363796183,0.465694387456017,1.31761289653562,0.380991573204171,FALSE,4,0.004249764,9.867555283,TRUE,FALSE,"OR",3,1.7139,0.689710439566958,0.53273454587798,FALSE,FALSE,FALSE
"5566",-1,1.87019999992867,2.56969999992862,3.15550000000007,-1,1,2,3,7.85826563238479,8.10942795651695,9.05651456298513,7.51292079006481,0,45,"60df57a425fb6b4ddf63a3ed",1.87019999992867,8.10942795651695,8.13428223548792,0.828481927230813,9.05651456298513,7.51292079006481,FALSE,3,0.004249764,9.867555283,FALSE,FALSE,"OR",4,1.7583,8.10942795651695,7.85826563238479,TRUE,FALSE,FALSE
"5567",1.38840000009532,-1,-1,-1,1,-1,-1,-1,0.182155664755581,8.39198445337839,9.0251192724686,0.00948268470196634,1,46,"60df57a425fb6b4ddf63a3ed",1.38840000009532,0.182155664755581,4.40218551882614,5.85693711216556,9.0251192724686,0.00948268470196634,FALSE,1,0.004249764,9.867555283,FALSE,FALSE,"XOR",3,1.5586,8.39198445337839,0.182155664755581,FALSE,TRUE,FALSE
"5568",-1,-1,2.95669999992833,-1,-1,-1,1,-1,5.94316408874952,7.59140845746249,0.239713324773452,8.46000516095848,0,47,"60df57a425fb6b4ddf63a3ed",2.95669999992833,0.239713324773452,5.55857275798598,7.09181257761671,8.46000516095848,0.239713324773452,FALSE,1,0.004249764,9.867555283,TRUE,FALSE,"OR",4,1.6611,7.59140845746249,5.94316408874952,FALSE,FALSE,FALSE
"5569",1.20219999992855,4.57219999992844,2.20289999997613,3.07019999992849,1,4,2,3,8.93616464525333,9.01988691034706,0.689710439566958,8.46000516095848,0,48,"60df57a425fb6b4ddf63a3ed",1.20219999992855,8.93616464525333,6.77644178903146,8.115641799286,9.01988691034706,0.689710439566958,FALSE,4,0.004249764,9.867555283,FALSE,FALSE,"OR",2,2.0812,8.93616464525333,8.46000516095848,TRUE,FALSE,FALSE
"5570",0.834499999999935,-1,-1,-1,1,-1,-1,-1,0.951336370154965,4.1379421496667,0.689710439566958,0.553664553257786,1,49,"60df57a425fb6b4ddf63a3ed",0.834499999999935,0.951336370154965,1.5831633781616,1.37266509987176,4.1379421496667,0.553664553257786,FALSE,1,0.004249764,9.867555283,FALSE,FALSE,"XOR",3,1.6488,0.951336370154965,0.689710439566958,TRUE,FALSE,FALSE
"5571",-1,-1,2.77230000007148,-1,-1,-1,1,-1,0.553664553257786,0.103667997357904,0.0827379899780983,1.55830881974383,1,50,"60df57a425fb6b4ddf63a3ed",2.77230000007148,0.0827379899780983,0.574594840084403,0.655809133475073,1.55830881974383,0.0827379899780983,FALSE,1,0.004249764,9.867555283,TRUE,FALSE,"XOR",2,1.6527,0.553664553257786,0.103667997357904,FALSE,FALSE,FALSE
"5572",2.30379999995239,-1,-1,-1,1,-1,-1,-1,0.213550955272102,0.783895752222896,1.31761289653562,0.00424976368679553,1,51,"60df57a425fb6b4ddf63a3ed",2.30379999995239,0.213550955272102,0.579827341929355,0.767436770990079,1.31761289653562,0.00424976368679553,FALSE,1,0.004249764,9.867555283,FALSE,FALSE,"XOR",4,2.1484,0.783895752222896,0.213550955272102,FALSE,TRUE,FALSE
"5573",4.33710000002384,1.53439999997613,2.10170000004769,3.56980000007138,4,1,2,3,0.53273454587798,0.0565750615831223,0.171691499406116,0.548432191136239,0,52,"60df57a425fb6b4ddf63a3ed",1.53439999997613,0.0565750615831223,0.327358324500864,0.361044350556989,0.548432191136239,0.0565750615831223,FALSE,4,0.004249764,9.867555283,TRUE,FALSE,"OR",2,1.7148,0.53273454587798,0.171691499406116,FALSE,FALSE,FALSE
"5574",-1,1.76929999995218,2.53609999990454,3.10400000000004,-1,1,2,3,0.171691499406116,1.49551879760441,1.29668288915582,2.69899953143266,0,53,"60df57a425fb6b4ddf63a3ed",1.76929999995218,1.49551879760441,1.41572317939975,1.65870890665818,2.69899953143266,0.171691499406116,FALSE,3,0.004249764,9.867555283,FALSE,FALSE,"OR",1,2.3362,1.49551879760441,1.29668288915582,TRUE,FALSE,FALSE
"5575",5.27189999997609,-1,3.10399999999981,-1,2,-1,1,-1,9.74197300329078,9.38093107460617,9.86755528314412,9.55360237797891,0,54,"60df57a425fb6b4ddf63a3ed",3.10399999999981,9.86755528314412,9.636015434755,0.340112480198433,9.86755528314412,9.38093107460617,FALSE,2,0.004249764,9.867555283,FALSE,TRUE,"OR",2,1.8027,9.74197300329078,9.55360237797891,FALSE,FALSE,FALSE
"5576",-1,-1,-1,2.60370000004787,-1,-1,-1,1,7.39780323445457,8.80012099451866,7.90535800926594,5.94316408874952,1,55,"60df57a425fb6b4ddf63a3ed",2.60370000004787,5.94316408874952,7.51161158174717,2.09126332399687,8.80012099451866,5.94316408874952,FALSE,1,0.004249764,9.867555283,TRUE,FALSE,"XOR",4,2.0697,7.90535800926594,7.39780323445457,FALSE,FALSE,FALSE
"5577",1.06770000004781,2.90289999997617,-1,2.06870000004778,1,3,-1,2,2.01877177656767,6.16293000457792,7.86349799450633,8.43907683025955,0,56,"60df57a425fb6b4ddf63a3ed",1.06770000004781,2.01877177656767,6.12106915147787,5.46972983321359,8.43907683025955,2.01877177656767,FALSE,3,0.004249764,9.867555283,TRUE,FALSE,"OR",3,2.7004,7.86349799450633,6.16293000457792,FALSE,FALSE,FALSE
"5578",1.00099999999998,1.56979999995247,2.80349999999999,-1,1,2,3,-1,0.553664553257786,1.87749352813695,0.820523404860961,5.29956342762897,0,57,"60df57a425fb6b4ddf63a3ed",1.00099999999998,0.553664553257786,2.13781122847117,2.11219556695118,5.29956342762897,0.553664553257786,FALSE,3,0.004249764,9.867555283,TRUE,FALSE,"OR",4,2.2362,1.87749352813695,0.820523404860961,FALSE,FALSE,FALSE
"5579",-1,1.26820000004773,-1,-1,-1,1,-1,-1,9.25534879475284,7.42396616284954,4.21119745494283,0.380991573204171,1,58,"60df57a425fb6b4ddf63a3ed",1.26820000004773,7.42396616284954,5.31787599643734,6.5825125643109,9.25534879475284,0.380991573204171,FALSE,1,0.004249764,9.867555283,FALSE,FALSE,"XOR",2,2.0365,7.42396616284954,4.21119745494283,TRUE,FALSE,FALSE
"5580",1.06829999995239,-1,1.7025000000001,2.60289999997622,1,-1,2,3,7.37164254163409,7.55478080482442,0.276340977411518,0.925174559547239,0,59,"60df57a425fb6b4ddf63a3ed",1.06829999995239,7.37164254163409,4.03198472085432,5.00752499125707,7.55478080482442,0.276340977411518,FALSE,3,0.004249764,9.867555283,FALSE,FALSE,"OR",1,1.9207,7.37164254163409,0.925174559547239,TRUE,FALSE,FALSE
"5581",0.834899999976187,1.53510000002393,2.27089999997634,-1,1,2,3,-1,0.778663948994976,0.0199474089450563,1.38040403646229,0.380991573204171,0,60,"60df57a425fb6b4ddf63a3ed",0.834899999976187,0.778663948994976,0.640001741901624,0.826739110608756,1.38040403646229,0.0199474089450563,FALSE,3,0.004249764,9.867555283,FALSE,FALSE,"OR",3,2.0948,0.778663948994976,0.380991573204171,TRUE,FALSE,FALSE
"5582",1.13510000002384,-1,-1,-1,1,-1,-1,-1,0.993196384914576,5.60304825518934,0.574595678424841,0.899011072258639,1,61,"60df57a425fb6b4ddf63a3ed",1.13510000002384,0.993196384914576,2.01746284769685,1.92382289236268,5.60304825518934,0.574595678424841,FALSE,1,0.004249764,9.867555283,FALSE,FALSE,"XOR",4,2.0157,0.993196384914576,0.899011072258639,TRUE,FALSE,FALSE
"5583",3.13670000004754,1.36839999997619,1.93550000000005,2.50310000002378,4,1,2,3,0.171691499406116,4.87049520242802,4.41003392228505,1.12924227122375,0,62,"60df57a425fb6b4ddf63a3ed",1.36839999997619,4.87049520242802,2.64536572383573,3.29823229923949,4.87049520242802,0.171691499406116,FALSE,4,0.004249764,9.867555283,FALSE,TRUE,"OR",3,1.6353,4.41003392228505,1.12924227122375,FALSE,FALSE,FALSE
"5584",-1,0.86790000009546,-1,-1,-1,1,-1,-1,8.89953699261527,9.55360237797891,9.21348877999323,7.83210270398981,1,63,"60df57a425fb6b4ddf63a3ed",0.86790000009546,9.55360237797891,8.8746827136443,1.39010667953932,9.55360237797891,7.83210270398981,FALSE,1,0.004249764,9.867555283,FALSE,TRUE,"XOR",3,2.3006,9.21348877999323,8.89953699261527,FALSE,FALSE,FALSE
"5585",0.700800000071467,1.23640000009527,1.86870000004774,-1,1,2,3,-1,0.53273454587798,1.31761289653562,1.18679993124162,8.35012220304428,0,64,"60df57a425fb6b4ddf63a3ed",0.700800000071467,0.53273454587798,2.84681739417488,3.0854437977292,8.35012220304428,0.53273454587798,FALSE,3,0.004249764,9.867555283,TRUE,FALSE,"OR",2,1.8017,1.31761289653562,1.18679993124162,FALSE,FALSE,FALSE
"5586",0.768000000000029,-1,-1,-1,1,-1,-1,-1,1.87749352813695,8.29779746404158,9.74197300329078,7.76931435853127,1,65,"60df57a425fb6b4ddf63a3ed",0.768000000000029,1.87749352813695,6.92164458850015,6.72553474715092,9.74197300329078,1.87749352813695,FALSE,1,0.004249764,9.867555283,TRUE,FALSE,"XOR",1,1.8365,8.29779746404158,7.76931435853127,FALSE,FALSE,FALSE
"5587",-1,-1,1.56910000002381,-1,-1,-1,1,-1,9.55883474010045,8.98325925770899,4.41003392228505,7.99431263648121,1,66,"60df57a425fb6b4ddf63a3ed",1.56910000002381,4.41003392228505,7.73661013914393,4.43543495581184,9.55883474010045,4.41003392228505,FALSE,1,0.004249764,9.867555283,TRUE,FALSE,"XOR",2,1.8487,8.98325925770899,7.99431263648121,FALSE,FALSE,FALSE
"5588",0.767699999928482,1.20139999997605,1.76879999995231,2.6366999999284,1,2,3,4,0.276340977411518,0.820523404860961,1.825167671347,0.380991573204171,0,67,"60df57a425fb6b4ddf63a3ed",0.767699999928482,0.276340977411518,0.825755906705913,0.732553239059193,1.825167671347,0.276340977411518,FALSE,4,0.004249764,9.867555283,TRUE,FALSE,"OR",3,1.714,0.820523404860961,0.380991573204171,FALSE,FALSE,FALSE
"5589",-1,2.06939999997599,-1,-1,-1,1,-1,-1,0.53273454587798,0.234481521545532,1.32807873856596,0.380991573204171,1,68,"60df57a425fb6b4ddf63a3ed",2.06939999997599,0.234481521545532,0.619071594798412,0.512786764337173,1.32807873856596,0.234481521545532,FALSE,1,0.004249764,9.867555283,TRUE,FALSE,"XOR",4,2.0191,0.53273454587798,0.380991573204171,FALSE,FALSE,FALSE
"5590",0.802199999928689,1.33710000002384,-1,2.63710000002425,1,2,-1,3,0.182155664755581,3.20132082633525,9.3547681462112,1.32807873856596,0,69,"60df57a425fb6b4ddf63a3ed",0.802199999928689,0.182155664755581,3.516580843967,4.44590023894856,9.3547681462112,0.182155664755581,FALSE,3,0.004249764,9.867555283,TRUE,FALSE,"OR",2,2.3157,3.20132082633525,1.32807873856596,FALSE,FALSE,FALSE
"5591",1.13429999995242,-1,-1,-1,1,-1,-1,-1,0.616455134290825,0.53273454587798,0.925174559547239,7.14664202810965,1,70,"60df57a425fb6b4ddf63a3ed",1.13429999995242,0.616455134290825,2.30525156695642,2.36335602810459,7.14664202810965,0.53273454587798,FALSE,1,0.004249764,9.867555283,FALSE,FALSE,"XOR",2,1.6038,0.925174559547239,0.616455134290825,FALSE,TRUE,FALSE
"5592",-1,-1,1.86940000009554,2.67010000002392,-1,-1,1,2,7.39780323445457,7.86349799450633,3.20132082633525,5.36235289087476,0,71,"60df57a425fb6b4ddf63a3ed",1.86940000009554,3.20132082633525,5.95624373654273,3.67323054694331,7.86349799450633,3.20132082633525,FALSE,2,0.004249764,9.867555283,TRUE,FALSE,"OR",1,1.7187,7.39780323445457,5.36235289087476,FALSE,FALSE,FALSE
"5593",1.00010000002385,-1,1.5010000000002,2.13460000002397,1,-1,2,3,1.825167671347,6.94780667855468,9.05651456298513,7.51292079006481,0,72,"60df57a425fb6b4ddf63a3ed",1.00010000002385,1.825167671347,6.33560242573791,6.01391300585454,9.05651456298513,1.825167671347,FALSE,3,0.004249764,9.867555283,TRUE,FALSE,"OR",1,1.447,7.51292079006481,6.94780667855468,FALSE,FALSE,FALSE
"5594",-1,1.33550000000014,-1,-1,-1,1,-1,-1,0.171691499406116,5.60304825518934,1.21296341853022,8.58558744081181,1,73,"60df57a425fb6b4ddf63a3ed",1.33550000000014,5.60304825518934,3.89332265348437,4.96217487210434,8.58558744081181,0.171691499406116,FALSE,1,0.004249764,9.867555283,FALSE,FALSE,"XOR",3,1.7464,5.60304825518934,1.21296341853022,TRUE,FALSE,FALSE
"5595",-1,1.26679999995258,2.70179999995253,3.33560000002399,-1,1,2,3,8.74779401994146,5.36235289087476,0.14029564999597,5.5402599097308,0,74,"60df57a425fb6b4ddf63a3ed",1.26679999995258,5.36235289087476,4.94767561763575,6.40983995685303,8.74779401994146,0.14029564999597,FALSE,3,0.004249764,9.867555283,FALSE,FALSE,"OR",4,1.648,5.5402599097308,5.36235289087476,FALSE,TRUE,FALSE
"5596",-1,1.13580000007141,1.70270000004757,2.23550000000023,-1,1,2,3,2.5472554409716,0.360061565824365,1.2914510859279,0.417619225842236,0,75,"60df57a425fb6b4ddf63a3ed",1.13580000007141,0.360061565824365,1.15409682964153,1.05871368508955,2.5472554409716,0.360061565824365,FALSE,3,0.004249764,9.867555283,TRUE,FALSE,"OR",3,1.594,1.2914510859279,0.417619225842236,FALSE,FALSE,FALSE
"5597",-1,0.701300000071114,1.20210000002362,1.70380000007117,-1,1,2,3,7.54431384500683,0.53273454587798,0.689710439566958,0.239713324773452,0,76,"60df57a425fb6b4ddf63a3ed",0.701300000071114,0.53273454587798,2.2516180388063,2.68253961871047,7.54431384500683,0.239713324773452,FALSE,3,0.004249764,9.867555283,FALSE,FALSE,"OR",3,1.4805,0.689710439566958,0.53273454587798,FALSE,TRUE,FALSE
"5598",-1,0.76620000004732,-1,-1,-1,1,-1,-1,9.28674408526936,9.16116515877778,0.548432191136239,7.86349799450633,1,77,"60df57a425fb6b4ddf63a3ed",0.76620000004732,9.16116515877778,6.71495985742243,8.22203688838158,9.28674408526936,0.548432191136239,FALSE,1,0.004249764,9.867555283,FALSE,FALSE,"XOR",2,2.1913,9.16116515877778,7.86349799450633,TRUE,FALSE,FALSE
"5599",-1,1.50179999995225,-1,-1,-1,1,-1,-1,7.67512736919446,8.35012220304428,0.993196384914576,9.01988691034706,0,78,"60df57a425fb6b4ddf63a3ed",1.50179999995225,8.35012220304428,6.50958321687509,7.35518244261402,9.01988691034706,0.993196384914576,FALSE,1,0.004249764,9.867555283,FALSE,FALSE,"OR",2,1.4895,8.35012220304428,7.67512736919446,TRUE,FALSE,FALSE
"5600",-1,1.36829999995234,2.73629999995228,1.90210000002344,-1,1,3,2,9.3547681462112,9.86755528314412,0.548432191136239,9.05651456298513,0,79,"60df57a425fb6b4ddf63a3ed",1.36829999995234,9.86755528314412,7.20681754586917,8.87784713964391,9.86755528314412,0.548432191136239,FALSE,3,0.004249764,9.867555283,FALSE,TRUE,"OR",2,1.446,9.3547681462112,9.05651456298513,FALSE,FALSE,FALSE
"5601",-1,0.768899999975929,-1,-1,-1,1,-1,-1,6.0216517561472,3.20132082633525,4.1379421496667,5.31002703408481,1,80,"60df57a425fb6b4ddf63a3ed",0.768899999975929,3.20132082633525,4.66773544155849,1.95521948696432,6.0216517561472,3.20132082633525,FALSE,1,0.004249764,9.867555283,TRUE,FALSE,"XOR",2,1.5573,5.31002703408481,4.1379421496667,FALSE,FALSE,FALSE
"5602",0.935100000023795,1.53699999999981,2.23680000007153,2.9704000000952,1,2,3,4,0.53273454587798,0.951336370154965,1.0507551627197,1.31761289653562,0,81,"60df57a425fb6b4ddf63a3ed",0.935100000023795,0.53273454587798,0.963109743822067,0.573833597258782,1.31761289653562,0.53273454587798,FALSE,4,0.004249764,9.867555283,TRUE,FALSE,"OR",1,1.7628,1.0507551627197,0.951336370154965,FALSE,FALSE,FALSE
"5603",1.23420000004762,-1,-1,-1,1,-1,-1,-1,2.01877177656767,9.05651456298513,0.982731660671485,0.00424976368679553,1,82,"60df57a425fb6b4ddf63a3ed",1.23420000004762,2.01877177656767,3.01556694097777,4.0150895697213,9.05651456298513,0.00424976368679553,FALSE,1,0.004249764,9.867555283,FALSE,FALSE,"XOR",1,1.6251,2.01877177656767,0.982731660671485,TRUE,FALSE,FALSE
"5604",-1,0.901299999952698,-1,-1,-1,1,-1,-1,1.49551879760441,0.899011072258639,9.74720760098683,5.31002703408481,1,83,"60df57a425fb6b4ddf63a3ed",0.901299999952698,0.899011072258639,4.36294112623367,4.61857340530005,9.74720760098683,0.899011072258639,FALSE,1,0.004249764,9.867555283,TRUE,FALSE,"XOR",1,1.5681,5.31002703408481,1.49551879760441,FALSE,FALSE,FALSE
"5605",0.834299999952236,-1,1.4023999999763,1.9037999999523,1,-1,2,3,0.0670403447198376,1.05598696594762,0.53273454587798,0.490874531118368,0,84,"60df57a425fb6b4ddf63a3ed",0.834299999952236,0.0670403447198376,0.536659096915951,0.626158336261484,1.05598696594762,0.0670403447198376,FALSE,3,0.004249764,9.867555283,TRUE,FALSE,"OR",4,2.7704,0.53273454587798,0.490874531118368,FALSE,FALSE,FALSE
"5606",-1,2.36930000007169,4.10430000007136,1.83580000007169,-1,2,3,1,7.55478080482442,0.380991573204171,8.74779401994146,8.54895978817375,0,85,"60df57a425fb6b4ddf63a3ed",1.83580000007169,8.54895978817375,6.30813154653595,7.9028532977757,8.74779401994146,0.380991573204171,FALSE,3,0.004249764,9.867555283,FALSE,FALSE,"OR",4,1.5304,8.54895978817375,7.55478080482442,TRUE,FALSE,FALSE
"5607",-1,1.43529999995235,2.10300000000007,2.67050000000017,-1,1,2,3,9.27104811669198,0.689710439566958,0.778663948994976,8.98325925770899,0,86,"60df57a425fb6b4ddf63a3ed",1.43529999995235,0.689710439566958,4.93067044074073,5.65461333489836,9.27104811669198,0.689710439566958,FALSE,3,0.004249764,9.867555283,TRUE,FALSE,"OR",4,1.8361,8.98325925770899,0.778663948994976,FALSE,FALSE,FALSE
