"","RT1","RT2","RT3","RT4","Order1","Order2","Order3","Order4","Value1","Value2","Value3","Value4","choiceCondition","trialN","participant","firstRT","firstValue","meanValue","valueDiff","bestValue","worstValue","NChosen","minValue","maxValue","isWorstFirst","isBestFirst","catChoiceCondition","conflict","multiTarget"
"1718",3.59958,-1,-1,-1,1,-1,-1,-1,9.907407407,8.824074074,7.564814815,9.613003096,1,37,"5f50d630390521264e606772",3.59958,9.907407407,8.977324848,1.240110079,9.907407407,7.564814815,1,0.222222222,9.981481481,FALSE,TRUE,"XOR",5,FALSE
"1719",-1,-1,4.09945,-1,-1,-1,1,-1,0.916666667,1.986584107,1.138888889,0.888888889,1,38,"5f50d630390521264e606772",4.09945,1.138888889,1.232757138,1.005102626,1.986584107,0.888888889,1,0.222222222,9.981481481,FALSE,FALSE,"XOR",5,FALSE
"1720",-1,-1,-1,-1,-1,-1,-1,-1,9.842592593,4.712962963,8.498452012,9.943240454,0,39,"5f50d630390521264e606772",-1,-1,8.249312006,2.258571265,9.943240454,4.712962963,-1,0.222222222,9.981481481,FALSE,FALSE,"OR",1,FALSE
"1721",-1,-1,-1,-1,-1,-1,-1,-1,7.17750258,7.610939112,9.981481481,8.054695562,1,40,"5f50d630390521264e606772",-1,-1,8.206154684,2.367102397,9.981481481,7.17750258,-1,0.222222222,9.981481481,FALSE,FALSE,"XOR",4,FALSE
"1722",-1,-1,1.31643,-1,-1,-1,1,-1,5.305555556,8.055555556,8.353973168,9.074074074,1,41,"5f50d630390521264e606772",1.31643,8.353973168,7.697289588,1.835712648,9.074074074,5.305555556,1,0.222222222,9.981481481,FALSE,FALSE,"XOR",2,FALSE
"1723",-1,-1,4.13267,3.39945,-1,-1,2,1,2.481481481,2.222222222,1.212962963,2.12962963,0,42,"5f50d630390521264e606772",3.39945,2.12962963,2.011574074,0.62654321,2.481481481,1.212962963,2,0.222222222,9.981481481,FALSE,FALSE,"OR",2,FALSE
"1724",-1,-1,-1,4.71596,-1,-1,-1,1,9.75,8.498452012,8.725490196,8.342592593,0,43,"5f50d630390521264e606772",4.71596,8.342592593,8.8291337,1.227821733,9.75,8.342592593,1,0.222222222,9.981481481,TRUE,FALSE,"OR",1,FALSE
"1725",2.04972,-1,4.96588,3.41616,1,-1,3,2,8.560371517,8.046296296,9.907407407,8.281733746,0,44,"5f50d630390521264e606772",2.04972,8.560371517,8.698952242,1.611273554,9.907407407,8.046296296,3,0.222222222,9.981481481,FALSE,FALSE,"OR",2,FALSE
"1726",-1,3.699315,2.81619,6.59868,-1,2,1,3,1.027777778,1.962962963,3.503611971,2.944444444,0,45,"5f50d630390521264e606772",2.81619,3.503611971,2.359699289,1.525216909,3.503611971,1.027777778,3,0.222222222,9.981481481,FALSE,TRUE,"OR",2,FALSE
"1727",-1,2.904395,-1,-1,-1,1,-1,-1,5.268317853,2.888888889,5.206398349,5,1,46,"5f50d630390521264e606772",2.904395,2.888888889,4.590901273,0.903222108,5.268317853,2.888888889,1,0.222222222,9.981481481,TRUE,FALSE,"XOR",5,FALSE
"1728",5.082485,-1,3.41615,2.63767,3,-1,2,1,9.117647059,9.185185185,6.33126935,7.610939112,0,47,"5f50d630390521264e606772",2.63767,7.610939112,8.061260177,1.498566678,9.185185185,6.33126935,3,0.222222222,9.981481481,FALSE,FALSE,"OR",1,FALSE
"1729",1.45037,2.283735,6.245,-1,1,2,3,-1,9.981481481,9.805555556,6,4.972222222,0,48,"5f50d630390521264e606772",1.45037,9.981481481,7.689814815,3.055555556,9.981481481,4.972222222,3,0.222222222,9.981481481,FALSE,TRUE,"OR",1,FALSE
"1730",-1,1.221035,-1,-1,-1,1,-1,-1,9.871001032,8.944444444,9.891640867,9.685242518,1,49,"5f50d630390521264e606772",1.221035,8.944444444,9.598082215,0.391411535,9.891640867,8.944444444,1,0.222222222,9.981481481,TRUE,FALSE,"XOR",5,FALSE
"1731",3.899405,-1,-1,-1,1,-1,-1,-1,9.064814815,5,5.268317853,6.001031992,1,50,"5f50d630390521264e606772",3.899405,9.064814815,6.333541165,3.6416982,9.064814815,5,1,0.222222222,9.981481481,FALSE,TRUE,"XOR",5,FALSE
"1732",-1,-1,-1,1.82134,-1,-1,-1,1,8.013415893,9.185185185,6.814814815,9.064814815,1,51,"5f50d630390521264e606772",1.82134,9.064814815,8.269557677,1.220836678,9.185185185,6.814814815,1,0.222222222,9.981481481,FALSE,FALSE,"XOR",5,FALSE
"1733",4.948965,1.166045,-1,4.13258,3,1,-1,2,8.990740741,9.602683179,3.990740741,4.972222222,0,52,"5f50d630390521264e606772",1.166045,9.602683179,6.889096721,3.618115277,9.602683179,3.990740741,3,0.222222222,9.981481481,FALSE,TRUE,"OR",1,FALSE
"1734",-1,1.687805,2.920635,4.16608,-1,1,2,3,7.564814815,8.074074074,6.074074074,8.085655315,0,53,"5f50d630390521264e606772",1.687805,8.074074074,7.449654569,0.848000994,8.085655315,6.074074074,3,0.222222222,9.981481481,FALSE,FALSE,"OR",1,FALSE
"1735",4.93635,1.17131,2.399795,3.63296,4,1,2,3,7.17750258,5.814814815,9.842592593,5.268317853,0,54,"5f50d630390521264e606772",1.17131,5.814814815,7.02580696,3.755714177,9.842592593,5.268317853,4,0.222222222,9.981481481,FALSE,FALSE,"OR",1,FALSE
"1736",-1,3.283015,-1,-1,-1,1,-1,-1,4.972222222,9.824074074,8.083333333,5.980392157,1,55,"5f50d630390521264e606772",3.283015,9.824074074,7.215005447,3.47875817,9.824074074,4.972222222,1,0.222222222,9.981481481,FALSE,TRUE,"XOR",5,FALSE
"1737",-1,-1,-1,-1,-1,-1,-1,-1,9.674922601,7.868937049,8.983488132,8.287037037,1,56,"5f50d630390521264e606772",-1,-1,8.703596205,1.295101861,9.674922601,7.868937049,-1,0.222222222,9.981481481,FALSE,FALSE,"XOR",5,FALSE
"1738",-1,-1,2.23311,-1,-1,-1,1,-1,9.222222222,8.054695562,9.509803922,9.185185185,1,57,"5f50d630390521264e606772",2.23311,9.509803922,8.992976723,0.689102932,9.509803922,8.054695562,1,0.222222222,9.981481481,FALSE,TRUE,"XOR",5,FALSE
"1739",2.149705,-1,2.949605,3.70403,1,-1,2,3,9.664602683,9.613003096,9.84004128,5.972222222,0,58,"5f50d630390521264e606772",2.149705,9.664602683,8.77246732,1.423431946,9.84004128,5.972222222,3,0.222222222,9.981481481,FALSE,FALSE,"OR",1,FALSE
"1740",-1,-1,1.654545,-1,-1,-1,1,-1,9.912280702,5,9.891640867,9.907407407,1,59,"5f50d630390521264e606772",1.654545,9.891640867,8.677832244,1.645931277,9.912280702,5,1,0.222222222,9.981481481,FALSE,FALSE,"XOR",5,FALSE
"1741",1.06666,4.387125,5.90347,-1,1,2,3,-1,9.824074074,5.953703704,9.277777778,9.685185185,0,60,"5f50d630390521264e606772",1.06666,9.824074074,8.685185185,1.518518519,9.824074074,5.953703704,3,0.222222222,9.981481481,FALSE,TRUE,"OR",1,FALSE
"1742",-1,3.649495,1.20468,2.52047,-1,3,1,2,5.972222222,8.477812178,9.305555556,9.703703704,0,61,"5f50d630390521264e606772",1.20468,9.305555556,8.364823415,1.785173719,9.703703704,5.972222222,3,0.222222222,9.981481481,FALSE,FALSE,"OR",1,FALSE
"1743",2.866305,-1,-1,-1,1,-1,-1,-1,3.390092879,2.894736842,3.314814815,2.888888889,1,62,"5f50d630390521264e606772",2.866305,3.390092879,3.122133356,0.357279364,3.390092879,2.888888889,1,0.222222222,9.981481481,FALSE,TRUE,"XOR",5,FALSE
"1744",-1,1.716635,-1,-1,-1,1,-1,-1,8.488132095,9.907407407,8.037037037,9.871001032,1,63,"5f50d630390521264e606772",1.716635,9.907407407,9.075894393,1.108684019,9.907407407,8.037037037,1,0.222222222,9.981481481,FALSE,TRUE,"XOR",5,FALSE
"1745",3.749545,-1,2.982965,2.16647,3,-1,2,1,6,3.163054696,8.888888889,9.664602683,0,64,"5f50d630390521264e606772",2.16647,9.664602683,6.929136567,3.647288155,9.664602683,3.163054696,3,0.222222222,9.981481481,FALSE,TRUE,"OR",1,FALSE
"1746",-1,1.566595,2.41639,-1,-1,1,2,-1,3.990740741,9.685185185,9.39628483,2.518518519,0,65,"5f50d630390521264e606772",1.566595,9.685185185,6.397682319,4.383337156,9.685185185,2.518518519,2,0.222222222,9.981481481,FALSE,TRUE,"OR",1,FALSE
"1747",-1,1.383195,-1,-1,-1,1,-1,-1,9.613003096,9.602683179,8.944444444,8.037037037,1,66,"5f50d630390521264e606772",1.383195,9.602683179,9.049291939,0.751614876,9.613003096,8.037037037,1,0.222222222,9.981481481,FALSE,FALSE,"XOR",5,FALSE
"1748",-1,3.21615,4.3827,2.199635,-1,2,3,1,4.948400413,7.043343653,2.518518519,4.648148148,0,67,"5f50d630390521264e606772",2.199635,4.648148148,4.789602683,3.00498796,7.043343653,2.518518519,3,0.222222222,9.981481481,FALSE,FALSE,"OR",1,FALSE
"1749",-1,1.599875,-1,-1,-1,1,-1,-1,7.157407407,4.712962963,4.712962963,9.916666667,1,68,"5f50d630390521264e606772",1.599875,4.712962963,6.625,4.388888889,9.916666667,4.712962963,1,0.222222222,9.981481481,TRUE,FALSE,"XOR",5,FALSE
"1750",-1,-1,3.999485,-1,-1,-1,1,-1,8.281733746,9.705882353,8.490740741,8.240740741,1,69,"5f50d630390521264e606772",3.999485,8.490740741,8.679774395,1.368143944,9.705882353,8.240740741,1,0.222222222,9.981481481,FALSE,FALSE,"XOR",5,FALSE
"1751",1.71637,3.11626,2.283015,-1,1,3,2,-1,5.305555556,9.925925926,9.805555556,5.206398349,0,70,"5f50d630390521264e606772",1.71637,5.305555556,7.560858846,3.153422773,9.925925926,5.206398349,3,0.222222222,9.981481481,FALSE,FALSE,"OR",1,FALSE
"1752",4.04934,-1,-1,-1,1,-1,-1,-1,8.342592593,5,5.92879257,7.018518519,1,71,"5f50d630390521264e606772",4.04934,8.342592593,6.57247592,2.360155563,8.342592593,5,1,0.222222222,9.981481481,FALSE,TRUE,"XOR",4,FALSE
"1753",2.266385,3.849305,3.08296,-1,1,3,2,-1,9.891640867,7.043343653,9.035087719,9.842592593,0,72,"5f50d630390521264e606772",2.266385,9.891640867,8.953166208,1.251299545,9.891640867,7.043343653,3,0.222222222,9.981481481,FALSE,TRUE,"OR",3,FALSE
"1754",2.199525,2.94945,1.43342,4.06594,2,3,1,4,9.891640867,9.87962963,8.888888889,9.490740741,0,73,"5f50d630390521264e606772",1.43342,8.888888889,9.537725032,0.47188778,9.891640867,8.888888889,4,0.222222222,9.981481481,TRUE,FALSE,"OR",2,FALSE
"1755",-1,1.783285,-1,-1,-1,1,-1,-1,7.033023736,7.037037037,2.481481481,2.148148148,1,74,"5f50d630390521264e606772",1.783285,7.037037037,4.674922601,3.149485915,7.037037037,2.148148148,1,0.222222222,9.981481481,FALSE,TRUE,"XOR",4,FALSE
"1756",2.30444,4.30309,2.95438,5.799055,1,3,2,4,7.765737874,8.900928793,9.592363261,8.766769866,0,75,"5f50d630390521264e606772",2.30444,7.765737874,8.756449948,1.114551084,9.592363261,7.765737874,4,0.222222222,9.981481481,TRUE,FALSE,"OR",3,FALSE
"1757",2.35441,-1,-1,-1,1,-1,-1,-1,9.824074074,9.117647059,8.824074074,9.898148148,1,76,"5f50d630390521264e606772",2.35441,9.824074074,9.415985839,0.642883079,9.898148148,8.824074074,1,0.222222222,9.981481481,FALSE,FALSE,"XOR",5,FALSE
"1758",2.570355,-1,-1,-1,1,-1,-1,-1,7.675925926,7.043343653,9.62037037,8.06501548,1,77,"5f50d630390521264e606772",2.570355,7.675925926,8.101163857,2.025608684,9.62037037,7.043343653,1,0.222222222,9.981481481,FALSE,FALSE,"XOR",5,FALSE
"1759",3.43732,-1,-1,-1,1,-1,-1,-1,8.083333333,8.287037037,2.898148148,6.991744066,1,78,"5f50d630390521264e606772",3.43732,8.083333333,6.565065646,2.295961855,8.287037037,2.898148148,1,0.222222222,9.981481481,FALSE,FALSE,"XOR",5,FALSE
"1760",-1,-1,5.55357,-1,-1,-1,1,-1,8.06501548,9.962962963,9.747162023,9.963880289,1,79,"5f50d630390521264e606772",5.55357,9.747162023,9.434755189,0.705500134,9.963880289,8.06501548,1,0.222222222,9.981481481,FALSE,FALSE,"XOR",5,FALSE
"1761",-1,-1,2.03299,-1,-1,-1,1,-1,9.891640867,7.157407407,9.592363261,9.75,1,80,"5f50d630390521264e606772",2.03299,9.592363261,9.097852884,1.058383977,9.891640867,7.157407407,1,0.222222222,9.981481481,FALSE,FALSE,"XOR",5,FALSE
"1762",1.47103,-1,-1,-1,1,-1,-1,-1,4.712962963,9.220846233,9.064814815,5.203703704,1,81,"5f50d630390521264e606772",1.47103,4.712962963,7.050581929,2.893685739,9.220846233,4.712962963,1,0.222222222,9.981481481,TRUE,FALSE,"XOR",5,FALSE
"1763",-1,-1,1.237235,-1,-1,-1,1,-1,9.705882353,8.044375645,7.043343653,9.981481481,1,82,"5f50d630390521264e606772",1.237235,7.043343653,8.693770783,1.716947598,9.981481481,7.043343653,1,0.222222222,9.981481481,TRUE,FALSE,"XOR",5,FALSE
"1764",-1,1.3506,-1,-1,-1,1,-1,-1,7.907407407,4.648148148,9.664602683,9.901960784,1,83,"5f50d630390521264e606772",1.3506,4.648148148,8.030529756,2.495241371,9.901960784,4.648148148,1,0.222222222,9.981481481,TRUE,FALSE,"XOR",5,FALSE
"1765",3.56628,-1,-1,2.03314,2,-1,-1,1,9.035087719,9.342592593,5.206398349,8.351851852,0,84,"5f50d630390521264e606772",2.03314,8.351851852,7.983982628,1.811479953,9.342592593,5.206398349,2,0.222222222,9.981481481,FALSE,FALSE,"OR",1,FALSE
"1766",-1,5.33245,6.73221,7.515585,-1,1,2,3,2.898148148,6.33126935,3.390092879,7.277777778,0,85,"5f50d630390521264e606772",5.33245,6.33126935,4.974322039,3.071274319,7.277777778,2.898148148,3,0.222222222,9.981481481,FALSE,FALSE,"OR",1,FALSE
"1767",5.882505,-1,-1,-1,1,-1,-1,-1,7.033023736,4.194444444,7.043343653,8.06501548,1,86,"5f50d630390521264e606772",5.882505,7.033023736,6.583956828,1.974744869,8.06501548,4.194444444,1,0.222222222,9.981481481,FALSE,FALSE,"XOR",5,FALSE
"1768",2.49978,-1,-1,-1,1,-1,-1,-1,9.907407407,9.962962963,9.674922601,9.907407407,0,87,"5f50d630390521264e606772",2.49978,9.907407407,9.863175095,0.133050491,9.962962963,9.674922601,1,0.222222222,9.981481481,FALSE,FALSE,"OR",1,FALSE
"1769",-1,4.532605,2.066535,2.86632,-1,3,1,2,1.027777778,1.08875129,1.611111111,0.694444444,0,88,"5f50d630390521264e606772",2.066535,1.611111111,1.105521156,0.67411994,1.611111111,0.694444444,3,0.222222222,9.981481481,FALSE,TRUE,"OR",1,FALSE
"1770",1.666495,3.01627,-1,2.383085,1,3,-1,2,9.074074074,9.705882353,8.704850361,8.351851852,0,89,"5f50d630390521264e606772",1.666495,9.074074074,8.95916466,0.995623591,9.705882353,8.351851852,3,0.222222222,9.981481481,FALSE,FALSE,"OR",1,FALSE
"1771",-1,2.666565,-1,-1,-1,1,-1,-1,4.391124871,6.787037037,9.912280702,8.944444444,1,90,"5f50d630390521264e606772",2.666565,6.787037037,7.508721764,3.204745251,9.912280702,4.391124871,1,0.222222222,9.981481481,FALSE,FALSE,"XOR",5,FALSE
"1772",1.79982,-1,-1,-1,1,-1,-1,-1,7.018518519,7.765737874,8.083333333,7.907407407,1,91,"5f50d630390521264e606772",1.79982,7.018518519,7.693749283,0.5194454,8.083333333,7.018518519,1,0.222222222,9.981481481,TRUE,FALSE,"XOR",5,FALSE
"1773",-1,-1,1.933175,-1,-1,-1,1,-1,9.613003096,8.861111111,9.935185185,9.592363261,1,92,"5f50d630390521264e606772",1.933175,9.935185185,9.500415663,0.579692696,9.935185185,8.861111111,1,0.222222222,9.981481481,FALSE,TRUE,"XOR",4,FALSE
"1774",2.38299,-1,3.466105,6.91556,1,-1,2,3,9.925925926,8.405572755,9.117647059,7.972136223,0,93,"5f50d630390521264e606772",2.38299,9.925925926,8.855320491,1.427473914,9.925925926,7.972136223,3,0.222222222,9.981481481,FALSE,TRUE,"OR",1,FALSE
"1775",-1,1.94991,-1,-1,-1,1,-1,-1,9.305555556,8.91124871,8.055555556,8.490740741,1,94,"5f50d630390521264e606772",1.94991,8.91124871,8.69077514,0.81970722,9.305555556,8.055555556,1,0.222222222,9.981481481,FALSE,FALSE,"XOR",5,FALSE
"1776",-1,-1,-1,3.48288,-1,-1,-1,1,6.33126935,6.001031992,6.990740741,7.037037037,0,95,"5f50d630390521264e606772",3.48288,7.037037037,6.59001978,0.59602301,7.037037037,6.001031992,1,0.222222222,9.981481481,FALSE,TRUE,"OR",1,FALSE
"1777",-1,-1,-1,-1,-1,-1,-1,-1,2.481481481,3.163054696,2.944444444,1.962962963,1,96,"5f50d630390521264e606772",-1,-1,2.637985896,0.700091733,3.163054696,1.962962963,-1,0.222222222,9.981481481,FALSE,FALSE,"XOR",5,FALSE
"1778",-1,-1,2.71638,-1,-1,-1,1,-1,0.916666667,1.212962963,1.037037037,1.027777778,1,97,"5f50d630390521264e606772",2.71638,1.037037037,1.048611111,0.219135802,1.212962963,0.916666667,1,0.222222222,9.981481481,FALSE,FALSE,"XOR",5,FALSE
"1779",1.58327,-1,-1,-1,1,-1,-1,-1,6.787037037,5,9.282765738,9.842592593,1,98,"5f50d630390521264e606772",1.58327,6.787037037,7.728098842,2.819325001,9.842592593,5,1,0.222222222,9.981481481,FALSE,FALSE,"XOR",5,FALSE
"1780",-1,6.29896,-1,-1,-1,1,-1,-1,4.009259259,9.901960784,2.12962963,9.907407407,0,99,"5f50d630390521264e606772",6.29896,9.901960784,6.48706427,4.560457516,9.907407407,2.12962963,1,0.222222222,9.981481481,FALSE,FALSE,"OR",1,FALSE
"1781",2.033055,-1,-1,-1,1,-1,-1,-1,9.824074074,9.962962963,8.02373581,7.858617131,1,100,"5f50d630390521264e606772",2.033055,9.824074074,8.917347495,1.394153958,9.962962963,7.858617131,1,0.222222222,9.981481481,FALSE,FALSE,"XOR",5,FALSE
"1782",7.015505,1.33325,2.43295,-1,3,1,2,-1,7.546296296,9.39628483,8.013415893,8.02373581,0,101,"5f50d630390521264e606772",1.33325,9.39628483,8.244933207,1.535135497,9.39628483,7.546296296,3,0.222222222,9.981481481,FALSE,TRUE,"OR",1,FALSE
"1783",-1,3.35393,1.65425,2.454355,-1,3,1,2,8.91124871,7.786377709,9.703703704,7.868937049,0,102,"5f50d630390521264e606772",1.65425,9.703703704,8.567566793,1.514849215,9.703703704,7.786377709,3,0.222222222,9.981481481,FALSE,TRUE,"OR",1,FALSE
"1784",-1,4.865915,2.233065,-1,-1,2,1,-1,2.944444444,4.948400413,7.018518519,2.888888889,0,103,"5f50d630390521264e606772",2.233065,7.018518519,4.450063066,3.42460727,7.018518519,2.888888889,2,0.222222222,9.981481481,FALSE,TRUE,"OR",1,FALSE
"1785",1.28316,4.79918,3.965965,-1,1,3,2,-1,9.509803922,3.173374613,6.685185185,2.574819401,0,104,"5f50d630390521264e606772",1.28316,9.509803922,5.48579578,5.365344188,9.509803922,2.574819401,3,0.222222222,9.981481481,FALSE,TRUE,"OR",1,FALSE
"1786",3.04973,-1,-1,-1,1,-1,-1,-1,9.767801858,7.944444444,7.546296296,9.385964912,1,105,"5f50d630390521264e606772",3.04973,9.767801858,8.661126878,1.47556664,9.767801858,7.546296296,1,0.222222222,9.981481481,FALSE,TRUE,"XOR",5,FALSE
"1787",2.08309,-1,-1,-1,1,-1,-1,-1,6.712962963,4.391124871,4.194444444,2.222222222,1,106,"5f50d630390521264e606772",2.08309,6.712962963,4.380188625,3.110365784,6.712962963,2.222222222,1,0.222222222,9.981481481,FALSE,TRUE,"XOR",5,FALSE
"1788",4.382625,3.66617,5.2658,6.16559,2,1,3,4,8.824074074,9.87962963,8.990740741,9.907407407,0,107,"5f50d630390521264e606772",3.66617,9.87962963,9.400462963,0.675925926,9.907407407,8.824074074,4,0.222222222,9.981481481,FALSE,FALSE,"OR",1,FALSE
"1789",3.982615,6.13242,-1,5.365665,1,3,-1,2,9.898148148,9.943240454,9.891640867,9.705882353,0,108,"5f50d630390521264e606772",3.982615,9.898148148,9.859727956,0.111349998,9.943240454,9.705882353,3,0.222222222,9.981481481,FALSE,FALSE,"OR",1,FALSE
"1790",-1,-1,-1,-1,-1,-1,-1,-1,9.824074074,8.013415893,6.33126935,8.990740741,1,109,"5f50d630390521264e606772",-1,-1,8.289875014,2.045598746,9.824074074,6.33126935,-1,0.222222222,9.981481481,FALSE,FALSE,"XOR",5,FALSE
"1791",-1,1.916535,-1,-1,-1,1,-1,-1,3.173374613,3.314814815,2.222222222,5.203703704,1,110,"5f50d630390521264e606772",1.916535,3.314814815,3.478528838,2.300233154,5.203703704,2.222222222,1,0.222222222,9.981481481,FALSE,FALSE,"XOR",5,FALSE
"1792",2.982925,-1,-1,-1,1,-1,-1,-1,1.990740741,1.574074074,0.748194014,0.490196078,1,111,"5f50d630390521264e606772",2.982925,1.990740741,1.200801227,1.053252685,1.990740741,0.490196078,1,0.222222222,9.981481481,FALSE,TRUE,"XOR",5,FALSE
"1793",-1,-1,-1,-1,-1,-1,-1,-1,2.148148148,1.212962963,4.712962963,0.490196078,1,112,"5f50d630390521264e606772",-1,-1,2.141067538,3.4291939,4.712962963,0.490196078,-1,0.222222222,9.981481481,FALSE,FALSE,"XOR",5,FALSE
"1794",-1,4.882695,-1,-1,-1,1,-1,-1,8.704850361,9.582043344,8.037037037,8.054695562,0,113,"5f50d630390521264e606772",4.882695,9.582043344,8.594656576,1.31651569,9.582043344,8.037037037,1,0.222222222,9.981481481,FALSE,TRUE,"OR",1,FALSE
"1795",5.71578,-1,-1,-1,1,-1,-1,-1,5.972222222,0.888888889,6.33126935,7.652218782,1,114,"5f50d630390521264e606772",5.71578,5.972222222,5.211149811,3.254758629,7.652218782,0.888888889,1,0.222222222,9.981481481,FALSE,FALSE,"XOR",5,FALSE
"1796",1.737855,-1,-1,-1,1,-1,-1,-1,9.75,9.824074074,9.962962963,9.282765738,1,115,"5f50d630390521264e606772",1.737855,9.75,9.704950694,0.344016359,9.962962963,9.282765738,1,0.222222222,9.981481481,FALSE,FALSE,"XOR",5,FALSE
"1797",-1,2.82096,-1,-1,-1,1,-1,-1,7.546296296,9.220846233,9.613003096,9.582043344,1,116,"5f50d630390521264e606772",2.82096,9.220846233,8.990547242,0.829941138,9.613003096,7.546296296,1,0.222222222,9.981481481,FALSE,FALSE,"XOR",5,FALSE
"1798",-1,-1,4.137345,-1,-1,-1,1,-1,2.148148148,1.074074074,9.963880289,1.986584107,1,117,"5f50d630390521264e606772",4.137345,9.963880289,3.793171655,8.227611512,9.963880289,1.074074074,1,0.222222222,9.981481481,FALSE,TRUE,"XOR",5,FALSE
"1799",-1,-1,-1,2.2501,-1,-1,-1,1,5.92879257,8.990740741,8.91124871,9.925925926,1,118,"5f50d630390521264e606772",2.2501,9.925925926,8.439176987,1.982331919,9.925925926,5.92879257,1,0.222222222,9.981481481,FALSE,TRUE,"XOR",5,FALSE
"1800",7.252855,7.931975,2.999665,6.20362,3,4,1,2,7.157407407,8.085655315,5.972222222,9.898148148,0,119,"5f50d630390521264e606772",2.999665,5.972222222,7.778358273,2.8263865,9.898148148,5.972222222,4,0.222222222,9.981481481,TRUE,FALSE,"OR",1,FALSE
"1801",3.19952,-1,1.99988,2.516315,3,-1,1,2,7.675925926,9.425925926,9.194444444,8.851851852,0,0,"5f5415abe10630780cb30e3a",1.99988,9.194444444,8.787037037,0.851851852,9.425925926,7.675925926,3,0.787037037,9.907407407,FALSE,FALSE,"OR",1,FALSE
"1802",-1,-1,1.44987,-1,-1,-1,1,-1,9.064814815,7.259259259,9.064814815,5.75,0,1,"5f5415abe10630780cb30e3a",1.44987,9.064814815,7.784722222,1.706790123,9.064814815,5.75,1,0.787037037,9.907407407,FALSE,TRUE,"OR",1,TRUE
"1803",-1,0.799905,-1,-1,-1,1,-1,-1,8.240740741,8.148148148,7.768518519,8.703703704,1,2,"5f5415abe10630780cb30e3a",0.799905,8.148148148,8.215277778,0.651234568,8.703703704,7.768518519,1,0.787037037,9.907407407,FALSE,FALSE,"XOR",5,FALSE
"1804",-1,-1,1.216625,-1,-1,-1,1,-1,3.453703704,4.064814815,4.074074074,4.87037037,1,3,"5f5415abe10630780cb30e3a",1.216625,4.074074074,4.115740741,1.00617284,4.87037037,3.453703704,1,0.787037037,9.907407407,FALSE,FALSE,"XOR",5,FALSE
"1805",2.033035,1.06665,2.632935,3.199545,2,1,3,4,1.842592593,1.305555556,2.685185185,2.87962963,0,4,"5f5415abe10630780cb30e3a",1.06665,1.305555556,2.178240741,0.935185185,2.87962963,1.305555556,4,0.787037037,9.907407407,TRUE,FALSE,"OR",1,FALSE
"1806",0.950105,-1,-1,-1,1,-1,-1,-1,9.111111111,8.361111111,5.157407407,5.907407407,1,5,"5f5415abe10630780cb30e3a",0.950105,9.111111111,7.134259259,2.635802469,9.111111111,5.157407407,1,0.787037037,9.907407407,FALSE,TRUE,"XOR",3,FALSE
"1807",-1,-1,-1,1.416555,-1,-1,-1,1,7.268518519,7.231481481,8,4.138888889,1,6,"5f5415abe10630780cb30e3a",1.416555,4.138888889,6.659722222,1.787037037,8,4.138888889,1,0.787037037,9.907407407,TRUE,FALSE,"XOR",3,FALSE
"1808",-1,-1,-1,1.783275,-1,-1,-1,1,6.824074074,7.046296296,6.824074074,7.898148148,1,7,"5f5415abe10630780cb30e3a",1.783275,7.898148148,7.148148148,1,7.898148148,6.824074074,1,0.787037037,9.907407407,FALSE,TRUE,"XOR",5,FALSE
"1809",2.749655,2.499725,1.150045,1.89982,4,3,1,2,4.87037037,6.268518519,5.462962963,4.138888889,0,8,"5f5415abe10630780cb30e3a",1.150045,5.462962963,5.185185185,1.444444444,6.268518519,4.138888889,4,0.787037037,9.907407407,FALSE,FALSE,"OR",1,FALSE
"1810",-1,2.433115,-1,-1,-1,1,-1,-1,8.259259259,9.138888889,8.509259259,9.064814815,1,9,"5f5415abe10630780cb30e3a",2.433115,9.138888889,8.743055556,0.527777778,9.138888889,8.259259259,1,0.787037037,9.907407407,FALSE,TRUE,"XOR",3,FALSE
"1811",1.116505,-1,2.49967,-1,1,-1,2,-1,5.796296296,7.268518519,7.824074074,8.611111111,0,10,"5f5415abe10630780cb30e3a",1.116505,5.796296296,7.375,1.648148148,8.611111111,5.796296296,2,0.787037037,9.907407407,TRUE,FALSE,"OR",1,FALSE
"1812",-1,3.12083,1.116665,1.687775,-1,3,1,2,5.361111111,7.314814815,7.259259259,6.592592593,0,11,"5f5415abe10630780cb30e3a",1.116665,7.259259259,6.631944444,0.910493827,7.314814815,5.361111111,3,0.787037037,9.907407407,FALSE,FALSE,"OR",1,FALSE
"1813",1.0376,-1,-1,-1,1,-1,-1,-1,6.537037037,7.898148148,8.722222222,7.990740741,1,12,"5f5415abe10630780cb30e3a",1.0376,6.537037037,7.787037037,1.24691358,8.722222222,6.537037037,1,0.787037037,9.907407407,TRUE,FALSE,"XOR",4,FALSE
"1814",3.6538,1.26664,2.22092,-1,3,1,2,-1,5.055555556,7.574074074,7.194444444,3.907407407,0,13,"5f5415abe10630780cb30e3a",1.26664,7.574074074,5.93287037,2.188271605,7.574074074,3.907407407,3,0.787037037,9.907407407,FALSE,TRUE,"OR",1,FALSE
"1815",2.683795,1.65415,3.25412,4.89923,2,1,3,4,7.990740741,7.824074074,8.037037037,7.481481481,0,14,"5f5415abe10630780cb30e3a",1.65415,7.824074074,7.833333333,0.271604938,8.037037037,7.481481481,4,0.787037037,9.907407407,FALSE,FALSE,"OR",2,FALSE
