"","RT1","RT2","RT3","RT4","Order1","Order2","Order3","Order4","Value1","Value2","Value3","Value4","choiceCondition","trialN","participant","endTime","firstRT","firstValue","meanValue","valueDiff","bestValue","worstValue","secondValue","thirdValue","NChosen","minValue","maxValue","isWorstFirst","isSecondFirst","isThirdFirst","isBestFirst","catChoiceCondition","conflict","scaledTrialNum","scaledMeanValue","scaledValueDiff"
"3474",-1,-1,2.53339999997615,-1,-1,-1,1,-1,3.93518518518519,4.96296296296296,9.51851851851852,9.05555555555556,1,113,"5ffb8c5b60571908f3ac19fa",0.4906,2.53339999997615,9.51851851851852,6.86805555555556,3.53395061728395,9.51851851851852,3.93518518518519,9.05555555555556,4.96296296296296,1,1.972222222,10,FALSE,FALSE,FALSE,TRUE,"XOR",2,1.54435652201007,0.554549357724738,0.853080290607247
"3475",2.09989999997629,-1,-1,2.91650000000004,1,-1,-1,2,8.10185185185185,7.17592592592593,6.46296296296296,6.81481481481481,0,114,"5ffb8c5b60571908f3ac19fa",2.0003,2.09989999997629,8.10185185185185,7.13888888888889,1.28395061728395,8.10185185185185,6.46296296296296,7.17592592592593,6.81481481481481,2,1.972222222,10,FALSE,FALSE,FALSE,TRUE,"OR",2,1.57322299905699,0.660781221199596,-0.523484667395496
"3476",5.38330000001201,-1,-1,-1,1,-1,-1,-1,3.07407407407407,2.11111111111111,2.92592592592593,3.14814814814815,0,115,"5ffb8c5b60571908f3ac19fa",0.6178,5.38330000001201,3.07407407407407,2.81481481481482,0.444444444444444,3.14814814814815,2.11111111111111,3.07407407407407,2.92592592592593,1,1.972222222,10,FALSE,TRUE,FALSE,FALSE,"OR",4,1.60208947610391,-1.03529673581781,-1.03710012497677
"3477",3.56669999998826,4.64990000003581,5.23330000001192,5.85010000002399,1,2,3,4,7.88888888888889,8.02777777777778,6.93518518518519,5.01851851851852,0,116,"5ffb8c5b60571908f3ac19fa",3.1422,3.56669999998826,7.88888888888889,6.96759259259259,1.41358024691358,8.02777777777778,5.01851851851852,7.88888888888889,6.93518518518519,4,1.972222222,10,FALSE,TRUE,FALSE,FALSE,"OR",1,1.63095595315082,0.593591837463359,-0.444176398210153
"3478",2.79989999997611,-1,-1,-1,1,-1,-1,-1,7.93518518518519,7.94444444444444,7.98148148148148,5.05555555555556,1,117,"5ffb8c5b60571908f3ac19fa",0.6893,2.79989999997611,7.93518518518519,7.22916666666667,1.00308641975309,7.98148148148148,5.05555555555556,7.94444444444444,7.93518518518519,1,1.972222222,10,FALSE,FALSE,TRUE,FALSE,"XOR",2,1.65982243019774,0.696191842357883,-0.695319250630404
"3479",-1,2.26680000001193,-1,-1,-1,1,-1,-1,7.87962962962963,8.96296296296296,8.32407407407407,8.02777777777778,1,118,"5ffb8c5b60571908f3ac19fa",0.8176,2.26680000001193,8.96296296296296,8.29861111111111,0.8858024691358,8.96296296296296,7.87962962962963,8.32407407407407,8.02777777777778,1,1.972222222,10,FALSE,FALSE,FALSE,TRUE,"XOR",4,1.68868890724466,1.11567150838681,-0.767074351321909
"3480",3.2668000000117,-1,-1,-1,1,-1,-1,-1,8.48148148148148,7.09259259259259,7.49074074074074,6.99074074074074,1,119,"5ffb8c5b60571908f3ac19fa",0.7197,3.2668000000117,8.48148148148148,7.51388888888889,1.29012345679012,8.48148148148148,6.99074074074074,7.49074074074074,7.09259259259259,1,1.972222222,10,FALSE,FALSE,FALSE,TRUE,"XOR",4,1.71755538429157,0.807871493703247,-0.519708083148577
"3481",-1,-1,-1,1.88539999999102,-1,-1,-1,1,1.2037037037037,1.25,1.19444444444444,7.72222222222222,0,0,"5ffe235ea848b74a3b3ccd07",1.2607,1.88539999999102,7.72222222222222,2.84259259259259,6.50617283950617,7.72222222222222,1.19444444444444,1.25,1.2037037037037,1,0,10,FALSE,FALSE,FALSE,TRUE,"OR",2,-1.71755538429157,-1.0244011600768,2.67150560549976
"3482",-1,-1,3.26989999999091,-1,-1,-1,1,-1,5.93518518518519,4.00925925925926,7.02777777777778,3.36111111111111,1,1,"5ffe235ea848b74a3b3ccd07",0.3649,3.26989999999091,7.02777777777778,5.08333333333333,2.59259259259259,7.02777777777778,3.36111111111111,5.93518518518519,4.00925925925926,1,0,10,FALSE,FALSE,FALSE,TRUE,"XOR",5,-1.68868890724466,-0.145491383635231,0.277151192951777
"3483",5.38879999999699,-1,-1,-1,1,-1,-1,-1,0.148148148148148,0.0370370370370371,0.444444444444444,0,0,2,"5ffe235ea848b74a3b3ccd07",0.3407,5.38879999999699,0.148148148148148,0.157407407407407,0.382716049382716,0.444444444444444,0,0.148148148148148,0.0370370370370371,1,0,10,FALSE,TRUE,FALSE,FALSE,"OR",5,-1.65982243019774,-2.07764014837454,-1.07486596744598
"3484",4.90499999999997,-1,-1,-1,1,-1,-1,-1,7.08333333333333,1.19444444444444,6.9537037037037,4.71296296296296,1,3,"5ffe235ea848b74a3b3ccd07",0.5167,4.90499999999997,7.08333333333333,4.98611111111111,2.7962962962963,7.08333333333333,1.19444444444444,6.9537037037037,4.71296296296296,1,0,10,FALSE,FALSE,FALSE,TRUE,"XOR",4,-1.63095595315082,-0.183625898728769,0.401778473100177
"3485",-1,-1,-1,4.78849999999989,-1,-1,-1,1,6.97222222222222,2.12962962962963,7.93518518518519,7.98148148148148,1,4,"5ffe235ea848b74a3b3ccd07",0.3697,4.78849999999989,7.98148148148148,6.25462962962963,2.30246913580247,7.98148148148148,2.12962962962963,7.93518518518519,6.97222222222222,1,0,10,FALSE,FALSE,FALSE,TRUE,"XOR",4,-1.60208947610391,0.313938726777407,0.0996517333464872
"3486",-1,5.371899999991,-1,-1,-1,1,-1,-1,2.25925925925926,4.9537037037037,1.92592592592593,0.916666666666667,0,5,"5ffe235ea848b74a3b3ccd07",1.1287,5.371899999991,4.9537037037037,2.51388888888889,3.25308641975309,4.9537037037037,0.916666666666667,2.25925925925926,1.92592592592593,1,0,10,FALSE,FALSE,FALSE,TRUE,"OR",5,-1.57322299905699,-1.15333213967876,0.681245707372339
"3487",-1,-1,3.2533000000119,-1,-1,-1,1,-1,1.2037037037037,7.36111111111111,2.07407407407407,7.15740740740741,0,6,"5ffe235ea848b74a3b3ccd07",3.459,3.2533000000119,2.07407407407407,4.44907407407407,3.88271604938272,7.36111111111111,1.2037037037037,7.15740740740741,2.07407407407407,1,0,10,FALSE,FALSE,TRUE,FALSE,"OR",4,-1.54435652201007,-0.394273696388319,1.06645730055829
"3488",-1,-1,-1,2.535900000006,-1,-1,-1,1,7.27777777777778,0.435185185185185,0.722222222222222,10,0,7,"5ffe235ea848b74a3b3ccd07",1.0372,2.535900000006,10,4.6087962962963,7.18827160493827,10,0.435185185185185,7.27777777777778,0.722222222222222,1,0,10,FALSE,FALSE,FALSE,TRUE,"OR",1,-1.51549004496315,-0.331624135877502,3.08881816478454
"3489",-1,2.18590000000586,-1,-1,-1,1,-1,-1,4.80555555555556,9.72222222222222,5.61111111111111,7.02777777777778,1,8,"5ffe235ea848b74a3b3ccd07",2.1691,2.18590000000586,9.72222222222222,6.79166666666667,3.90740740740741,9.72222222222222,4.80555555555556,7.02777777777778,5.61111111111111,1,0,10,FALSE,FALSE,FALSE,TRUE,"XOR",2,-1.48662356791624,0.524586524436957,1.08156363754598
"3490",3.286599999994,-1,-1,-1,1,-1,-1,-1,6.83333333333333,6.97222222222222,7.03703703703704,5.61111111111111,1,9,"5ffe235ea848b74a3b3ccd07",1.3179,3.286599999994,6.83333333333333,6.61342592592593,0.564814814814816,7.03703703703704,5.61111111111111,6.97222222222222,6.83333333333333,1,0,10,FALSE,FALSE,TRUE,FALSE,"XOR",3,-1.45775709086932,0.454673246765469,-0.963456732161804
"3491",7.7242999999969,-1,-1,3.95389999999088,2,-1,-1,1,8.19444444444444,6.11111111111111,7.27777777777778,7.86111111111111,0,10,"5ffe235ea848b74a3b3ccd07",4.564,3.95389999999088,7.86111111111111,7.36111111111111,1.11111111111111,8.19444444444444,6.11111111111111,7.86111111111111,7.27777777777778,2,0,10,FALSE,TRUE,FALSE,FALSE,"OR",1,-1.4288906138224,0.747945827127684,-0.629229026309287
"3492",-1,4.03740000000585,-1,-1,-1,1,-1,-1,0.87037037037037,0.722222222222222,1.16666666666667,0.944444444444444,1,11,"5ffe235ea848b74a3b3ccd07",0.3836,4.03740000000585,0.722222222222222,0.925925925925926,0.320987654320987,1.16666666666667,0.722222222222222,0.944444444444444,0.87037037037037,1,0,10,TRUE,FALSE,FALSE,FALSE,"XOR",5,-1.40002413677549,-1.77619588620657,-1.11263180991519
"3493",-1,4.27109999999402,-1,-1,-1,1,-1,-1,3.06481481481481,2.07407407407407,3.11111111111111,5.61111111111111,1,12,"5ffe235ea848b74a3b3ccd07",0.8457,4.27109999999402,2.07407407407407,3.46527777777778,2.86111111111111,5.61111111111111,2.07407407407407,3.11111111111111,3.06481481481481,1,0,10,TRUE,FALSE,FALSE,FALSE,"XOR",5,-1.37115765972857,-0.780158670549129,0.441432607692846
"3494",-1,-1,2.38529999999696,-1,-1,-1,1,-1,2.5462962962963,6.56481481481481,7.89814814814815,6.59259259259259,1,13,"5ffe235ea848b74a3b3ccd07",1.4037,2.38529999999696,7.89814814814815,5.90046296296296,2.66358024691358,7.89814814814815,2.5462962962963,6.59259259259259,6.56481481481481,1,0,10,FALSE,FALSE,FALSE,TRUE,"XOR",2,-1.34229118268165,0.175020136079514,0.320581911791371
"3495",-1,-1,2.80270000000291,-1,-1,-1,1,-1,6.59259259259259,5,8.98148148148148,5.82407407407407,0,14,"5ffe235ea848b74a3b3ccd07",0.7177,2.80270000000291,8.98148148148148,6.59953703703704,3.17592592592593,8.98148148148148,5,6.59259259259259,5.82407407407407,1,0,10,FALSE,FALSE,FALSE,TRUE,"OR",3,-1.31342470563473,0.449225458894963,0.634038404285826
"3496",5.38910000000897,5.90590000000589,-1,-1,1,2,-1,-1,8.32407407407407,6.12037037037037,4.11111111111111,4.75925925925926,0,15,"5ffe235ea848b74a3b3ccd07",1.0822,5.38910000000897,8.32407407407407,5.8287037037037,3.32716049382716,8.32407407407407,4.11111111111111,6.12037037037037,4.75925925925926,2,0,10,FALSE,FALSE,FALSE,TRUE,"OR",2,-1.28455822858782,0.146873232081901,0.72656471833539
"3497",-1,2.88659999999413,-1,-1,-1,1,-1,-1,7.35185185185185,8.19444444444444,5.94444444444444,8.32407407407407,1,16,"5ffe235ea848b74a3b3ccd07",1.3163,2.88659999999413,8.19444444444444,7.4537037037037,1.16049382716049,8.32407407407407,5.94444444444444,8.19444444444444,7.35185185185185,1,0,10,FALSE,TRUE,FALSE,FALSE,"XOR",2,-1.2556917515409,0.784264412931054,-0.59901635233392
"3498",-1,2.3859000000059,3.28649999999993,2.88649999999984,-1,1,3,2,6.92592592592593,7.06481481481481,6.92592592592593,7.08333333333333,0,17,"5ffe235ea848b74a3b3ccd07",1.3035,2.3859000000059,7.06481481481481,7,0.11111111111111,7.08333333333333,6.92592592592593,7.06481481481481,6.92592592592593,3,0,10,FALSE,TRUE,FALSE,FALSE,"OR",3,-1.22682527449398,0.60630334249454,-1.24103567431051
"3499",-1,3.63699999999994,-1,-1,-1,1,-1,-1,3.19444444444444,2.55555555555556,2.97222222222222,3.21296296296296,0,18,"5ffe235ea848b74a3b3ccd07",0.5888,3.63699999999994,2.55555555555556,2.9837962962963,0.305555555555556,3.21296296296296,2.55555555555556,3.19444444444444,2.97222222222222,1,0,10,TRUE,FALSE,FALSE,FALSE,"OR",4,-1.19795879744706,-0.969015316726655,-1.12207327053249
"3500",3.82070000000294,-1,-1,-1,1,-1,-1,-1,2.25,2.25925925925926,1.58333333333333,0.583333333333333,1,19,"5ffe235ea848b74a3b3ccd07",0.5499,3.82070000000294,2.25,1.66898148148148,0.787037037037037,2.25925925925926,0.583333333333333,2.25,1.58333333333333,1,0,10,FALSE,TRUE,FALSE,FALSE,"XOR",5,-1.16909232040015,-1.48473923513452,-0.827499699272645
"3501",-1,-1,-1,7.00689999999122,-1,-1,-1,1,1.4537037037037,1.14814814814815,0.87037037037037,1,0,20,"5ffe235ea848b74a3b3ccd07",0.3896,7.00689999999122,1,1.11805555555556,0.447530864197531,1.4537037037037,0.87037037037037,1.14814814814815,1,1,0,10,FALSE,FALSE,TRUE,FALSE,"OR",5,-1.14022584335323,-1.70083482066457,-1.03521183285331
"3502",-1,5.205100000009,-1,-1,-1,1,-1,-1,0.462962962962963,0.75925925925926,0.12962962962963,0.0277777777777777,1,21,"5ffe235ea848b74a3b3ccd07",0.3551,5.205100000009,0.75925925925926,0.344907407407407,0.55246913580247,0.75925925925926,0.0277777777777777,0.462962962962963,0.12962962962963,1,0,10,FALSE,FALSE,FALSE,TRUE,"XOR",5,-1.11135936630631,-2.00409501212272,-0.971009900655646
"3503",1.60170000000289,-1,-1,2.98660000000882,1,-1,-1,2,6.97222222222222,6.4537037037037,5.93518518518519,6.94444444444444,0,22,"5ffe235ea848b74a3b3ccd07",4.2902,1.60170000000289,6.97222222222222,6.57638888888889,0.527777777777776,6.97222222222222,5.93518518518519,6.94444444444444,6.4537037037037,2,0,10,FALSE,FALSE,FALSE,TRUE,"OR",2,-1.0824928892594,0.44014581244412,-0.986116237643332
"3504",2.53559999999402,-1,3.13609999999403,3.50309999999399,1,-1,2,3,7.75,7.36111111111111,7.98148148148148,7.58333333333333,0,23,"5ffe235ea848b74a3b3ccd07",2.5802,2.53559999999402,7.75,7.66898148148148,0.416666666666668,7.98148148148148,7.36111111111111,7.75,7.58333333333333,3,0,10,FALSE,TRUE,FALSE,FALSE,"OR",2,-1.05362641221248,0.868705124923891,-1.05409475408791
"3505",-1,3.01979999999708,-1,-1,-1,1,-1,-1,0,2.55555555555556,2.17592592592593,4.83333333333333,1,24,"5ffe235ea848b74a3b3ccd07",0.3676,3.01979999999708,2.55555555555556,2.3912037037037,3.25617283950617,4.83333333333333,0,2.55555555555556,2.17592592592593,1,0,10,FALSE,TRUE,FALSE,FALSE,"XOR",4,-1.02475993516556,-1.20145426586823,0.683133999495796
"3506",-1,-1,2.48590000000604,-1,-1,-1,1,-1,0.287037037037037,0.703703703703704,5.68518518518519,0.87037037037037,0,25,"5ffe235ea848b74a3b3ccd07",0.6963,2.48590000000604,5.68518518518519,1.88657407407407,5.06481481481481,5.68518518518519,0.287037037037037,0.87037037037037,0.703703703703704,1,0,10,FALSE,FALSE,FALSE,TRUE,"OR",3,-0.995893458118644,-1.3993905584966,1.78967318384368
"3507",-1,-1,2.00200000000018,-1,-1,-1,1,-1,6.97222222222222,7.01851851851852,7.86111111111111,6.85185185185185,1,26,"5ffe235ea848b74a3b3ccd07",0.9644,2.00200000000018,7.86111111111111,7.17592592592593,0.91358024691358,7.86111111111111,6.85185185185185,7.01851851851852,6.97222222222222,1,0,10,FALSE,FALSE,FALSE,TRUE,"XOR",1,-0.967026981071727,0.675308655520945,-0.750079722210762
"3508",-1,-1,3.80399999999986,-1,-1,-1,1,-1,7.91666666666667,5,6.16666666666667,6,1,27,"5ffe235ea848b74a3b3ccd07",1.8314,3.80399999999986,6.16666666666667,6.27083333333333,2.19444444444445,7.91666666666667,5,6.16666666666667,6,1,0,10,FALSE,TRUE,FALSE,FALSE,"XOR",3,-0.93816050402481,0.320294479292996,0.0335615090253707
"3509",-1,2.76970000000279,-1,-1,-1,1,-1,-1,5.34259259259259,7.06481481481481,3.62962962962963,3.01851851851852,1,28,"5ffe235ea848b74a3b3ccd07",0.6793,2.76970000000279,7.06481481481481,4.76388888888889,3.0679012345679,7.06481481481481,3.01851851851852,5.34259259259259,3.62962962962963,1,0,10,FALSE,FALSE,FALSE,TRUE,"XOR",3,-0.909294026977892,-0.270790504656858,0.567948179964703
"3510",-1,-1,2.98609999999417,3.52020000000311,-1,-1,1,2,7.15740740740741,7.02777777777778,7.96296296296296,7.02777777777778,0,29,"5ffe235ea848b74a3b3ccd07",3.3216,2.98609999999417,7.96296296296296,7.29398148148148,0.891975308641975,7.96296296296296,7.02777777777778,7.15740740740741,7.02777777777778,2,0,10,FALSE,FALSE,FALSE,TRUE,"OR",2,-0.880427549930975,0.72161485242024,-0.763297767074986
"3511",-1,2.753100000009,-1,-1,-1,1,-1,-1,0.0370370370370371,0.435185185185185,0.0462962962962965,0.277777777777778,1,30,"5ffe235ea848b74a3b3ccd07",0.3356,2.753100000009,0.435185185185185,0.199074074074074,0.314814814814815,0.435185185185185,0.0370370370370371,0.277777777777778,0.0462962962962965,1,0,10,FALSE,FALSE,FALSE,TRUE,"XOR",5,-0.851561072884058,-2.06129678476302,-1.11640839416211
"3512",-1,-1,-1,1.66860000000884,-1,-1,-1,1,6.61111111111111,5.61111111111111,4.22222222222222,7.11111111111111,1,31,"5ffe235ea848b74a3b3ccd07",0.4209,1.66860000000884,7.11111111111111,5.88888888888889,1.62962962962963,7.11111111111111,4.22222222222222,6.61111111111111,5.61111111111111,1,0,10,FALSE,FALSE,FALSE,TRUE,"XOR",3,-0.822694595837141,0.170480312854094,-0.311995949567914
"3513",-1,1.68499999999995,2.35229999999706,-1,-1,1,2,-1,3.27777777777778,6.84259259259259,6.55555555555556,2.71296296296296,0,32,"5ffe235ea848b74a3b3ccd07",0.9068,1.68499999999995,6.84259259259259,4.84722222222222,2.66049382716049,6.84259259259259,2.71296296296296,6.55555555555556,3.27777777777778,2,0,10,FALSE,FALSE,FALSE,TRUE,"OR",3,-0.793828118790224,-0.238103777433826,0.318693619667908
"3514",-1,4.904700000003,-1,-1,-1,1,-1,-1,1.14814814814815,0.981481481481482,0.916666666666667,1.25,0,33,"5ffe235ea848b74a3b3ccd07",0.3335,4.904700000003,0.981481481481482,1.07407407407407,0.234567901234568,1.25,0.916666666666667,1.14814814814815,0.981481481481482,1,0,10,FALSE,FALSE,TRUE,FALSE,"OR",5,-0.764961641743306,-1.71808614892117,-1.16550398937208
"3515",-1,-1,3.15320000000315,-1,-1,-1,1,-1,0.472222222222222,0.916666666666667,5.55555555555556,6.46296296296296,1,34,"5ffe235ea848b74a3b3ccd07",0.9441,3.15320000000315,5.55555555555556,3.35185185185185,4.14814814814815,6.46296296296296,0.472222222222222,5.55555555555556,0.916666666666667,1,0,10,FALSE,TRUE,FALSE,FALSE,"XOR",2,-0.736095164696389,-0.824648938158259,1.2288504231759
"3516",-1,-1,1.26759999999399,-1,-1,-1,1,-1,7.53703703703704,5.05555555555556,8.80555555555556,4.13888888888889,1,35,"5ffe235ea848b74a3b3ccd07",0.3627,1.26759999999399,8.80555555555556,6.38425925925926,3.2283950617284,8.80555555555556,4.13888888888889,7.53703703703704,5.05555555555556,1,0,10,FALSE,FALSE,FALSE,TRUE,"XOR",2,-0.707228687649472,0.364784746902126,0.666139370384656
"3517",-1,1.81840000000602,2.61979999999721,-1,-1,1,2,-1,4.48148148148148,7.98148148148148,6.85185185185185,0,0,36,"5ffe235ea848b74a3b3ccd07",1.2568,1.81840000000602,7.98148148148148,4.8287037037037,4.2037037037037,7.98148148148148,0,6.85185185185185,4.48148148148148,2,0,10,FALSE,FALSE,FALSE,TRUE,"OR",3,-0.678362210602555,-0.2453674945945,1.26283968139818
"3518",-1,-1,2.33580000001189,-1,-1,-1,1,-1,8,5.93518518518519,7.47222222222222,7.2962962962963,1,37,"5ffe235ea848b74a3b3ccd07",0.2832,2.33580000001189,7.47222222222222,7.17592592592593,1.09876543209877,8,5.93518518518519,7.47222222222222,7.2962962962963,1,0,10,FALSE,TRUE,FALSE,FALSE,"XOR",2,-0.649495733555637,0.675308655520945,-0.636782194803126
"3519",-1,3.85390000000598,-1,3.08650000000011,-1,2,-1,1,6.59259259259259,6.27777777777778,3.55555555555556,7.53703703703704,0,38,"5ffe235ea848b74a3b3ccd07",1.2021,3.08650000000011,7.53703703703704,5.99074074074074,2.06172839506173,7.53703703703704,3.55555555555556,6.59259259259259,6.27777777777778,2,0,10,FALSE,FALSE,FALSE,TRUE,"OR",4,-0.62062925650872,0.210430757237801,-0.0476350522834355
"3520",-1,3.41929999999706,2.18500000000017,2.60220000000299,-1,3,1,2,7.91666666666667,6.27777777777778,9.56481481481482,9.72222222222222,0,39,"5ffe235ea848b74a3b3ccd07",1.9893,2.18500000000017,9.56481481481482,8.37037037037037,1.80246913580247,9.72222222222222,6.27777777777778,9.56481481481482,7.91666666666667,3,0,10,FALSE,TRUE,FALSE,FALSE,"OR",1,-0.591762779461803,1.14381841238442,-0.206251590654122
"3521",4.68820000000278,5.02179999999703,-1,6.10649999999987,1,2,-1,3,6.92592592592593,8.32407407407407,2.64814814814815,7.27777777777778,0,40,"5ffe235ea848b74a3b3ccd07",1.8161,4.68820000000278,6.92592592592593,6.29398148148148,2.70679012345679,8.32407407407407,2.64814814814815,7.27777777777778,6.92592592592593,3,0,10,FALSE,FALSE,TRUE,FALSE,"OR",2,-0.562896302414886,0.329374125743839,0.347018001519819
"3522",-1,-1,2.75270000000296,-1,-1,-1,1,-1,3.55555555555556,0.944444444444444,4.80555555555556,6.84259259259259,1,41,"5ffe235ea848b74a3b3ccd07",2.2865,2.75270000000296,4.80555555555556,4.03703703703704,3.74074074074074,6.84259259259259,0.944444444444444,4.80555555555556,3.55555555555556,1,0,10,FALSE,TRUE,FALSE,FALSE,"XOR",3,-0.534029825367969,-0.555891403213316,0.979595862879104
"3523",-1,-1,4.85450000000014,-1,-1,-1,1,-1,7.76851851851852,7.97222222222222,8.75,7.2962962962963,1,42,"5ffe235ea848b74a3b3ccd07",0.4452,4.85450000000014,8.75,7.94675925925926,1.07098765432099,8.75,7.2962962962963,7.97222222222222,7.76851851851852,1,0,10,FALSE,FALSE,FALSE,TRUE,"XOR",2,-0.505163348321051,0.977660882334004,-0.653776823914272
"3524",4.37110000000894,-1,-1,-1,1,-1,-1,-1,6.85185185185185,4.26851851851852,4.71296296296296,3.86111111111111,1,43,"5ffe235ea848b74a3b3ccd07",0.8789,4.37110000000894,6.85185185185185,4.92361111111111,2.57098765432099,6.85185185185185,3.86111111111111,4.71296296296296,4.26851851851852,1,0,10,FALSE,FALSE,FALSE,TRUE,"XOR",4,-0.476296871274134,-0.208140944146044,0.263933148087556
"3525",-1,-1,-1,3.55379999999695,-1,-1,-1,1,7.02777777777778,7.02777777777778,5.05555555555556,6.16666666666667,0,44,"5ffe235ea848b74a3b3ccd07",3.2342,3.55379999999695,6.16666666666667,6.31944444444444,0.944444444444444,7.02777777777778,5.05555555555556,7.02777777777778,6.16666666666667,1,0,10,FALSE,FALSE,TRUE,FALSE,"OR",4,-0.447430394227217,0.339361736839765,-0.731196800976157
"3526",-1,-1,-1,4.87140000000591,-1,-1,-1,1,1.17592592592593,0.981481481481482,1.27777777777778,0.37962962962963,0,45,"5ffe235ea848b74a3b3ccd07",3.1321,4.87140000000591,0.37962962962963,0.953703703703704,0.432098765432099,1.27777777777778,0.37962962962963,1.17592592592593,0.981481481481482,1,0,10,TRUE,FALSE,FALSE,FALSE,"OR",5,-0.4185639171803,-1.76530031046555,-1.04465329347061
"3527",-1,-1,-1,2.36909999999398,-1,-1,-1,1,3.06481481481481,0.611111111111111,3.62962962962963,7.72222222222222,1,46,"5ffe235ea848b74a3b3ccd07",1.5061,2.36909999999398,7.72222222222222,3.75694444444444,5.28703703703704,7.72222222222222,0.611111111111111,3.62962962962963,3.06481481481481,1,0,10,FALSE,FALSE,FALSE,TRUE,"XOR",2,-0.389697440133382,-0.665755125268514,1.92563021673284
"3528",-1,2.98629999999707,3.87040000000616,-1,-1,1,2,-1,2.75,8.62037037037037,8.74074074074074,3.21296296296296,0,47,"5ffe235ea848b74a3b3ccd07",4.5696,2.98629999999707,8.62037037037037,5.83101851851852,3.87962962962963,8.74074074074074,2.75,8.62037037037037,3.21296296296296,2,0,10,FALSE,TRUE,FALSE,FALSE,"OR",2,-0.360830963086465,0.147781196726988,1.06456900843483
"3529",4.32099999999991,3.33670000000302,2.58609999999408,-1,3,2,1,-1,6.52777777777778,7.53703703703704,8,5.61111111111111,0,48,"5ffe235ea848b74a3b3ccd07",3.4602,2.58609999999408,8,6.91898148148148,1.44135802469136,8,5.61111111111111,7.53703703703704,6.52777777777778,3,0,10,FALSE,FALSE,FALSE,TRUE,"OR",3,-0.331964486039548,0.57452457991659,-0.427181769099006
"3530",-1,-1,3.9042000000029,-1,-1,-1,1,-1,1.14814814814815,0.703703703703704,0.962962962962963,0.462962962962963,1,49,"5ffe235ea848b74a3b3ccd07",1.6066,3.9042000000029,0.962962962962963,0.819444444444444,0.438271604938271,1.14814814814815,0.462962962962963,0.962962962962963,0.703703703703704,1,0,10,FALSE,TRUE,FALSE,FALSE,"XOR",4,-0.303098008992631,-1.81796225988044,-1.04087670922369
"3531",2.03680000001191,-1,2.8191000000088,-1,1,-1,2,-1,7.41666666666667,2.97222222222222,6.52777777777778,2.17592592592593,0,50,"5ffe235ea848b74a3b3ccd07",1.8561,2.03680000001191,7.41666666666667,4.77314814814815,3.52469135802469,7.41666666666667,2.17592592592593,6.52777777777778,2.97222222222222,2,0,10,FALSE,FALSE,FALSE,TRUE,"OR",4,-0.274231531945714,-0.26715864607652,0.847415414236865
"3532",3.27009999999404,-1,-1,-1,1,-1,-1,-1,8.10185185185185,2.11111111111111,3.0462962962963,2.71296296296296,1,51,"5ffe235ea848b74a3b3ccd07",0.9038,3.27009999999404,8.10185185185185,3.99305555555556,5.47839506172839,8.10185185185185,2.11111111111111,3.0462962962963,2.71296296296296,1,0,10,FALSE,FALSE,FALSE,TRUE,"XOR",3,-0.245365054898796,-0.573142731469916,2.04270432838739
"3533",-1,1.35210000000893,-1,3.31990000000587,-1,1,-1,2,2.12962962962963,7.36111111111111,2.9537037037037,8.75925925925926,0,52,"5ffe235ea848b74a3b3ccd07",4.1785,1.35210000000893,7.36111111111111,5.30092592592593,4.61111111111111,8.75925925925926,2.12962962962963,7.36111111111111,2.9537037037037,2,0,10,FALSE,TRUE,FALSE,FALSE,"OR",2,-0.216498577851879,-0.0601427069973075,1.51209424169498
"3534",-1,-1,3.33629999999698,-1,-1,-1,1,-1,2.9537037037037,2.25,5.22222222222222,1.22222222222222,1,53,"5ffe235ea848b74a3b3ccd07",1.4063,3.33629999999698,5.22222222222222,2.91203703703704,3.08024691358025,5.22222222222222,1.22222222222222,2.9537037037037,2.25,1,0,10,FALSE,FALSE,FALSE,TRUE,"XOR",3,-0.187632100804962,-0.997162220724267,0.575501348458548
"3535",-1,-1,3.73709999999392,-1,-1,-1,1,-1,0.962962962962963,3.55555555555556,6.97222222222222,6.08333333333333,1,54,"5ffe235ea848b74a3b3ccd07",0.7725,3.73709999999392,6.97222222222222,4.39351851851852,3.43827160493827,6.97222222222222,0.962962962962963,6.08333333333333,3.55555555555556,1,0,10,FALSE,FALSE,FALSE,TRUE,"XOR",4,-0.158765623758045,-0.41606484787034,0.794543234779969
"3536",1.7349999999999,-1,-1,-1,1,-1,-1,-1,8.01851851851852,6.60185185185185,5.94444444444444,3.27777777777778,1,55,"5ffe235ea848b74a3b3ccd07",3.2865,1.7349999999999,8.01851851851852,5.96064814814815,2.74382716049383,8.01851851851852,3.27777777777778,6.60185185185185,5.94444444444444,1,0,10,FALSE,FALSE,FALSE,TRUE,"XOR",3,-0.129899146711127,0.198627216851706,0.369677507001347
"3537",-1,4.48729999999682,-1,-1,-1,1,-1,-1,2.92592592592593,7.36111111111111,4.48148148148148,7.35185185185185,1,56,"5ffe235ea848b74a3b3ccd07",1.1071,4.48729999999682,7.36111111111111,5.53009259259259,2.44135802469136,7.36111111111111,2.92592592592593,7.35185185185185,4.48148148148148,1,0,10,FALSE,FALSE,FALSE,TRUE,"XOR",2,-0.10103266966421,0.0297457928660318,0.184624878902213
