"","RT1","RT2","RT3","RT4","Order1","Order2","Order3","Order4","Value1","Value2","Value3","Value4","trialNGlobal","participant","choiceCondition","phase","firstRT","firstValue","meanValue","valueDiff","bestValue","worstValue","secondValue","thirdValue","isBestFirst","varValue","conflict","confrt"
"4052",3.06700000000001,-1,-1,-1,1,-1,-1,-1,0.0970371791294644,0,0.0224943615141371,0.0243065243675594,19,"66041eef8bb7bb7f12624252",1,"XOR",3.06700000000001,0.0970371791294644,0.0359595162527902,0.0814368838355656,0.0970371791294644,0,0.0243065243675594,0.0224943615141371,TRUE,0.00178022344120816,1,1.8616
"4053",-1,4.95020000000295,-1,-1,-1,1,-1,-1,4.95472160218254,0.281883118644593,2.55590432787698,0.0403403630332339,20,"66041eef8bb7bb7f12624252",1,"XOR",4.95020000000295,0.281883118644593,1.95821235293434,3.99534566566427,4.95472160218254,0.0403403630332339,2.55590432787698,0.281883118644593,FALSE,5.27487201637418,1,1.6284
"4054",-1,-1,-1,2.76729999999702,-1,-1,-1,1,5.06117078993056,3.15208992125496,4.22181822761657,8.17414880177331,21,"66041eef8bb7bb7f12624252",1,"XOR",2.76729999999702,8.17414880177331,5.15230693514385,4.02912248883929,8.17414880177331,3.15208992125496,5.06117078993056,4.22181822761657,TRUE,4.66883713378845,2,1.4928
"4055",-1,-1,-1,3.91689999999858,-1,-1,-1,1,0.0874188135540677,3.2056400359623,0.318259102957589,8.36335778614831,22,"66041eef8bb7bb7f12624252",1,"XOR",3.91689999999858,8.36335778614831,2.99366893465557,7.15958513532366,8.36335778614831,0.0874188135540677,3.2056400359623,0.318259102957589,TRUE,14.8275325478611,1,1.7906
"4056",-1,4.06780000000435,-1,-1,-1,1,-1,-1,4.54544793991816,9.9992423890129,0,9.16387745690724,23,"66041eef8bb7bb7f12624252",1,"XOR",4.06780000000435,9.9992423890129,5.92714194645957,5.42946725673776,9.9992423890129,0,9.16387745690724,4.54544793991816,TRUE,21.3661829200096,4,1.8137
"4057",-1,-1,-1,2.76499999999987,-1,-1,-1,1,9.79780021546379,8.52410501147073,7.31876240079365,8.59212239583333,24,"66041eef8bb7bb7f12624252",1,"XOR",2.76499999999987,8.59212239583333,8.55819750589038,1.65280361276455,9.79780021546379,7.31876240079365,8.59212239583333,8.52410501147073,FALSE,1.02504248455376,4,1.6587
"4058",-1,-1,-1,5.18380000000457,-1,-1,-1,1,2.53454783606151,2.06519039093502,0.533084929935516,9.3245132688492,25,"66041eef8bb7bb7f12624252",1,"XOR",5.18380000000457,9.3245132688492,3.61433410644531,7.61357221653852,9.3245132688492,0.533084929935516,2.53454783606151,2.06519039093502,TRUE,15.2220090651694,3,2.2764
"4059",-1,4.73389999999858,-1,-1,-1,1,-1,-1,2.25566851903522,8.24488079737103,1.48306952582465,5.63470071459573,26,"66041eef8bb7bb7f12624252",1,"XOR",4.73389999999858,8.24488079737103,4.40457988920666,5.12040121088583,8.24488079737103,1.48306952582465,5.63470071459573,2.25566851903522,TRUE,9.80471706350152,2,1.7138
"4060",-1,-1,-1,11.2668999999985,-1,-1,-1,1,4.82839723617312,2.8264402359251,1.96473718067956,4.43806772383433,27,"66041eef8bb7bb7f12624252",1,"XOR",11.2668999999985,4.43806772383433,3.51441059415303,1.75198218936012,4.82839723617312,1.96473718067956,4.43806772383433,2.8264402359251,FALSE,1.81816476361503,1,2.6248
"4061",-1,-1,-1,11.0148000000045,-1,-1,-1,1,8.0238037109375,7.43650793650794,6.89674304780506,7.40787663535466,28,"66041eef8bb7bb7f12624252",1,"XOR",11.0148000000045,7.40787663535466,7.44123283265129,0.776761171048281,8.0238037109375,6.89674304780506,7.43650793650794,7.40787663535466,FALSE,0.212330971523573,2,1.5923
"4062",-1,-1,2.08270000000266,-1,-1,-1,1,-1,5.99527607266865,6.0696033296131,7.26321362692212,1.27610754588294,29,"66041eef8bb7bb7f12624252",1,"XOR",2.08270000000266,7.26321362692212,5.1510501437717,2.8162179775339,7.26321362692212,1.27610754588294,6.0696033296131,5.99527607266865,TRUE,7.01095736357611,2,1.5777
"4063",-1,-1,1.66710000000148,-1,-1,-1,1,-1,0.04431636749752,4.96976628379216,0.281883118644593,0,30,"66041eef8bb7bb7f12624252",1,"XOR",1.66710000000148,0.281883118644593,1.32399144248357,4.86103312174479,4.96976628379216,0,0.281883118644593,0.04431636749752,FALSE,5.92272852981448,1,2.9949
"4064",14.7330000000002,-1,-1,-1,1,-1,-1,-1,9.58377026754712,5.91028994605655,6.62087576729911,9.39822920541914,31,"66041eef8bb7bb7f12624252",1,"XOR",14.7330000000002,9.58377026754712,7.87829129658048,2.27397196128886,9.58377026754712,5.91028994605655,9.39822920541914,6.62087576729911,TRUE,3.55766429869209,2,2.6476
"4065",-1,-1,1.71760000000177,-1,-1,-1,1,-1,8.14269535125248,4.97956872364831,10,3.45441642640129,32,"66041eef8bb7bb7f12624252",1,"XOR",1.71760000000177,10,6.64417012532552,4.4744398328993,10,3.45441642640129,8.14269535125248,4.97956872364831,TRUE,8.81753282892124,4,1.9121
"4066",-1,2.38280000000486,-1,-1,-1,1,-1,-1,0.491593618241568,2.03937445746528,2.55590432787698,2.00579252697173,33,"66041eef8bb7bb7f12624252",1,"XOR",2.38280000000486,2.03937445746528,1.77316623263889,1.04365079365079,2.55590432787698,0.491593618241568,2.03937445746528,2.00579252697173,FALSE,0.793363034496797,1,1.809
"4067",5.54950000000008,-1,-1,-1,1,-1,-1,-1,3.99989827473958,0.0403403630332339,1.83854747953869,3.2056400359623,34,"66041eef8bb7bb7f12624252",1,"XOR",5.54950000000008,3.99989827473958,2.27110653831845,2.30505564856151,3.99989827473958,0.0403403630332339,3.2056400359623,1.83854747953869,TRUE,3.0084995980885,1,2.2634
"4068",-1,-1,3.91719999999532,-1,-1,-1,1,-1,0.112173413473463,0,1.29369487459697,7.63676428416419,35,"66041eef8bb7bb7f12624252",1,"XOR",3.91719999999532,1.29369487459697,2.26065814305866,7.16814152147404,7.63676428416419,0,1.29369487459697,0.112173413473463,FALSE,13.188032358675,1,2.8303
"4069",-1,-1,2.7503000000047,-1,-1,-1,1,-1,0.318259102957589,8.46113513764881,1.55422779870412,0.0224943615141371,36,"66041eef8bb7bb7f12624252",0,"OR1",2.7503000000047,1.55422779870412,2.58902910020616,7.8294747165902,8.46113513764881,0.0224943615141371,1.55422779870412,0.318259102957589,FALSE,15.7653133312927,2,1.6609
"4070",-1,-1,19.7481000000016,-1,-1,-1,1,-1,6.57249620225694,5.06117078993056,2.08576311383929,4.96656048487103,37,"66041eef8bb7bb7f12624252",0,"OR1",19.7481000000016,2.08576311383929,4.67149764772445,2.53466473937665,6.57249620225694,2.08576311383929,5.06117078993056,4.96656048487103,FALSE,3.51290860656091,1,3.0712
"4071",-1,-1,-1,4.30020000000286,-1,-1,-1,1,0.590868753100198,0.142667740110367,0.93609619140625,4.99044170076885,38,"66041eef8bb7bb7f12624252",0,"OR1",4.30020000000286,4.99044170076885,1.66501859634642,4.43389747256324,4.99044170076885,0.142667740110367,0.93609619140625,0.590868753100198,TRUE,5.02037223702626,1,2.1455
"4072",-1,-1,2.56769999999551,-1,-1,-1,1,-1,1.09576997302827,6.94429912264385,9.76064143105159,8.73840138268849,39,"66041eef8bb7bb7f12624252",0,"OR1",2.56769999999551,9.76064143105159,6.63477797735305,4.16781793826472,9.76064143105159,1.09576997302827,8.73840138268849,6.94429912264385,TRUE,14.9908889246664,2,1.4415
"4073",-1,-1,2.56700000000001,-1,-1,-1,1,-1,8.82420324900794,8.93777804904514,9.90531994047619,9.9782230437748,40,"66041eef8bb7bb7f12624252",0,"OR1",2.56700000000001,9.90531994047619,9.41138107057602,0.755789297598378,9.9782230437748,8.82420324900794,9.90531994047619,8.93777804904514,FALSE,0.378121015307588,5,1.9583
"4074",-1,-1,3.91639999999825,-1,-1,-1,1,-1,9.97104220920139,9.7294447157118,9.54664636036706,9.94867040240575,41,"66041eef8bb7bb7f12624252",0,"OR1",3.91639999999825,9.54664636036706,9.7989509219215,0.229455049706516,9.97104220920139,9.54664636036706,9.94867040240575,9.7294447157118,FALSE,0.0401733461589883,5,2.893
"4075",-1,-1,8.7503000000047,-1,-1,-1,1,-1,0.567038884238592,2.15545169890873,7.3873281327505,0.107232472253224,42,"66041eef8bb7bb7f12624252",0,"OR1",8.7503000000047,7.3873281327505,2.55426279703776,6.44408711428365,7.3873281327505,0.107232472253224,2.15545169890873,0.567038884238592,TRUE,11.151529040425,1,3.031
"4076",-1,-1,6.18329999999696,-1,-1,-1,1,-1,0.869894360739087,7.93992881169395,9.99403599330357,4.79289899553571,43,"66041eef8bb7bb7f12624252",0,"OR1",6.18329999999696,9.99403599330357,5.89918954031808,5.45979527064732,9.99403599330357,0.869894360739087,7.93992881169395,4.79289899553571,TRUE,15.8166910066916,2,3.1747
"4077",-1,3.13409999999385,-1,-1,-1,1,-1,-1,3.7045665922619,8.80712018694196,8.41793677920387,8.36335778614831,44,"66041eef8bb7bb7f12624252",0,"OR1",3.13409999999385,8.80712018694196,7.32324533613901,1.9784998010706,8.80712018694196,3.7045665922619,8.41793677920387,8.36335778614831,TRUE,5.85896789613908,3,1.5953
"4078",4.93339999999853,-1,-1,-1,1,-1,-1,-1,0.49151369125124,0.0874188135540677,1.97727554563492,0.446844676184276,45,"66041eef8bb7bb7f12624252",0,"OR1",4.93339999999853,0.49151369125124,0.750763181656126,1.63534981863839,1.97727554563492,0.0874188135540677,0.49151369125124,0.446844676184276,FALSE,0.701311695309669,1,2.5088
"4079",-1,3.46570000000293,-1,-1,-1,1,-1,-1,0.470264737568205,3.47192770337302,1.40362500387525,1.18532162620908,46,"66041eef8bb7bb7f12624252",0,"OR1",3.46570000000293,3.47192770337302,1.63278476775639,2.45219058082217,3.47192770337302,0.470264737568205,1.40362500387525,1.18532162620908,TRUE,1.66221233954758,1,2.2598
"4080",-1,-1,2.76440000000593,-1,-1,-1,1,-1,4.75328427269345,3.83147708953373,3.1146240234375,2.29806954520089,47,"66041eef8bb7bb7f12624252",0,"OR1",2.76440000000593,3.1146240234375,3.49936373271639,1.67189405330275,4.75328427269345,2.29806954520089,3.83147708953373,3.1146240234375,FALSE,1.09124945706912,1,1.8286
"4081",-1,-1,5.08379999999715,-1,-1,-1,1,-1,0.0970371791294644,1.97836061507937,1.53513881138393,1.96823362320188,48,"66041eef8bb7bb7f12624252",1,"XOR",5.08379999999715,1.53513881138393,1.39469255719866,0.778224077174272,1.97836061507937,0.0970371791294644,1.96823362320188,1.53513881138393,FALSE,0.791084128909643,1,2.2625
"4082",-1,3.83350000000019,-1,-1,-1,1,-1,-1,1.02267940460689,3.97490776909722,0.466121128627232,1.02124362521701,49,"66041eef8bb7bb7f12624252",1,"XOR",3.83350000000019,3.97490776909722,1.62123798188709,3.13822638294684,3.97490776909722,0.466121128627232,1.02267940460689,1.02124362521701,TRUE,2.53077400346079,1,1.996
"4083",2.36590000000615,-1,-1,-1,1,-1,-1,-1,6.5028550889757,5.00555129278274,5.00586615668403,4.22181822761657,50,"66041eef8bb7bb7f12624252",1,"XOR",2.36590000000615,6.5028550889757,5.18402269151476,1.75844319661458,6.5028550889757,4.22181822761657,5.00586615668403,5.00555129278274,TRUE,0.909582704668808,1,1.9132
"4084",-1,-1,-1,2.65019999999549,-1,-1,-1,1,1.3871338859437,0.140844435918899,5.82688588944692,7.37135920448909,51,"66041eef8bb7bb7f12624252",1,"XOR",2.65019999999549,7.37135920448909,3.68155585394965,4.91973780071925,7.37135920448909,0.140844435918899,5.82688588944692,1.3871338859437,TRUE,12.0060330799668,1,1.51
"4085",4.41610000000173,-1,-1,-1,1,-1,-1,-1,4.89912535652282,4.95472160218254,1.96999976748512,1.847412109375,52,"66041eef8bb7bb7f12624252",1,"XOR",4.41610000000173,4.89912535652282,3.41781470889137,2.0492091910549,4.95472160218254,1.847412109375,4.89912535652282,1.96999976748512,FALSE,3.03956548751973,1,2.2119
"4086",-1,-1,-1,4.51690000000599,-1,-1,-1,1,0.835087367466518,0.665717230902778,0.69695318312872,1.0630871000744,53,"66041eef8bb7bb7f12624252",1,"XOR",4.51690000000599,1.0630871000744,0.815211220393105,0.3305011729084,1.0630871000744,0.665717230902778,0.835087367466518,0.69695318312872,TRUE,0.0327236430738737,1,1.7636
"4087",-1,-1,3.98349999999982,-1,-1,-1,1,-1,2.27306160094246,7.97436135912698,9.40745326450893,2.01931908017113,54,"66041eef8bb7bb7f12624252",1,"XOR",3.98349999999982,9.40745326450893,5.41854882618738,5.3185392510954,9.40745326450893,2.01931908017113,7.97436135912698,2.27306160094246,TRUE,14.6307963573244,1,2.2099
"4088",8.73289999999861,-1,-1,-1,1,-1,-1,-1,9.00902932787698,9.1046859499008,9.00066460503472,8.99272712828621,55,"66041eef8bb7bb7f12624252",1,"XOR",8.73289999999861,9.00902932787698,9.02677675277468,0.103878929501489,9.1046859499008,8.99272712828621,9.00902932787698,9.00066460503472,FALSE,0.00274201175824474,4,1.8253
"4089",-1,-1,-1,3.94960000000128,-1,-1,-1,1,5.07114955357143,6.57941255115327,9.0663820296999,9.54031323629712,56,"66041eef8bb7bb7f12624252",1,"XOR",3.94960000000128,9.54031323629712,7.56431434268043,2.63466519148892,9.54031323629712,5.07114955357143,9.0663820296999,6.57941255115327,TRUE,4.44889372285625,3,3.1429
"4090",3.91579999999703,-1,-1,-1,1,-1,-1,-1,7.95801846943204,0.571431477864583,0.148457845052083,5.10894581628224,57,"66041eef8bb7bb7f12624252",1,"XOR",3.91579999999703,7.95801846943204,3.44671340215774,6.01507342303241,7.95801846943204,0.148457845052083,5.10894581628224,0.571431477864583,TRUE,14.0868752909088,2,2.8431
"4091",-1,3.33229999999685,-1,-1,-1,1,-1,-1,8.39236595517113,8.69723849826389,9.9994613405258,5.71539306640625,58,"66041eef8bb7bb7f12624252",1,"XOR",3.33229999999685,8.69723849826389,8.20111471509177,2.3977955005787,9.9994613405258,5.71539306640625,8.69723849826389,8.39236595517113,FALSE,3.2318595150049,2,1.5271
"4092",-1,-1,-1,2.81449999999995,-1,-1,-1,1,3.15208992125496,0.173355344742063,0.0243065243675594,9.25285315135169,59,"66041eef8bb7bb7f12624252",1,"XOR",2.81449999999995,9.25285315135169,3.15065123542907,8.13626922123016,9.25285315135169,0.0243065243675594,3.15208992125496,0.173355344742063,TRUE,18.6250641218635,1,1.5604
"4093",-1,2.98239999999851,-1,-1,-1,1,-1,-1,5.75402056981647,3.99989827473958,4.96656048487103,4.99044170076885,60,"66041eef8bb7bb7f12624252",0,"OR1",2.98239999999851,3.99989827473958,4.92773025754898,1.10172041635665,5.75402056981647,3.99989827473958,4.99044170076885,4.96656048487103,FALSE,0.516356126711907,2,1.3798
"4094",3.34999999999991,-1,-1,-1,1,-1,-1,-1,0,0.0874188135540677,0.173355344742063,0.04431636749752,61,"66041eef8bb7bb7f12624252",0,"OR1",3.34999999999991,0,0.0762726314484127,0.129443617724867,0.173355344742063,0,0.0874188135540677,0.04431636749752,FALSE,0.0054626692365847,1,1.9297
"4095",-1,-1,7.35010000000148,-1,-1,-1,1,-1,8.96677556113591,9.9782230437748,7.6653316437252,9.39822920541914,62,"66041eef8bb7bb7f12624252",0,"OR1",7.35010000000148,7.6653316437252,9.00213986351376,1.30144424034805,9.9782230437748,7.6653316437252,9.39822920541914,8.96677556113591,FALSE,0.965977330645494,4,1.5088
"4096",-1,-1,2.44940000000588,-1,-1,-1,1,-1,2.01931908017113,0.148457845052083,8.0238037109375,4.96976628379216,63,"66041eef8bb7bb7f12624252",0,"OR1",2.44940000000588,8.0238037109375,3.79033672998822,5.64462264126571,8.0238037109375,0.148457845052083,4.96976628379216,2.01931908017113,TRUE,11.9043606932271,1,1.5095
"4097",-1,-1,2.13329999999723,-1,-1,-1,1,-1,1.847412109375,3.34036206442212,1.0630871000744,1.3871338859437,64,"66041eef8bb7bb7f12624252",0,"OR1",2.13329999999723,1.0630871000744,1.90949878995381,1.90781769929109,3.34036206442212,1.0630871000744,1.847412109375,1.3871338859437,FALSE,1.01350076927783,2,2.0747
"4098",1.96739999999863,-1,-1,-1,1,-1,-1,-1,9.90531994047619,10,2.55590432787698,9.99336170014881,65,"66041eef8bb7bb7f12624252",0,"OR1",1.96739999999863,9.90531994047619,8.1136464921255,2.51513801049934,10,2.55590432787698,9.99336170014881,9.90531994047619,FALSE,13.7300835099117,3,2.1122
"4099",-1,-1,1.95880000000443,-1,-1,-1,1,-1,8.80712018694196,8.82940576946925,9.9994613405258,8.70261831132192,66,"66041eef8bb7bb7f12624252",0,"OR1",1.95880000000443,9.9994613405258,9.08465140206473,1.21974658461475,9.9994613405258,8.70261831132192,8.82940576946925,8.80712018694196,TRUE,0.375000138085408,5,1.5926
"4100",-1,-1,-1,2.45049999999992,-1,-1,-1,1,4.95472160218254,1.40362500387525,3.2056400359623,1.55422779870412,67,"66041eef8bb7bb7f12624252",0,"OR1",2.45049999999992,1.55422779870412,2.77955361018105,2.90022398933532,4.95472160218254,1.40362500387525,3.2056400359623,1.55422779870412,FALSE,2.76916943652836,1,2.0439
"4101",-1,-1,-1,6.11670000000277,-1,-1,-1,1,0.0243065243675594,0,5.63470071459573,0.533084929935516,68,"66041eef8bb7bb7f12624252",0,"OR1",6.11670000000277,0.533084929935516,1.5480230422247,5.44890356316138,5.63470071459573,0,0.533084929935516,0.0243065243675594,FALSE,7.48304037856079,1,3.11
"4102",-1,-1,9.16789999999855,-1,-1,-1,1,-1,6.94429912264385,6.89674304780506,7.11957174634177,6.37662857297867,69,"66041eef8bb7bb7f12624252",0,"OR1",9.16789999999855,7.11957174634177,6.83431062244234,0.38034816519924,7.11957174634177,6.37662857297867,6.94429912264385,6.89674304780506,TRUE,0.102280681707626,2,1.5418
"4103",2.48300000000017,-1,-1,-1,1,-1,-1,-1,2.08576311383929,6.5028550889757,4.97956872364831,1.27610754588294,70,"66041eef8bb7bb7f12624252",0,"OR1",2.48300000000017,2.08576311383929,3.71107361808656,3.72237529451885,6.5028550889757,1.27610754588294,4.97956872364831,2.08576311383929,FALSE,5.99127254067777,1,2.3254
"4104",-1,2.48360000000139,-1,-1,-1,1,-1,-1,9.3245132688492,1.48306952582465,0.93609619140625,1.29369487459697,71,"66041eef8bb7bb7f12624252",0,"OR1",2.48360000000139,1.48306952582465,3.25934346516927,8.08689307157325,9.3245132688492,0.93609619140625,1.48306952582465,1.29369487459697,FALSE,16.400895377244,1,2.9602
"4105",2.28420000000324,-1,-1,-1,1,-1,-1,-1,9.97964525979663,0.0224943615141371,1.02124362521701,0.140844435918899,72,"66041eef8bb7bb7f12624252",1,"XOR",2.28420000000324,9.97964525979663,2.79105692061167,9.58478445224661,9.97964525979663,0.0224943615141371,1.02124362521701,0.140844435918899,TRUE,23.1655354228266,1,1.8247
"4106",-1,-1,3.4847000000027,-1,-1,-1,1,-1,6.62087576729911,7.04642159598214,9.61239478701637,3.7045665922619,73,"66041eef8bb7bb7f12624252",1,"XOR",3.4847000000027,9.61239478701637,6.74606468563988,3.82177346850199,9.61239478701637,3.7045665922619,7.04642159598214,6.62087576729911,TRUE,5.85748181364817,1,1.5621
"4107",-1,-1,-1,3.08680000000459,-1,-1,-1,1,3.15208992125496,5.06117078993056,3.1146240234375,2.53454783606151,74,"66041eef8bb7bb7f12624252",1,"XOR",3.08680000000459,2.53454783606151,3.46560814267113,2.12741686301257,5.06117078993056,2.53454783606151,3.15208992125496,3.1146240234375,FALSE,1.21139232766256,2,1.3931
"4108",-1,-1,-1,3.0005000000001,-1,-1,-1,1,0.142667740110367,2.06519039093502,9.66296677362351,6.77289787171379,75,"66041eef8bb7bb7f12624252",1,"XOR",3.0005000000001,6.77289787171379,4.66093069409567,6.66938143937045,9.66296677362351,0.142667740110367,6.77289787171379,2.06519039093502,FALSE,18.8777793810143,2,1.3924
"4109",-1,-1,3.60010000000148,-1,-1,-1,1,-1,6.63479468936012,8.97918894934276,7.95801846943204,6.30264040023562,76,"66041eef8bb7bb7f12624252",1,"XOR",3.60010000000148,7.95801846943204,7.46866062709263,2.01403776300016,8.97918894934276,6.30264040023562,7.95801846943204,6.63479468936012,FALSE,1.52536749390969,5,1.8239
"4110",-1,-1,-1,2.64899999999989,-1,-1,-1,1,1.96999976748512,2.8264402359251,1.96473718067956,1.97727554563492,77,"66041eef8bb7bb7f12624252",1,"XOR",2.64899999999989,1.97727554563492,2.18461318243118,0.855769404658565,2.8264402359251,1.96473718067956,1.97727554563492,1.96999976748512,FALSE,0.183111745416677,1,1.6809
"4111",-1,2.36649999999963,-1,-1,-1,1,-1,-1,1.53513881138393,7.63676428416419,4.22181822761657,1.09576997302827,78,"66041eef8bb7bb7f12624252",1,"XOR",2.36649999999963,7.63676428416419,3.62237282404824,5.35252194682126,7.63676428416419,1.09576997302827,4.22181822761657,1.53513881138393,TRUE,9.071647125772,1,2.0299
"4112",2.45049999999992,-1,-1,-1,1,-1,-1,-1,8.24488079737103,6.24408249627976,8.39236595517113,8.45731898716518,79,"66041eef8bb7bb7f12624252",1,"XOR",2.45049999999992,8.24488079737103,7.83466205899678,0.830209237557872,8.45731898716518,6.24408249627976,8.39236595517113,8.24488079737103,FALSE,1.13231934821686,2,1.6607
"4113",-1,-1,-1,2.33270000000311,-1,-1,-1,1,0.567038884238592,0.491593618241568,0.835087367466518,4.79289899553571,80,"66041eef8bb7bb7f12624252",1,"XOR",2.33270000000311,4.79289899553571,1.6716547163706,4.16165903888682,4.79289899553571,0.491593618241568,0.835087367466518,0.567038884238592,TRUE,4.35157703712918,1,1.4417
"4114",-1,-1,3.90010000000166,-1,-1,-1,1,-1,7.57532803974454,3.83147708953373,6.02648344494048,1.96823362320188,81,"66041eef8bb7bb7f12624252",1,"XOR",3.90010000000166,6.02648344494048,4.85038054935516,3.63326332051918,7.57532803974454,1.96823362320188,6.02648344494048,3.83147708953373,FALSE,6.05116400358481,1,2.0085
"4115",-1,-1,-1,5.86679999999706,-1,-1,-1,1,0.466121128627232,0.869894360739087,1.83854747953869,0.49151369125124,82,"66041eef8bb7bb7f12624252",1,"XOR",5.86679999999706,0.49151369125124,0.916519165039062,1.2293710859995,1.83854747953869,0.466121128627232,0.869894360739087,0.49151369125124,FALSE,0.411932709689427,1,2.0955
"4116",-1,-1,2.18289999999843,-1,-1,-1,1,-1,9.8602062406994,9.54664636036706,9.76064143105159,9.79780021546379,83,"66041eef8bb7bb7f12624252",1,"XOR",2.18289999999843,9.76064143105159,9.74132356189546,0.158510238405256,9.8602062406994,9.54664636036706,9.79780021546379,9.76064143105159,FALSE,0.0185316988605133,5,2.0276
"4117",-1,-1,-1,3.98440000000573,-1,-1,-1,1,0.318259102957589,9.1046859499008,3.45441642640129,7.49660915798611,84,"66041eef8bb7bb7f12624252",0,"OR1",3.98440000000573,7.49660915798611,5.09349265931145,5.3482577207858,9.1046859499008,0.318259102957589,7.49660915798611,3.45441642640129,FALSE,15.7846889785634,4,1.4765
"4118",-1,-1,-1,2.50010000000157,-1,-1,-1,1,0.281883118644593,0.107232472253224,0.0403403630332339,8.61858646453373,85,"66041eef8bb7bb7f12624252",0,"OR1",2.50010000000157,8.61858646453373,2.2620106046162,8.47543447989005,8.61858646453373,0.0403403630332339,0.281883118644593,0.107232472253224,TRUE,17.9686163285438,2,1.458
"4119",3.10030000000461,-1,-1,-1,1,-1,-1,-1,5.25897991846478,2.15545169890873,0.571431477864583,5.10894581628224,86,"66041eef8bb7bb7f12624252",0,"OR1",3.10030000000461,5.25897991846478,3.27370222788008,2.6470369207796,5.25897991846478,0.571431477864583,5.10894581628224,2.15545169890873,TRUE,5.28739932981286,2,1.3422
"4120",-1,-1,2.68360000000121,-1,-1,-1,1,-1,9.40745326450893,9.00902932787698,9.25285315135169,8.45290023561508,87,"66041eef8bb7bb7f12624252",0,"OR1",2.68360000000121,9.25285315135169,9.03055899483817,0.502525692894345,9.40745326450893,8.45290023561508,9.25285315135169,9.00902932787698,FALSE,0.175205717065777,3,2.4924
"4121",4.99910000000182,-1,-1,-1,1,-1,-1,-1,6.42682659815228,0.470264737568205,1.18532162620908,0.590868753100198,88,"66041eef8bb7bb7f12624252",0,"OR1",4.99910000000182,6.42682659815228,2.16832042875744,5.67800822585979,6.42682659815228,0.470264737568205,1.18532162620908,0.590868753100198,TRUE,8.15763611999981,1,1.4271
"4122",1.91629999999714,-1,-1,-1,1,-1,-1,-1,4.54544793991816,4.82839723617312,4.43806772383433,3.47192770337302,89,"66041eef8bb7bb7f12624252",0,"OR1",1.91629999999714,4.54544793991816,4.32096015082465,0.676582780464617,4.82839723617312,3.47192770337302,4.54544793991816,4.43806772383433,FALSE,0.347485814506988,2,1.3591
"4123",-1,-1,-1,2.24979999999687,-1,-1,-1,1,2.27306160094246,0.665717230902778,0.446844676184276,5.71539306640625,90,"66041eef8bb7bb7f12624252",0,"OR1",2.24979999999687,5.71539306640625,2.27525414360894,4.58685189706308,5.71539306640625,0.446844676184276,2.27306160094246,0.665717230902778,TRUE,5.9227502897734,2,1.5981
"4124",4.75,-1,-1,-1,1,-1,-1,-1,2.25566851903522,1.02267940460689,2.29806954520089,2.00579252697173,91,"66041eef8bb7bb7f12624252",0,"OR1",4.75,2.25566851903522,1.89555249895368,0.536689394996279,2.29806954520089,1.02267940460689,2.25566851903522,2.00579252697173,FALSE,0.355254607683633,1,2.7576
"4125",2.21749999999975,-1,-1,-1,1,-1,-1,-1,5.98970346602183,6.57249620225694,4.75328427269345,6.196043953063,92,"66041eef8bb7bb7f12624252",0,"OR1",2.21749999999975,5.98970346602183,5.8778819735088,0.92615230499752,6.57249620225694,4.75328427269345,6.196043953063,5.98970346602183,FALSE,0.620313335626744,1,1.5609
"4126",-1,-1,2.18379999999661,-1,-1,-1,1,-1,8.41793677920387,8.59116617838542,8.0140632750496,8.93777804904514,93,"66041eef8bb7bb7f12624252",0,"OR1",2.18379999999661,8.0140632750496,8.49023607042101,0.596722638165511,8.93777804904514,8.0140632750496,8.59116617838542,8.41793677920387,FALSE,0.147482809295609,5,1.5283
"4127",-1,-1,4.38320000000294,-1,-1,-1,1,-1,0.69695318312872,1.97836061507937,0.0970371791294644,0.112173413473463,94,"66041eef8bb7bb7f12624252",0,"OR1",4.38320000000294,0.0970371791294644,0.721131097702753,1.67630602316882,1.97836061507937,0.0970371791294644,0.69695318312872,0.112173413473463,FALSE,0.78051110376608,1,1.3748
"4128",-1,-1,1.85030000000415,-1,-1,-1,1,-1,9.19187515500992,6.60383920820933,9.54031323629712,2.03937445746528,95,"66041eef8bb7bb7f12624252",0,"OR1",1.85030000000415,9.54031323629712,6.84385051424541,3.59528362940228,9.54031323629712,2.03937445746528,9.19187515500992,6.60383920820933,TRUE,11.9749088440835,5,1.7784
"4129",-1,3.54430000001207,-1,-1,-1,1,-1,-1,4.97354537721664,9.06084716635406,3.96825457376147,8.96825396825397,0,"66045db362fee7f733396e57",1,"XOR",3.54430000001207,9.06084716635406,6.74272527139654,3.0908291932767,9.06084716635406,3.96825457376147,8.96825396825397,4.97354537721664,TRUE,7.05145075014114,1,2.8405
"4130",-1,-1,3.74930000001177,-1,-1,-1,1,-1,0.899470899470899,1.99735490102617,7.94973585340712,5,1,"66045db362fee7f733396e57",1,"XOR",3.74930000001177,7.94973585340712,3.96164041347605,5.31746058657476,7.94973585340712,0.899470899470899,5,1.99735490102617,TRUE,10.0727985252827,2,2.504
"4131",4.49940000003562,-1,-1,-1,1,-1,-1,-1,7.01058261608951,5.02645563196253,2.10317440133877,1.91799002349692,2,"66045db362fee7f733396e57",1,"XOR",4.49940000003562,7.01058261608951,4.01455066822193,3.99470926382344,7.01058261608951,1.91799002349692,5.02645563196253,2.10317440133877,TRUE,6.01636161963335,2,3.7074
