"","RT1","RT2","RT3","RT4","Order1","Order2","Order3","Order4","Value1","Value2","Value3","Value4","trialN","participant","duration","firstRT","firstValue","meanValue","valueDiff","bestValue","worstValue","secondValue","thirdValue","NChosen","minValue","maxValue","isWorstFirst","isSecondFirst","isThirdFirst","isBestFirst","conflict"
"2432",-1,3.8435000000004,-1,-1,-1,1,-1,-1,7.1003041948591,7.23182042439779,7.27358908880325,7.27057479676746,31,"5c4d1a6c9ce35100019dbc88",60,3.8435000000004,7.23182042439779,7.2190721262069,0.0726892834617967,7.27358908880325,7.1003041948591,7.27057479676746,7.23182042439779,1,0.051571869,9.4695366,FALSE,FALSE,TRUE,FALSE,3
"2433",-1,-1,-1,-1,-1,-1,-1,-1,4.95928491864886,1.14273536772955,1.51806127457392,1.4760871160598,32,"5c4d1a6c9ce35100019dbc88",3,-1,-1,2.27404216925303,3.5803236658611,4.95928491864886,1.14273536772955,1.51806127457392,1.4760871160598,-1,0.051571869,9.4695366,FALSE,FALSE,FALSE,FALSE,4
"2434",1.02569999999923,-1,-1,-1,1,-1,-1,-1,5.015732220241,4.97996035076323,3.98989200592041,5.02934137980143,33,"5c4d1a6c9ce35100019dbc88",3,1.02569999999923,5.015732220241,4.75373148918152,0.367479854159884,5.02934137980143,3.98989200592041,5.015732220241,4.97996035076323,1,0.051571869,9.4695366,FALSE,TRUE,FALSE,FALSE,4
"2435",-1,-1,2.27640000000247,-1,-1,-1,1,-1,6.40952269236247,4.92140588306245,6.09625997997466,4.86219860258557,34,"5c4d1a6c9ce35100019dbc88",60,2.27640000000247,6.09625997997466,5.57234678949629,1.11623453715491,6.40952269236247,4.86219860258557,6.09625997997466,4.92140588306245,1,0.051571869,9.4695366,FALSE,TRUE,FALSE,FALSE,4
"2436",1.75530000000072,-1,-1,-1,1,-1,-1,-1,3.92413729713077,2.36782482692174,2.5010905947004,2.61592660631452,35,"5c4d1a6c9ce35100019dbc88",3,1.75530000000072,3.92413729713077,2.85224483126686,1.42918995448521,3.92413729713077,2.36782482692174,2.61592660631452,2.5010905947004,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,4
"2437",-1,-1,1.63730000000078,-1,-1,-1,1,-1,2.80111766996838,5.01027243477958,7.05872399466378,8.05980273655483,36,"5c4d1a6c9ce35100019dbc88",3,1.63730000000078,7.05872399466378,5.73247920899164,3.10309803675091,8.05980273655483,2.80111766996838,7.05872399466378,5.01027243477958,1,0.051571869,9.4695366,FALSE,TRUE,FALSE,FALSE,4
"2438",-1,1.90909999999758,-1,-1,-1,1,-1,-1,5.32478173573812,7.48796145121257,5.18601417541504,5.86250191643125,37,"5c4d1a6c9ce35100019dbc88",3,1.90909999999758,7.48796145121257,5.96531481969924,2.03019550868443,7.48796145121257,5.18601417541504,5.86250191643125,5.32478173573812,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,4
"2439",-1,-1,1.19769999999926,-1,-1,-1,1,-1,6.77874905722482,6.75470965249198,7.03448817843483,6.17106664748419,38,"5c4d1a6c9ce35100019dbc88",3,1.19769999999926,7.03448817843483,6.68475338390895,0.466313059367831,7.03448817843483,6.17106664748419,6.77874905722482,6.75470965249198,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,3
"2440",-1,1.56360000000132,-1,-1,-1,1,-1,-1,2.36782482692174,4.94722320919945,4.9892132622855,4.97996035076323,39,"5c4d1a6c9ce35100019dbc88",3,1.56360000000132,4.94722320919945,4.32105541229248,0.890877133324032,4.9892132622855,2.36782482692174,4.97996035076323,4.94722320919945,1,0.051571869,9.4695366,FALSE,FALSE,TRUE,FALSE,4
"2441",2.24890000000187,-1,-1,-1,1,-1,-1,-1,6.79247969672793,8.05980273655483,4.94130702245803,2.08680198306129,40,"5c4d1a6c9ce35100019dbc88",60,2.24890000000187,6.79247969672793,5.47009785970052,3.45293983580574,8.05980273655483,2.08680198306129,6.79247969672793,4.94130702245803,1,0.051571869,9.4695366,FALSE,TRUE,FALSE,FALSE,4
"2442",-1,3.30189999999857,-1,-1,-1,1,-1,-1,3.79456361134847,4.94722320919945,3.72746808188302,3.76643248966762,41,"5c4d1a6c9ce35100019dbc88",60,3.30189999999857,4.94722320919945,4.05892184802464,1.18440181489975,4.94722320919945,3.72746808188302,3.79456361134847,3.76643248966762,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,3
"2443",-1,-1,-1,1.93879999999717,-1,-1,-1,1,4.95706308455694,2.31973807017008,5.18601417541504,1.62538028898693,42,"5c4d1a6c9ce35100019dbc88",60,1.93879999999717,1.62538028898693,3.52204890478225,2.21862036084372,5.18601417541504,1.62538028898693,4.95706308455694,2.31973807017008,1,0.051571869,9.4695366,TRUE,FALSE,FALSE,FALSE,4
"2444",-1,2.92500000000018,-1,-1,-1,1,-1,-1,1.00647687911987,0.921804791405087,2.05772626967657,1.75986766815186,43,"5c4d1a6c9ce35100019dbc88",3,2.92500000000018,0.921804791405087,1.43646890208835,0.8283431567843,2.05772626967657,0.921804791405087,1.75986766815186,1.00647687911987,1,0.051571869,9.4695366,TRUE,FALSE,FALSE,FALSE,5
"2445",-1,-1,2.81720000000269,-1,-1,-1,1,-1,3.75784374418713,0.819467022305442,4.99214921678816,3.28379381270636,44,"5c4d1a6c9ce35100019dbc88",60,2.81720000000269,4.99214921678816,3.21331344899677,2.37178102372185,4.99214921678816,0.819467022305442,3.75784374418713,3.28379381270636,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,4
"2446",2.32200000000012,-1,-1,-1,1,-1,-1,-1,2.36782482692174,2.0640466326759,1.57097033091954,2.31973807017008,45,"5c4d1a6c9ce35100019dbc88",60,2.32200000000012,2.36782482692174,2.08064496517181,0.382906482333229,2.36782482692174,1.57097033091954,2.31973807017008,2.0640466326759,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,4
"2447",-1,1.84679999999707,-1,-1,-1,1,-1,-1,7.1158150264195,7.03448817843483,7.23182042439779,7.03248432704381,46,"5c4d1a6c9ce35100019dbc88",60,1.84679999999707,7.03448817843483,7.10365198907398,0.170891247098409,7.23182042439779,7.03248432704381,7.1158150264195,7.03448817843483,1,0.051571869,9.4695366,FALSE,FALSE,TRUE,FALSE,2
"2448",1.20509999999786,-1,-1,-1,1,-1,-1,-1,9.46953659965878,8.03594498407273,6.17106664748419,8.11015901111421,47,"5c4d1a6c9ce35100019dbc88",60,1.20509999999786,9.46953659965878,7.94667681058248,2.03047971876841,9.46953659965878,6.17106664748419,8.11015901111421,8.03594498407273,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,1
"2449",-1,-1,1.46630000000096,-1,-1,-1,1,-1,6.90974644252232,3.50530851454962,4.94722320919945,7.25021385011219,48,"5c4d1a6c9ce35100019dbc88",60,1.46630000000096,4.94722320919945,5.6531230040959,2.12945446135506,7.25021385011219,3.50530851454962,6.90974644252232,4.94722320919945,1,0.051571869,9.4695366,FALSE,FALSE,TRUE,FALSE,2
"2450",2.14819999999918,-1,-1,-1,1,-1,-1,-1,7.53310203552246,5.89217594691685,7.27057479676746,6.97124594733829,49,"5c4d1a6c9ce35100019dbc88",3,2.14819999999918,7.53310203552246,6.91677468163627,0.821769805181593,7.53310203552246,5.89217594691685,7.27057479676746,6.97124594733829,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,2
"2451",-1,-1,-1,1.83280000000059,-1,-1,-1,1,7.11453551337832,7.60776905786424,2.49053432827904,7.03448817843483,50,"5c4d1a6c9ce35100019dbc88",3,1.83280000000059,7.03448817843483,6.06183176948911,2.0612497178335,7.60776905786424,2.49053432827904,7.11453551337832,7.03448817843483,1,0.051571869,9.4695366,FALSE,FALSE,TRUE,FALSE,3
"2452",-1,2.18470000000298,-1,-1,-1,1,-1,-1,4.92140588306245,5.02934137980143,4.73599229540144,6.45377545129685,51,"5c4d1a6c9ce35100019dbc88",60,2.18470000000298,5.02934137980143,5.28512875239054,1.55819559854175,6.45377545129685,4.73599229540144,5.02934137980143,4.92140588306245,1,0.051571869,9.4695366,FALSE,TRUE,FALSE,FALSE,3
"2453",-1,-1,1.38579999999683,-1,-1,-1,1,-1,5.40264356703985,5.00687894367036,7.12142808096749,5.89217594691685,52,"5c4d1a6c9ce35100019dbc88",60,1.38579999999683,7.12142808096749,5.85578163464864,1.6875285950918,7.12142808096749,5.00687894367036,5.89217594691685,5.40264356703985,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,2
"2454",2.04349999999977,-1,-1,-1,1,-1,-1,-1,6.40952269236247,7.05872399466378,7.03248432704381,6.75470965249198,53,"5c4d1a6c9ce35100019dbc88",3,2.04349999999977,6.40952269236247,6.81386016664051,0.326485104031033,7.05872399466378,6.40952269236247,7.03248432704381,6.75470965249198,1,0.051571869,9.4695366,TRUE,FALSE,FALSE,FALSE,3
"2455",-1,-1,1.80250000000024,-1,-1,-1,1,-1,7.69819100697835,7.27057479676746,8.11015901111421,7.14748950231643,54,"5c4d1a6c9ce35100019dbc88",60,1.80250000000024,8.11015901111421,7.55660357929411,0.738073909093464,8.11015901111421,7.14748950231643,7.69819100697835,7.27057479676746,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,3
"2456",2.18200000000024,-1,-1,-1,1,-1,-1,-1,4.73599229540144,4.15725276583717,4.9892132622855,4.92853119259789,55,"5c4d1a6c9ce35100019dbc88",3,2.18200000000024,4.73599229540144,4.7027473790305,0.381954511006673,4.9892132622855,4.15725276583717,4.92853119259789,4.73599229540144,1,0.051571869,9.4695366,FALSE,FALSE,TRUE,FALSE,4
"2457",1.96749999999975,-1,-1,-1,1,-1,-1,-1,7.25021385011219,3.15331867762974,7.14748950231643,2.80684539249965,56,"5c4d1a6c9ce35100019dbc88",3,1.96749999999975,7.25021385011219,5.0894668556395,2.88099599263025,7.25021385011219,2.80684539249965,7.14748950231643,3.15331867762974,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,4
"2458",-1,-1,1.79429999999684,-1,-1,-1,1,-1,8.71942860739572,8.03594498407273,9.46953659965878,8.59665666307722,57,"5c4d1a6c9ce35100019dbc88",3,1.79429999999684,9.46953659965878,8.70539171355111,1.01885984814356,9.46953659965878,8.03594498407273,8.71942860739572,8.59665666307722,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,3
"2459",1.86469999999917,-1,-1,-1,1,-1,-1,-1,4.50724556332543,0.792634146554129,0.544478439149402,0.819467022305442,58,"5c4d1a6c9ce35100019dbc88",3,1.86469999999917,4.50724556332543,1.6659562928336,3.7883856939891,4.50724556332543,0.544478439149402,0.819467022305442,0.792634146554129,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,4
"2460",1.54889999999841,-1,-1,-1,1,-1,-1,-1,7.12142808096749,5.32478173573812,6.84853417532785,7.53310203552246,59,"5c4d1a6c9ce35100019dbc88",60,1.54889999999841,7.12142808096749,6.70696150688898,1.10152070484464,7.53310203552246,5.32478173573812,7.12142808096749,6.84853417532785,1,0.051571869,9.4695366,FALSE,TRUE,FALSE,FALSE,2
"2461",-1,3.28969999999936,-1,-1,-1,1,-1,-1,3.83683522542318,6.77874905722482,4.97828801472982,2.90003867376418,60,"5c4d1a6c9ce35100019dbc88",60,3.28969999999936,6.77874905722482,4.6234777427855,2.87369508591909,6.77874905722482,2.90003867376418,4.97828801472982,3.83683522542318,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,2
"2462",-1,-1,0.951299999996991,-1,-1,-1,1,-1,9.43749881926037,7.60776905786424,9.46953659965878,9.2029857635498,61,"5c4d1a6c9ce35100019dbc88",3,0.951299999996991,9.46953659965878,8.9294475600833,0.720118719433982,9.46953659965878,7.60776905786424,9.43749881926037,9.2029857635498,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,3
"2463",1.76519999999891,-1,-1,-1,1,-1,-1,-1,7.9113803591047,2.90404637654622,3.05433977217901,2.22776412963867,62,"5c4d1a6c9ce35100019dbc88",60,1.76519999999891,7.9113803591047,4.02438265936715,5.18266359965007,7.9113803591047,2.22776412963867,3.05433977217901,2.90404637654622,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,1
"2464",-1,-1,-1,2.32349999999997,-1,-1,-1,1,0.0515718687148314,0.956230163574218,0.710790724981398,3.04016521998814,63,"5c4d1a6c9ce35100019dbc88",60,2.32349999999997,3.04016521998814,1.18968949431465,2.46730096756466,3.04016521998814,0.0515718687148314,0.956230163574218,0.710790724981398,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,4
"2465",-1,-1,2.392400000002,-1,-1,-1,1,-1,8.11015901111421,9.2029857635498,9.07122998010545,8.41514746348063,64,"5c4d1a6c9ce35100019dbc88",60,2.392400000002,9.07122998010545,8.69988055456252,0.670806945316373,9.2029857635498,8.11015901111421,9.07122998010545,8.41514746348063,1,0.051571869,9.4695366,FALSE,TRUE,FALSE,FALSE,3
"2466",-1,2.96659999999792,-1,-1,-1,1,-1,-1,1.57097033091954,5.03242379143125,4.92140588306245,1.0910541670663,65,"5c4d1a6c9ce35100019dbc88",60,2.96659999999792,5.03242379143125,3.15396354311988,2.50461366441515,5.03242379143125,1.0910541670663,4.92140588306245,1.57097033091954,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,5
"2467",1.84309999999778,-1,-1,-1,1,-1,-1,-1,9.37745366777693,8.70109875996908,6.28220944177537,5.89217594691685,66,"5c4d1a6c9ce35100019dbc88",3,1.84309999999778,9.37745366777693,7.56323445410956,2.41895895155649,9.37745366777693,5.89217594691685,8.70109875996908,6.28220944177537,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,2
"2468",-1,-1,3.22899999999981,-1,-1,-1,1,-1,5.18601417541504,6.28220944177537,7.14748950231643,6.90258480253674,67,"5c4d1a6c9ce35100019dbc88",60,3.22899999999981,7.14748950231643,6.37957448051089,1.02388669574071,7.14748950231643,5.18601417541504,6.90258480253674,6.28220944177537,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,3
"2469",2.5366999999992,-1,-1,-1,1,-1,-1,-1,7.1158150264195,6.85347738720122,4.86219860258557,3.25444789159866,68,"5c4d1a6c9ce35100019dbc88",60,2.5366999999992,7.1158150264195,5.52148472695124,2.12577373262436,7.1158150264195,3.25444789159866,6.85347738720122,4.86219860258557,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,2
"2470",-1,-1,-1,-1,-1,-1,-1,-1,1.14273536772955,2.90404637654622,1.81735038757324,0.792634146554129,69,"5c4d1a6c9ce35100019dbc88",3,-1,-1,1.66419156960079,1.65313974259392,2.90404637654622,0.792634146554129,1.81735038757324,1.14273536772955,-1,0.051571869,9.4695366,FALSE,FALSE,FALSE,FALSE,5
"2471",-1,2.83139999999821,-1,-1,-1,1,-1,-1,0.122743788219632,0.921804791405087,3.02747794560024,0.479744388943626,70,"5c4d1a6c9ce35100019dbc88",3,2.83139999999821,0.921804791405087,1.13794272854215,2.51938028941079,3.02747794560024,0.122743788219632,0.921804791405087,0.479744388943626,1,0.051571869,9.4695366,FALSE,TRUE,FALSE,FALSE,5
"2472",-1,3.57269999999926,-1,-1,-1,1,-1,-1,0.92267388389224,1.51806127457392,0.732888721284412,0.819467022305442,71,"5c4d1a6c9ce35100019dbc88",60,3.57269999999926,1.51806127457392,0.998272725514003,0.693051398746551,1.51806127457392,0.732888721284412,0.92267388389224,0.819467022305442,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,3
"2473",-1,-1,2.7458000000006,-1,-1,-1,1,-1,4.6605498450143,0.710790724981398,8.6698477608817,7.48796145121257,72,"5c4d1a6c9ce35100019dbc88",60,2.7458000000006,8.6698477608817,5.38228744552249,4.38341375381228,8.6698477608817,0.710790724981398,7.48796145121257,4.6605498450143,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,3
"2474",-1,1.44930000000068,-1,-1,-1,1,-1,-1,6.90974644252232,7.89421649206252,8.6698477608817,8.09905892326718,73,"5c4d1a6c9ce35100019dbc88",60,1.44930000000068,7.89421649206252,7.89321740468343,1.03550714159769,8.6698477608817,6.90974644252232,8.09905892326718,7.89421649206252,1,0.051571869,9.4695366,FALSE,FALSE,TRUE,FALSE,2
"2475",-1,-1,1.9603000000011,-1,-1,-1,1,-1,1.51806127457392,2.06082003457206,8.07618890489851,2.0640466326759,74,"5c4d1a6c9ce35100019dbc88",3,1.9603000000011,8.07618890489851,3.42977921168009,6.19521292429122,8.07618890489851,1.51806127457392,2.0640466326759,2.06082003457206,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,3
"2476",-1,-1,-1,2.05959999999777,-1,-1,-1,1,4.46948687235514,5.16027178083147,1.15712165832519,9.04824756440662,75,"5c4d1a6c9ce35100019dbc88",60,2.05959999999777,9.04824756440662,4.95878196897961,5.45262079390269,9.04824756440662,1.15712165832519,5.16027178083147,4.46948687235514,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,1
"2477",-1,-1,3.52010000000109,-1,-1,-1,1,-1,2.25334757850284,2.88825398399716,4.96951421101888,1.57097033091954,76,"5c4d1a6c9ce35100019dbc88",60,3.52010000000109,4.96951421101888,2.9205215261096,2.7319902465457,4.96951421101888,1.57097033091954,2.88825398399716,2.25334757850284,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,3
"2478",-1,-1,4.06380000000081,-1,-1,-1,1,-1,0.0515718687148314,4.15725276583717,1.75345818201701,0.544478439149402,77,"5c4d1a6c9ce35100019dbc88",60,4.06380000000081,1.75345818201701,1.6266903139296,3.37408326921009,4.15725276583717,0.0515718687148314,1.75345818201701,0.544478439149402,1,0.051571869,9.4695366,FALSE,TRUE,FALSE,FALSE,3
"2479",4.60780000000068,-1,-1,-1,1,-1,-1,-1,4.95706308455694,2.37917355128697,2.25334757850284,2.61729581015451,78,"5c4d1a6c9ce35100019dbc88",60,4.60780000000068,4.95706308455694,3.05172000612531,2.54045743790884,4.95706308455694,2.25334757850284,2.61729581015451,2.37917355128697,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,4
"2480",-1,1.43419999999924,-1,-1,-1,1,-1,-1,5.32478173573812,6.94306714194162,5.85453987121582,6.75470965249198,79,"5c4d1a6c9ce35100019dbc88",3,1.43419999999924,6.94306714194162,6.21927460034688,0.96505672212631,6.94306714194162,5.32478173573812,6.75470965249198,5.85453987121582,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,1
"2481",-1,-1,-1,1.46260000000166,-1,-1,-1,1,6.69144130888439,8.10422465914772,9.43749881926037,6.84853417532785,80,"5c4d1a6c9ce35100019dbc88",3,1.46260000000166,6.84853417532785,7.77042474065508,2.22276543814038,9.43749881926037,6.69144130888439,8.10422465914772,6.84853417532785,1,0.051571869,9.4695366,FALSE,FALSE,TRUE,FALSE,3
"2482",-1,1.6943999999985,-1,-1,-1,1,-1,-1,0.949724174681164,3.92413729713077,0.732888721284412,0.956230163574218,81,"5c4d1a6c9ce35100019dbc88",3,1.6943999999985,3.92413729713077,1.64074508916764,3.04452294395084,3.92413729713077,0.732888721284412,0.956230163574218,0.949724174681164,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,4
"2483",-1,-1,-1,1.57790000000205,-1,-1,-1,1,4.73599229540144,2.49053432827904,5.00687894367036,4.96951421101888,82,"5c4d1a6c9ce35100019dbc88",60,1.57790000000205,4.96951421101888,4.30072994459243,0.941531998770579,5.00687894367036,2.49053432827904,4.96951421101888,4.73599229540144,1,0.051571869,9.4695366,FALSE,TRUE,FALSE,FALSE,3
"2484",-1,2.14930000000049,-1,-1,-1,1,-1,-1,2.49053432827904,6.85347738720122,4.15725276583717,3.4403894061134,83,"5c4d1a6c9ce35100019dbc88",3,2.14930000000049,6.85347738720122,4.23541347185771,3.49075188712468,6.85347738720122,2.49053432827904,4.15725276583717,3.4403894061134,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,2
"2485",-1,7.69330000000082,-1,-1,-1,1,-1,-1,1.53580983479818,1.77224897202991,1.75986766815186,1.73011019116356,84,"5c4d1a6c9ce35100019dbc88",60,7.69330000000082,1.77224897202991,1.69950916653588,0.0969864073253814,1.77224897202991,1.53580983479818,1.75986766815186,1.73011019116356,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,2
"2486",-1,-1,2.1828000000005,-1,-1,-1,1,-1,3.04830437614804,1.15712165832519,1.0910541670663,0.244856107802617,85,"5c4d1a6c9ce35100019dbc88",3,2.1828000000005,1.0910541670663,1.38533407733554,2.21729373175,3.04830437614804,0.244856107802617,1.15712165832519,1.0910541670663,1,0.051571869,9.4695366,FALSE,FALSE,TRUE,FALSE,5
"2487",-1,1.82080000000042,-1,-1,-1,1,-1,-1,0.544478439149402,5.85453987121582,0.319385187966482,0.244856107802617,86,"5c4d1a6c9ce35100019dbc88",3,1.82080000000042,5.85453987121582,1.74081490153358,5.48496662624299,5.85453987121582,0.244856107802617,0.544478439149402,0.319385187966482,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,2
"2488",-1,-1,2.06820000000289,-1,-1,-1,1,-1,0.921804791405087,0.92267388389224,0.792634146554129,0.949724174681164,87,"5c4d1a6c9ce35100019dbc88",3,2.06820000000289,0.792634146554129,0.896709249133155,0.0706865673973448,0.949724174681164,0.792634146554129,0.92267388389224,0.921804791405087,1,0.051571869,9.4695366,TRUE,FALSE,FALSE,FALSE,5
"2489",-1,-1,-1,1.30259999999771,-1,-1,-1,1,7.48796145121257,0.319385187966482,4.86219860258557,6.84853417532785,88,"5c4d1a6c9ce35100019dbc88",3,1.30259999999771,6.84853417532785,4.87951985427312,3.4779221292526,7.48796145121257,0.319385187966482,6.84853417532785,4.86219860258557,1,0.051571869,9.4695366,FALSE,TRUE,FALSE,FALSE,1
"2490",-1,-1,-1,2.25339999999869,-1,-1,-1,1,9.04824756440662,6.90258480253674,7.60776905786424,8.70109875996908,89,"5c4d1a6c9ce35100019dbc88",3,2.25339999999869,8.70109875996908,8.06492504619417,1.31109669094994,9.04824756440662,6.90258480253674,8.70109875996908,7.60776905786424,1,0.051571869,9.4695366,FALSE,TRUE,FALSE,FALSE,4
"2491",-1,-1,-1,1.96180000000095,-1,-1,-1,1,0.0515718687148314,1.53580983479818,0.122743788219632,5.02301193418957,90,"5c4d1a6c9ce35100019dbc88",3,1.96180000000095,5.02301193418957,1.68328435648055,4.45297010361202,5.02301193418957,0.0515718687148314,1.53580983479818,0.122743788219632,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,2
"2492",1.43359999999757,-1,-1,-1,1,-1,-1,-1,8.09905892326718,9.37745366777693,8.59665666307722,8.25499602726528,91,"5c4d1a6c9ce35100019dbc88",3,1.43359999999757,8.09905892326718,8.58204132034665,1.0605497965737,9.37745366777693,8.09905892326718,8.59665666307722,8.25499602726528,1,0.051571869,9.4695366,TRUE,FALSE,FALSE,FALSE,2
"2493",-1,0.955800000001091,-1,-1,-1,1,-1,-1,6.44989490509033,6.94306714194162,6.40952269236247,3.72746808188302,92,"5c4d1a6c9ce35100019dbc88",60,0.955800000001091,6.94306714194162,5.88248820531936,1.41410524882967,6.94306714194162,3.72746808188302,6.44989490509033,6.40952269236247,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,3
"2494",1.94910000000164,-1,-1,-1,1,-1,-1,-1,1.92163921537853,2.12486721220471,3.1301296324957,2.06082003457206,93,"5c4d1a6c9ce35100019dbc88",3,1.94910000000164,1.92163921537853,2.30936402366275,1.0943541451106,3.1301296324957,1.92163921537853,2.12486721220471,2.06082003457206,1,0.051571869,9.4695366,TRUE,FALSE,FALSE,FALSE,4
"2495",-1,-1,-1,1.89789999999857,-1,-1,-1,1,1.0910541670663,2.12486721220471,0.977407977694556,2.80684539249965,94,"5c4d1a6c9ce35100019dbc88",60,1.89789999999857,2.80684539249965,1.7500436873663,1.4090689401778,2.80684539249965,0.977407977694556,2.12486721220471,1.0910541670663,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,4
"2496",-1,-1,-1,0.912100000001828,-1,-1,-1,1,2.12486721220471,4.98425529116676,0.732888721284412,7.53310203552246,95,"5c4d1a6c9ce35100019dbc88",3,0.912100000001828,7.53310203552246,3.84377831504458,4.9190982939705,7.53310203552246,0.732888721284412,4.98425529116676,2.12486721220471,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,2
"2497",-1,-1,-1,1.69699999999966,-1,-1,-1,1,3.71155420939128,7.23182042439779,4.9892132622855,8.07618890489851,96,"5c4d1a6c9ce35100019dbc88",3,1.69699999999966,8.07618890489851,6.00219420024327,2.76532627287365,8.07618890489851,3.71155420939128,7.23182042439779,4.9892132622855,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,3
"2498",1.61009999999806,-1,-1,-1,1,-1,-1,-1,8.07618890489851,3.52256774902344,1.89570608593169,2.08756378718785,97,"5c4d1a6c9ce35100019dbc88",3,1.61009999999806,8.07618890489851,3.89550663176037,5.57424303085085,8.07618890489851,1.89570608593169,3.52256774902344,2.08756378718785,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,3
"2499",-1,-1,-1,2.16720000000305,-1,-1,-1,1,4.97996035076323,4.891007514227,3.50530851454962,6.51025567735944,98,"5c4d1a6c9ce35100019dbc88",3,2.16720000000305,6.51025567735944,4.97163301422482,2.05149688417949,6.51025567735944,3.50530851454962,4.97996035076323,4.891007514227,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,4
"2500",-1,-1,-1,3.04930000000058,-1,-1,-1,1,0.669124807630266,1.0071671576727,3.25444789159866,9.45412794748942,99,"5c4d1a6c9ce35100019dbc88",60,3.04930000000058,9.45412794748942,3.59621695109776,7.81054799518888,9.45412794748942,0.669124807630266,3.25444789159866,1.0071671576727,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,1
"2501",-1,1.4623000000006,-1,-1,-1,1,-1,-1,8.25499602726528,8.59665666307722,8.05980273655483,8.10422465914772,100,"5c4d1a6c9ce35100019dbc88",3,1.4623000000006,8.59665666307722,8.25392002151126,0.456982188754614,8.59665666307722,8.05980273655483,8.25499602726528,8.10422465914772,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,2
"2502",1.6616999999992,-1,-1,-1,1,-1,-1,-1,9.37745366777693,9.45412794748942,8.41514746348063,9.04824756440662,101,"5c4d1a6c9ce35100019dbc88",3,1.6616999999992,9.37745366777693,9.0737441607884,0.507178382268028,9.45412794748942,8.41514746348063,9.37745366777693,9.04824756440662,1,0.051571869,9.4695366,FALSE,TRUE,FALSE,FALSE,4
"2503",-1,-1,-1,2.57280000000083,-1,-1,-1,1,4.03521083650135,5.04988397870745,4.95928491864886,3.1301296324957,102,"5c4d1a6c9ce35100019dbc88",3,2.57280000000083,3.1301296324957,4.29362734158834,1.00834218282548,5.04988397870745,3.1301296324957,4.95928491864886,4.03521083650135,1,0.051571869,9.4695366,TRUE,FALSE,FALSE,FALSE,2
"2504",-1,-1,-1,1.56430000000046,-1,-1,-1,1,0.122743788219632,0.244856107802617,1.62538028898693,9.43749881926037,103,"5c4d1a6c9ce35100019dbc88",60,1.56430000000046,9.43749881926037,2.85761975106739,8.77317209092397,9.43749881926037,0.122743788219632,1.62538028898693,0.244856107802617,1,0.051571869,9.4695366,FALSE,FALSE,FALSE,TRUE,1
