"","RT1","RT2","RT3","RT4","Order1","Order2","Order3","Order4","Value1","Value2","Value3","Value4","choiceCondition","trialN","participant","sex","firstRT","firstValue","meanValue","valueDiff","bestValue","worstValue","NChosen","minValue","maxValue","isBestFirst","isWorstFirst","catChoiceCondition","conflict","multiTarget"
"1212",-1,-1,-1,3.21930801699637,-1,-1,-1,1,5.13150301846591,2.15960614092938,0,8.56413605925325,1,91,1011,0,3.21930801699637,8.56413605925325,3.96381130466213,6.13376633945482,8.56413605925325,0,1,0,1,1,0,"XOR",1,FALSE
"1213",0.820464755990542,4.5564299079997,1.41241897598957,-1,1,3,2,-1,10,7.94209269734172,6.03815252130682,6.89113864650974,0,92,1011,0,0.820464755990542,10,7.71784596628957,3.04287204494724,10,6.03815252130682,3,0,1,1,0,"OR",1,FALSE
"1214",-1,-1,1.80215810399386,2.81821971997852,-1,-1,1,2,6.11345563616071,6.05844472909903,8.59457437094156,6.61747127384334,0,93,1011,0,1.80215810399386,8.59457437094156,6.84598650251116,2.33145049124053,8.59457437094156,6.05844472909903,2,0,1,1,0,"OR",1,FALSE
"1215",-1,-1,2.24286816400127,-1,-1,-1,1,-1,1.50930429433847,2.03075854809253,7.90218204646916,0.0332839767654219,1,94,1011,0,2.24286816400127,7.90218204646916,2.8688822164164,6.71106644007035,7.90218204646916,0.0332839767654219,1,0,1,1,0,"XOR",1,FALSE
"1216",-1,3.22508609801298,-1,-1,-1,1,-1,-1,0,7.0050048828125,6.53416224888393,7.88133497362013,1,95,1011,0,3.22508609801298,7.0050048828125,5.35512552632914,3.36827926305465,7.88133497362013,0,1,0,1,0,0,"XOR",2,FALSE
"1217",-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.0756122539569804,5.19158697747565,1,96,1011,0,-1,-10,1.31679980785816,5.16638289282332,5.19158697747565,0,0,0,1,-1,-1,"XOR",1,FALSE
"1218",-1,1.43842428200878,-1,1.95045942001161,-1,1,-1,2,0,7.8968315619927,2.02188070718344,6.15396078530844,0,97,1011,0,1.43842428200878,7.8968315619927,4.01816826362114,5.1715510644954,7.8968315619927,0,2,0,1,1,0,"OR",1,FALSE
"1219",-1,-1,-1,-1,-1,-1,-1,-1,6.92458908279221,5.92222535765016,2.9112501268263,0,1,98,1011,0,-1,-10,3.93951614181717,3.98009725463339,6.92458908279221,0,0,0,1,-1,-1,"XOR",1,FALSE
"1220",-1,3.23500206400058,-1,-1,-1,1,-1,-1,0,7.4671678419237,3.97722516741071,3.63574535815747,1,99,1011,0,3.23500206400058,7.4671678419237,3.77003459187297,4.92951100006764,7.4671678419237,0,1,0,1,1,0,"XOR",1,FALSE
"1221",-1,-1,-1,-1,-1,-1,-1,-1,0.425771738027597,2.03075854809253,0.971362621753247,3.08472472351867,0,100,1011,0,-1,-10,1.62815440784801,1.94209375422754,3.08472472351867,0.425771738027597,0,0,1,-1,-1,"OR",1,FALSE
"1222",-1,-1,-1,3.58945302199572,-1,-1,-1,1,4.76723410866477,0,6.39667461444805,6.10243760146104,1,101,1011,0,3.58945302199572,6.10243760146104,4.31658658114347,2.77345071107278,6.39667461444805,0,1,0,1,0,0,"XOR",3,FALSE
"1223",1.64371332799783,-1,-1,-1,1,-1,-1,-1,10,1.44830877130682,5.90847263088474,8.4810648336039,1,102,1011,0,1.64371332799783,10,6.45946155894886,4.72071792140151,10,1.44830877130682,1,0,1,1,0,"XOR",2,FALSE
"1224",-1,-1,-1,3.56291321100434,-1,-1,-1,1,8.99708933644481,5.56326729910714,5.93657258269075,8.41146890219156,1,103,1011,0,3.56291321100434,8.41146890219156,7.22709953010856,2.35998640844832,8.99708933644481,5.56326729910714,1,0,1,0,0,"XOR",4,FALSE
"1225",-1,-1,-1,4.19933900499018,-1,-1,-1,1,5.19158697747565,0.971362621753247,0.0906332437094154,6.45485617897727,1,104,1011,0,4.19933900499018,6.45485617897727,3.1771097554789,4.3703285646645,6.45485617897727,0.0906332437094154,1,0,1,1,0,"XOR",2,FALSE
"1226",-1,3.87238730399986,-1,-1,-1,1,-1,-1,1.95426643668831,7.40720278256899,6.74267261059253,6.40507685673701,1,105,1011,0,3.87238730399986,7.40720278256899,5.62730467164671,2.37319748122971,7.40720278256899,1.95426643668831,1,0,1,1,0,"XOR",3,FALSE
"1227",-1,-1,-1,-1,-1,-1,-1,-1,0.959076324066558,1.17511699726055,0,1.9696044921875,1,106,1011,0,-1,-10,1.02594945337865,1.2582067184118,1.9696044921875,0,0,0,1,-1,-1,"XOR",1,FALSE
"1228",-1,4.67931024599238,-1,-1,-1,1,-1,-1,6.92106172635958,8.58530019784903,6.94963727678571,7.45389071377841,1,107,1011,0,4.67931024599238,8.58530019784903,7.47747247869318,1.47710362554113,8.58530019784903,6.92106172635958,1,0,1,1,0,"XOR",5,FALSE
"1229",-1,1.90991959100938,3.70995791300084,3.02208132002852,-1,1,3,2,2.03587123325893,10,6.94963727678571,10,0,108,1011,0,1.90991959100938,10,7.24637712751116,3.67149716331845,10,2.03587123325893,3,0,1,1,0,"OR",1,TRUE
"1230",-1,-1,1.70443759098998,2.62434768700041,-1,-1,1,2,3.42810692725244,4.54096806513799,9.31470994825487,9.99592570515422,0,109,1011,0,1.70443759098998,9.31470994825487,6.81992766144988,4.23466405827246,9.99592570515422,3.42810692725244,2,0,1,0,0,"OR",1,FALSE
"1231",1.97111985398806,-1,2.97905664998689,3.84310359798837,1,-1,2,3,5.48578435724432,0,8.19626052658279,7.80329716670049,0,110,1011,0,1.97111985398806,5.48578435724432,5.3713355126319,3.76656668526786,8.19626052658279,0,3,0,1,0,0,"OR",1,FALSE
"1232",1.72839360000216,4.6324545989919,-1,3.74444007201237,1,3,-1,2,8.53603610744724,7.95330889813312,0,6.0219821682224,0,111,1011,0,1.72839360000216,8.53603610744724,5.62783179345069,3.8776057519954,8.53603610744724,0,3,0,1,1,0,"OR",1,FALSE
"1233",-1,2.13433470999007,-1,-1,-1,1,-1,-1,0.409839184253247,7.51849285967938,2.62711958451705,2.59794953581575,1,112,1011,0,2.13433470999007,7.51849285967938,3.28835029106636,5.64019009148404,7.51849285967938,0.409839184253247,1,0,1,1,0,"XOR",2,FALSE
"1234",-1,-1,-1,-1,-1,-1,-1,-1,0.0465611049107141,5.94323096337257,0.948732054078734,2.07249232700893,0,113,1011,0,-1,-10,2.25275411234274,4.92063580137311,5.94323096337257,0.0465611049107141,0,0,1,-1,-1,"OR",1,FALSE
"1235",2.09936953301076,-1,2.62744878200465,-1,1,-1,2,-1,6.53840300324675,0,6.41236936891234,6.84270685369318,0,114,1011,0,2.09936953301076,6.53840300324675,4.94836980646307,2.52578272964015,6.84270685369318,0,2,0,1,0,0,"OR",1,FALSE
"1236",3.92292329898919,-1,-1,-1,1,-1,-1,-1,1.26131924715909,1.5755710354099,2.05556894277597,0,0,115,1011,0,3.92292329898919,1.26131924715909,1.22311480633624,1.10993884858631,2.05556894277597,0,1,0,1,0,0,"OR",1,FALSE
"1237",-1,2.18708863301435,1.32290131499758,3.01105933400686,-1,2,1,3,1.63656655844156,8.70257489092938,9.98744419642857,7.45032372412744,0,116,1011,0,1.32290131499758,9.98744419642857,6.94422734248174,4.05762247192911,9.98744419642857,1.63656655844156,3,0,1,1,0,"OR",1,FALSE
"1238",-1,-1,-1,5.72349965199828,-1,-1,-1,1,6.41236936891234,5.89020171722808,6.59408767502029,7.40720278256899,1,117,1011,0,5.72349965199828,7.40720278256899,6.57596538593243,1.10831652884876,7.40720278256899,5.89020171722808,1,0,1,1,0,"XOR",3,FALSE
"1239",-1,-1,3.84173844900215,2.12160279697855,-1,-1,2,1,0.274253944297889,0.291058428875812,5.48392159598214,9.98744419642857,0,118,1011,0,2.12160279697855,9.98744419642857,4.0091695413961,7.97103287337662,9.98744419642857,0.274253944297889,2,0,1,1,0,"OR",1,FALSE
"1240",-1,2.9408510820067,-1,-1,-1,1,-1,-1,5.73856502384334,5.05837973062094,6.60629470627029,0,0,119,1011,0,2.9408510820067,5.05837973062094,4.35080986518364,3.00731312144886,6.60629470627029,0,1,0,1,0,0,"OR",1,FALSE
"1241",-1,2.19176714500645,3.16792108200025,-1,-1,1,2,-1,8.57428216314935,7.51591670048701,10,5.90847263088474,0,120,1011,0,2.19176714500645,7.51591670048701,7.99966787363028,2.6671095018263,10,5.90847263088474,2,0,1,0,0,"OR",1,FALSE
"1242",-1,-1,-1,-1,-1,-1,-1,-1,0,5.94323096337257,6.98479194145698,0.450106534090909,1,121,1011,0,-1,-10,3.34453235973011,4.85367944230249,6.98479194145698,0,0,0,1,-1,-1,"XOR",2,FALSE
"1243",3.56998687199666,4.28997400801745,2.37791923902114,-1,2,3,1,-1,9.30440531148539,7.2267923726664,8.73899781858766,0.291058428875812,0,122,1011,0,2.37791923902114,8.73899781858766,6.39031348290381,3.8854557714421,9.30440531148539,0.291058428875812,3,0,1,0,0,"OR",1,FALSE
"1244",-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.914330420556006,0,0,123,1011,0,-1,-10,0.228582605139002,0.914330420556006,0.914330420556006,0,0,0,1,-1,-1,"OR",1,FALSE
"1245",3.02975105200312,2.07791711902246,3.71775768601219,4.36571530601941,2,1,3,4,6.21574897270698,10,4.76723410866477,7.08981997006899,0,124,1011,0,2.07791711902246,10,7.01820076286019,3.97573231618642,10,4.76723410866477,4,0,1,1,0,"OR",1,FALSE
"1246",1.59012723100022,-1,-1,-1,1,-1,-1,-1,7.74931672331575,6.96446010044643,2.7627048244724,7.49645679028003,1,125,1011,0,1.59012723100022,7.74931672331575,6.24323460962865,2.00810948491613,7.74931672331575,2.7627048244724,1,0,1,1,0,"XOR",4,FALSE
"1247",-1,-1,-1,3.60775871700025,-1,-1,-1,1,0,0.129909763088474,6.98958756087662,3.92304655793425,1,126,1011,0,3.60775871700025,3.92304655793425,2.76063597047484,5.63860212053572,6.98958756087662,0,1,0,1,0,0,"XOR",3,FALSE
"1248",-1,-1,-1,3.50907448801445,-1,-1,-1,1,5.39506392045455,0,6.42180207487825,6.0219821682224,1,127,1011,0,3.50907448801445,6.0219821682224,4.4597120408888,2.61612004531926,6.42180207487825,0,1,0,1,0,0,"XOR",2,FALSE
"1249",-1,1.91410601598909,-1,2.53013445198303,-1,1,-1,2,6.06173428622159,7.80329716670049,2.57456593699269,7.43752219460227,0,128,1011,0,1.91410601598909,7.80329716670049,5.96927989612926,2.44535636076163,7.80329716670049,2.57456593699269,2,0,1,1,0,"OR",1,FALSE
"1250",0.929994584002998,1.81797471398022,3.35402906499803,2.55403874098556,1,2,4,3,7.94625418526786,8.0130757913961,6.92399458451705,7.99738103693182,0,129,1011,0,0.929994584002998,7.94625418526786,7.72017639952821,0.39053252249053,8.0130757913961,6.92399458451705,4,0,1,0,0,"OR",1,FALSE
"1251",-1,3.3418122830044,-1,-1,-1,1,-1,-1,7.05720183137175,6.08242282619724,0,6.50289163961039,0,130,1011,0,3.3418122830044,6.08242282619724,4.91062907429485,2.86209700943588,7.05720183137175,0,1,0,1,0,0,"OR",1,FALSE
"1252",-1,2.63204331300221,3.30422475899104,-1,-1,1,2,-1,0,10,8.92412458147322,0,0,131,1011,0,2.63204331300221,10,4.7310311453683,7.0252918061756,10,0,2,0,1,1,0,"OR",1,FALSE
"1253",-1,2.63219842300168,-1,-1,-1,1,-1,-1,6.53416224888393,10,6.24083679991883,7.21977729301948,1,132,1011,0,2.63219842300168,10,7.49869408545556,3.33507455272592,10,6.24083679991883,1,0,1,1,0,"XOR",4,FALSE
"1254",-1,-1,4.09432607298368,-1,-1,-1,1,-1,5.16994724025974,0.42141208400974,7.40716314935065,3.02555232853084,0,133,1011,0,4.09432607298368,7.40716314935065,4.00601870053774,4.53485926508387,7.40716314935065,0.42141208400974,1,0,1,1,0,"OR",1,FALSE
"1255",-1,-1,1.3583850239811,-1,-1,-1,1,-1,0,7.45389071377841,7.45032372412744,6.77124816101867,1,134,1011,0,1.3583850239811,7.45032372412744,5.41886564973113,2.71336675206304,7.45389071377841,0,1,0,1,0,0,"XOR",5,FALSE
"1256",0.904675981000764,2.52066855400335,1.84067063897965,2.1366325779818,1,4,2,3,7.39551098315747,8.22499460988231,7.90218204646916,7.08981997006899,0,135,1011,0,0.904675981000764,7.39551098315747,7.65312690239448,0.762490276650433,8.22499460988231,7.08981997006899,4,0,1,0,0,"OR",1,FALSE
"1257",-1,5.9990664809884,-1,-1,-1,1,-1,-1,0.00534255783279204,5.05837973062094,3.54664988331981,5.48392159598214,0,136,1011,0,5.9990664809884,5.05837973062094,3.52357344193892,2.6137975387243,5.48392159598214,0.00534255783279204,1,0,1,0,0,"OR",1,FALSE
"1258",-1,-1,3.45120348001365,-1,-1,-1,1,-1,3.60150225750812,6.11333673650568,8.59457437094156,0,1,137,1011,0,3.45120348001365,8.59457437094156,4.57735334123884,5.35629470627029,8.59457437094156,0,1,0,1,1,0,"XOR",2,FALSE
"1259",-1,-1,-1,3.37253351401887,-1,-1,-1,1,5.92222535765016,6.95387803114854,6.95435362976867,8.24889344054383,0,138,1011,0,3.37253351401887,8.24889344054383,7.0198376147778,1.63874110102137,8.24889344054383,5.92222535765016,1,0,1,1,0,"OR",1,FALSE
"1260",2.69877856297535,3.41086244198959,4.16280820299289,4.70693958998891,1,2,3,4,7.4234524020901,7.88133497362013,5.89154924665179,9.06668526785714,0,139,1011,0,2.69877856297535,7.4234524020901,7.56575547255479,2.00123972706981,9.06668526785714,5.89154924665179,4,0,1,0,0,"OR",1,FALSE
"1261",-1,-1,-1,-1,-1,-1,-1,-1,5.53869470373377,0.00534255783279204,0,5.15651157924107,1,140,1011,0,-1,-10,2.67513721020191,3.81807665804248,5.53869470373377,0,0,0,1,-1,-1,"XOR",1,FALSE
"1262",4.74465407399111,1.63270716398256,4.08873295498779,-1,3,1,2,-1,10,7.43308327414773,7.0050048828125,0,0,141,1011,0,1.63270716398256,7.43308327414773,6.10952203924006,5.18730394767992,10,0,3,0,1,0,0,"OR",1,FALSE
"1263",-1,-1,-1,-1,-1,-1,-1,-1,2.57222757711039,2.29106952617695,0,2.15960614092938,0,142,1011,0,-1,-10,1.75572581105418,1.08866902140828,2.57222757711039,0,0,0,1,-1,-1,"OR",1,FALSE
"1264",-1,-1,-1,1.84737400701852,-1,-1,-1,1,8.56413605925325,5.97477900517451,10,9.40935407366072,1,143,1011,0,1.84737400701852,9.40935407366072,8.48706728452212,2.01724362063717,10,5.97477900517451,1,0,1,0,0,"XOR",3,FALSE
"1265",-1,-1,-1,1.90432159401826,-1,-1,-1,1,10,6.74409940645292,8.71795257964692,9.75130948153409,1,144,1011,0,1.90432159401826,9.75130948153409,8.80334036690848,1.59554617745536,10,6.74409940645292,1,0,1,0,0,"XOR",5,FALSE
"1266",1.86866490499233,-1,-1,2.54066981401411,1,-1,-1,2,7.56740025111607,6.45485617897727,2.9112501268263,9.67307350852273,0,145,1011,0,1.86866490499233,7.56740025111607,6.65164501636059,4.02857132288285,9.67307350852273,2.9112501268263,2,0,1,0,0,"OR",1,FALSE
"1267",-1,-1,3.13594272301998,-1,-1,-1,1,-1,0.0465611049107141,3.97722516741071,10,3.57946618810877,1,146,1011,0,3.13594272301998,10,4.40081311510755,7.46558251318993,10,0.0465611049107141,1,0,1,1,0,"XOR",2,FALSE
"1268",-1,-1,-1,2.10964602298918,-1,-1,-1,1,5.23506461799919,5.89020171722808,0,6.77124816101867,1,147,1011,0,2.10964602298918,6.77124816101867,4.47412862406149,3.06282604927625,6.77124816101867,0,1,0,1,1,0,"XOR",2,FALSE
"1269",-1,-1,3.11576668499038,-1,-1,-1,1,-1,3.92681171367695,7.43752219460227,9.45952972808442,8.49814675071023,1,148,1011,0,3.11576668499038,9.45952972808442,7.33050259676847,2.8387028417546,9.45952972808442,3.92681171367695,1,0,1,1,0,"XOR",4,FALSE
"1270",-1,4.24824579100823,-1,-1,-1,1,-1,-1,8.41146890219156,7.56740025111607,7.4671678419237,7.44608296976461,1,149,1011,0,4.24824579100823,7.56740025111607,7.72302999124899,0.91791854792343,8.41146890219156,7.44608296976461,1,0,1,0,0,"XOR",5,FALSE
"1271",-1,1.6642150360276,-1,-1,-1,1,-1,-1,7.87166446834416,8.04458419997971,6.98958756087662,7.05720183137175,1,150,1011,0,1.6642150360276,8.04458419997971,7.49075951514306,0.738432913115532,8.04458419997971,6.98958756087662,1,0,1,1,0,"XOR",4,FALSE
"1272",3.03135202199337,3.73525561598944,2.41532753399224,1.70328630498261,3,4,2,1,8.5993699903612,10,6.58786525974026,9.39124169287744,0,151,1011,0,1.70328630498261,9.39124169287744,8.64461923574472,1.80717435234037,10,6.58786525974026,4,0,1,0,0,"OR",1,FALSE
"1273",3.28425464799511,-1,-1,-1,1,-1,-1,-1,8.1158447265625,1.10726492745536,0,8.0130757913961,1,152,1011,0,3.28425464799511,8.1158447265625,4.30904636135349,5.07573115361201,8.1158447265625,0,1,0,1,1,0,"XOR",3,FALSE
"1274",4.42273053000099,-1,-1,2.14275363500929,2,-1,-1,1,7.02914151278409,3.60150225750812,0.409839184253247,10,0,153,1011,0,2.14275363500929,10,5.26012073863636,6.31983901515152,10,0.409839184253247,2,0,1,1,0,"OR",1,FALSE
"1275",-1,-1,-1,-1,-1,-1,-1,-1,8.57428216314935,1.26131924715909,6.07810280539773,6.40507685673701,0,154,1011,0,-1,-10,5.5796952681108,3.99278252671807,8.57428216314935,1.26131924715909,0,0,1,-1,-1,"OR",1,FALSE
"1276",-1,-1,-1,5.05638474901207,-1,-1,-1,1,4.09517362520292,5.93657258269075,1.10726492745536,5.23506461799919,0,155,1011,0,5.05638474901207,5.23506461799919,4.09351893833705,2.45740485913826,5.93657258269075,1.10726492745536,1,0,1,0,0,"OR",1,FALSE
"1277",-1,-1,-1,-1,-1,-1,-1,-1,8.25983220880682,5.15651157924107,0,1.5755710354099,0,156,1011,0,-1,-10,3.74797870586445,6.01580467058983,8.25983220880682,0,0,0,1,-1,-1,"OR",1,FALSE
"1278",1.05221810098737,1.89223582300474,-1,2.54028549100622,1,2,-1,3,10,9.82086577972809,0,9.30440531148539,0,157,1011,0,1.05221810098737,10,7.28131777280337,3.62490963626218,10,0,3,0,1,1,0,"OR",1,FALSE
"1279",-1,-1,3.96399425898562,-1,-1,-1,1,-1,9.45952972808442,3.38510488534903,8.24889344054383,6.44486860795455,1,158,1011,0,3.96399425898562,8.24889344054383,6.88459916548295,3.43324075013528,9.45952972808442,3.38510488534903,1,0,1,0,0,"XOR",3,FALSE
"1280",4.84935256300378,-1,-1,-1,1,-1,-1,-1,10,7.4234524020901,8.78358518922484,2.12334174614448,1,159,1011,0,4.84935256300378,10,7.08259483436485,3.8898735541802,10,2.12334174614448,1,0,1,1,0,"XOR",4,FALSE
"1281",2.61671930900047,-1,-1,-1,1,-1,-1,-1,4.01971197747565,1.00556608918425,1.29187645850244,5.46838537439123,1,0,1012,0,2.61671930900047,4.01971197747565,2.94638497488839,3.36266719933712,5.46838537439123,1.00556608918425,1,0,1,0,0,"XOR",2,FALSE
"1282",-1,2.35395842700018,-1,-1,-1,1,-1,-1,1.91498991730925,9.74286760602679,3.14211362368101,8.05060844916802,1,1,1012,0,2.35395842700018,9.74286760602679,5.71264489904627,5.37363027597403,9.74286760602679,1.91498991730925,1,0,1,1,0,"XOR",3,FALSE
"1283",-1,5.1527615189998,-1,-1,-1,1,-1,-1,0,0.465286056716721,0.54490919237013,1.70790635146104,0,2,1012,0,5.1527615189998,0.465286056716721,0.679525400136972,1.37117460176542,1.70790635146104,0,1,0,1,0,0,"OR",2,FALSE
"1284",-1,-1,4.5211618580006,-1,-1,-1,1,-1,5.09563495586445,3.05900276481331,9.39468978287338,6.97095994825487,1,3,1012,0,4.5211618580006,9.39468978287338,6.1300718629515,4.35282389322917,9.39468978287338,3.05900276481331,1,0,1,1,0,"XOR",1,FALSE
"1285",-1,2.15589064700089,-1,2.88391496800068,-1,1,-1,2,0.225742885044643,7.03524502840909,1.0679884080763,8.92602697595373,0,4,1012,0,2.15589064700089,7.03524502840909,4.31375082437094,6.14970153544372,8.92602697595373,0.225742885044643,2,0,1,0,0,"OR",2,FALSE
"1286",-1,-1,2.07572273200003,-1,-1,-1,1,-1,2.46240392907873,1.49586863331981,8.39125596083604,1.76866407518263,1,5,1012,0,2.07572273200003,8.39125596083604,3.5295481496043,6.48227708164232,8.39125596083604,1.49586863331981,1,0,1,1,0,"XOR",5,FALSE
"1287",-1,-1,-1,-1,-1,-1,-1,-1,2.19285841112013,1.09834745332792,0.59841403713474,3.10390720119724,0,6,1012,0,-1,-10,1.74838177569501,1.80736723400298,3.10390720119724,0.59841403713474,0,0,1,-1,-1,"OR",2,FALSE
"1288",-1,3.15227464199961,-1,-1,-1,1,-1,-1,4.9189500684862,8.1992330179586,8.08493081625406,6.79154036881088,1,7,1012,0,3.15227464199961,8.1992330179586,6.99866356787744,1.60075926677489,8.1992330179586,4.9189500684862,1,0,1,1,0,"XOR",5,FALSE
"1289",-1,3.88604480199956,-1,-1,-1,1,-1,-1,0.918491908482143,6.45489581219562,1.58809513240666,1.57719599736201,0,8,1012,0,3.88604480199956,6.45489581219562,2.63466971261161,5.09363479944535,6.45489581219562,0.918491908482143,1,0,1,1,0,"OR",2,FALSE
"1290",-1,-1,2.12664234699969,-1,-1,-1,1,-1,7.04642159598214,2.60845233867695,9.68682623528815,4.11221590909091,1,9,1012,0,2.12664234699969,9.68682623528815,5.86347901975954,5.09779628737148,9.68682623528815,2.60845233867695,1,0,1,1,0,"XOR",1,FALSE
"1291",-1,-1,3.47800403300062,-1,-1,-1,1,-1,0.525013316761364,1.13905076856737,8.91263094815341,0,0,10,1012,0,3.47800403300062,8.91263094815341,2.64417375837054,8.3579429197105,8.91263094815341,0,1,0,1,1,0,"OR",1,FALSE
"1292",-1,2.45012875199973,-1,-1,-1,1,-1,-1,2.64527159851867,9.56396325842127,6.94143320058847,6.47110579849838,1,11,1012,0,2.45012875199973,9.56396325842127,6.4054434640067,4.21135972588609,9.56396325842127,2.64527159851867,1,0,1,1,0,"XOR",1,FALSE
"1293",-1,4.20024963500055,-1,-1,-1,1,-1,-1,2.9183444729099,8.01489891943994,2.05929446530032,5.09563495586445,0,12,1012,0,4.20024963500055,8.01489891943994,4.52204320337865,4.65714095474838,8.01489891943994,2.05929446530032,1,0,1,1,0,"OR",1,FALSE
"1294",-1,-1,-1,3.86095348900017,-1,-1,-1,1,0.446579177658279,0.945561396611201,1.57719599736201,0.882663479099026,1,13,1012,0,3.86095348900017,0.882663479099026,0.96300001268263,0.818927979572511,1.57719599736201,0.446579177658279,1,0,1,0,0,"XOR",1,FALSE
"1295",-1,-1,-1,-1,-1,-1,-1,-1,1.09973461596997,0.446579177658279,1.83822037337662,2.9183444729099,0,14,1012,0,-1,-10,1.57571965997869,1.79016641724161,2.9183444729099,0.446579177658279,0,0,1,-1,-1,"OR",4,FALSE
"1296",4.86863782700038,-1,-1,-1,1,-1,-1,-1,10,3.52873566862825,10,8.08493081625406,1,15,1012,0,4.86863782700038,10,7.90341662122058,2.79544450503923,10,3.52873566862825,1,0,1,1,0,"XOR",3,TRUE
"1297",4.00789863000045,-1,-1,-1,1,-1,-1,-1,1.61009156858766,0.332356242390422,5.93292632660308,5.46838537439123,1,16,1012,0,4.00789863000045,1.61009156858766,3.3359398779931,3.46264859814664,5.93292632660308,0.332356242390422,1,0,1,0,0,"XOR",4,FALSE
"1298",-1,2.7468045530004,5.53076022400001,4.6988142199998,-1,1,3,2,3.2557420606737,9.98514546976461,8.72120250355114,6.98459377536526,0,17,1012,0,2.7468045530004,9.98514546976461,7.23667095233868,3.66463268990124,9.98514546976461,3.2557420606737,3,0,1,1,0,"OR",3,FALSE
"1299",-1,2.72649339700001,-1,-1,-1,1,-1,-1,5.93292632660308,8.68791060014205,9.18281059760552,1.11875856077516,1,18,1012,0,2.72649339700001,8.68791060014205,6.23060152128145,3.93627876843209,9.18281059760552,1.11875856077516,1,0,1,0,0,"XOR",1,FALSE
"1300",1.56229374200029,-1,-1,3.02631524600019,1,-1,-1,2,9.78194595931412,5.01418869216721,3.46623408329951,6.79154036881088,0,19,1012,0,1.56229374200029,9.78194595931412,6.26347727589793,4.69129157788826,9.78194595931412,3.46623408329951,2,0,1,1,0,"OR",3,FALSE
"1301",1.49005442399994,2.04210061000049,3.14616052200017,-1,1,2,3,-1,7.40966004210633,7.26210557021104,9.39468978287338,3.14211362368101,0,20,1012,0,1.49005442399994,7.40966004210633,6.80214225471794,3.45673003754058,9.39468978287338,3.14211362368101,3,0,1,0,0,"OR",1,FALSE
"1302",-1,-1,4.09565718600061,-1,-1,-1,1,-1,1.90286215249594,1.49788992745536,0,0,1,21,1012,0,4.09565718600061,0,0.850188019987825,1.40356551001082,1.90286215249594,0,1,0,1,0,1,"XOR",4,FALSE
"1303",1.52628729000025,2.2781492590002,1.0380860360001,-1,2,3,1,-1,8.39125596083604,6.91935749797078,9.09367548954951,5.78275606229708,0,22,1012,0,1.0380860360001,9.09367548954951,7.54676125266335,2.06255231584822,9.09367548954951,5.78275606229708,3,0,1,1,0,"OR",3,FALSE
"1304",-1,-1,5.37260997399972,-1,-1,-1,1,-1,1.17448286576705,0.0322535130884739,2.07966593952922,0.818338765726461,0,23,1012,0,5.37260997399972,2.07966593952922,1.0261852710278,1.40464089133523,2.07966593952922,0.0322535130884739,1,0,1,1,0,"OR",4,FALSE
"1305",-1,-1,-1,2.56754251799975,-1,-1,-1,1,1.65880079393263,0.400168678977273,8.03249606838474,7.77206619064529,1,24,1012,0,2.56754251799975,7.77206619064529,4.46588293298498,4.75548418053301,8.03249606838474,0.400168678977273,1,0,1,0,0,"XOR",2,FALSE
"1306",2.04189697999936,-1,-1,-1,1,-1,-1,-1,1.7885599507914,1.93904728084416,0.206679307021104,1.17448286576705,1,25,1012,0,2.04189697999936,1.7885599507914,1.27719235110593,0.882473239650974,1.93904728084416,0.206679307021104,1,0,1,0,0,"XOR",3,FALSE
"1307",2.09701345200028,2.96095302400045,-1,3.5690348320004,1,2,-1,3,6.77200119216721,4.04943689123377,4.95656199269481,9.95878937956575,0,26,1012,0,2.09701345200028,6.77200119216721,6.43419736391538,4.69945602086715,9.95878937956575,4.04943689123377,3,0,1,0,0,"OR",1,FALSE
"1308",4.65252637400044,-1,-1,-1,1,-1,-1,-1,1.34458863890016,1.58809513240666,2.05180378703328,1.93904728084416,1,27,1012,0,4.65252637400044,1.34458863890016,1.73088370979606,0.427893436316288,2.05180378703328,1.34458863890016,1,0,1,0,1,"XOR",3,FALSE
"1309",-1,-1,-1,-1,-1,-1,-1,-1,0.74137105570211,1.01162997159091,0.695317255986201,0.158128614549513,0,28,1012,0,-1,-10,0.651611724457183,0.480024329511634,1.01162997159091,0.158128614549513,0,0,1,-1,-1,"OR",4,FALSE
"1310",-1,1.98188234499958,3.58988663400032,-1,-1,1,2,-1,1.29187645850244,9.20310280539773,5.09004667207792,2.23978414163961,0,29,1012,0,1.98188234499958,9.20310280539773,4.45620251940442,6.3292003813244,9.20310280539773,1.29187645850244,2,0,1,1,0,"OR",2,FALSE
"1311",3.6752531939992,1.47530431299947,-1,2.64331190199937,3,1,-1,2,5.91342678317776,6.98459377536526,3.88067864752435,8.86035473315747,0,30,1012,0,1.47530431299947,6.98459377536526,6.40976348480621,3.26745499780168,8.86035473315747,3.88067864752435,3,0,1,0,0,"OR",1,FALSE
"1312",-1,-1,2.42964473800021,-1,-1,-1,1,-1,7.40966004210633,1.76866407518263,10,6.77346762124594,1,31,1012,0,2.42964473800021,10,6.48794793463373,4.68273608715503,10,1.76866407518263,1,0,1,1,0,"XOR",1,FALSE
